"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
60715,3/31/2024 0:00:00,15128,0,0,0,0,0,0,134754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227184,361938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,19
60716,3/31/2024 0:00:00,15129,0,0,0,0,0,0,10378065,0,0,0,0,0,0,0,5539435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130631,0,0,0,16570680,0,0,0,0,522549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,259,0,0,0,0,0,0,24
60718,3/31/2024 0:00:00,15131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47078,47078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,11,0,0,0,0,0,0,84
60721,3/31/2024 0:00:00,15134,0,0,0,0,0,0,4458822,0,0,0,0,0,0,0,16753803,0,0,0,0,0,0,0,0,0,2565793,0,0,0,0,3027778,0,0,0,24240403,0,0,0,0,0,122,0,3,9,0,0,26,0,29,0,87,0,87,23,0,32,0,35,122,1393,272,2,0,0,0,0,0,205
60726,3/31/2024 0:00:00,15139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230947,0,0,0,1149925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,170
60728,3/31/2024 0:00:00,15141,0,0,0,0,0,0,1021181,0,0,0,0,0,0,0,8569610,0,0,0,0,0,0,0,0,0,1340460,0,0,0,0,74511,0,0,0,12768225,0,0,0,0,3102923,0,20,0,0,0,0,0,2,0,12,0,20,20,0,0,0,4,0,20,552,424,8,0,0,0,0,0,1325
60731,3/31/2024 0:00:00,15143,0,0,0,0,0,0,190105,0,0,0,0,0,0,0,967718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518045,0,0,0,1675868,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,7,0,7,1,0,0,0,1,8,18,29,0,0,0,0,0,0,75
60735,3/31/2024 0:00:00,15147,0,0,0,0,0,0,7819862,0,0,0,0,0,0,0,3181319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638776,17498761,0,0,0,0,5858804,0,11,0,0,0,0,0,0,0,11,0,11,11,0,0,0,0,0,11,253,0,188,0,0,0,0,0,297
60745,3/31/2024 0:00:00,15155,0,0,0,0,0,0,3068290,0,0,0,0,0,0,0,4029314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22287,0,0,0,7399855,0,0,0,0,279964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,80,0,0,0,0,0,0,596
60747,3/31/2024 0:00:00,15157,0,0,0,0,0,0,77590926,0,0,0,0,0,0,0,36863438,0,0,0,0,0,0,0,0,0,4937863,0,0,0,0,0,0,0,4479395,120202204,0,0,0,0,1268445,99,10,0,23,0,0,14,0,18,8,66,10,76,10,0,32,0,33,109,1626,1862,4,0,0,0,0,0,127
60750,3/31/2024 0:00:00,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
60755,3/31/2024 0:00:00,15164,0,0,0,0,0,0,272277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421224,693501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,19,0,0,0,0,0,0,15
60768,3/31/2024 0:00:00,15176,0,0,0,0,0,0,60878418,0,0,0,0,0,0,0,23851315,0,0,0,0,0,0,0,0,0,34032590,0,0,0,0,0,0,0,3298183,100454827,0,0,0,0,12426911,1154,8,22,220,0,0,186,0,102,2,512,8,520,264,0,75,3,643,1162,3997,1247,78,149,136,3,0,288,1292
60780,3/31/2024 0:00:00,15188,0,0,0,0,0,0,1629472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,213,0,0,0,0,0,0,36
60782,3/31/2024 0:00:00,15190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
60784,3/31/2024 0:00:00,15191,0,0,0,0,0,0,375867227,0,0,0,0,0,0,0,238001868,0,0,0,0,0,0,0,0,0,21800041,0,0,0,0,9058488,0,0,14088912,737708511,0,0,0,0,100692016,762,250,6,151,0,0,65,2,260,4,382,6,388,223,59,57,0,624,1012,3102,6162,0,0,0,0,185,185,288
60787,3/31/2024 0:00:00,15194,0,0,0,0,0,0,1133649,0,0,0,0,0,0,0,1532447,0,0,0,0,0,0,0,0,0,2373740,0,0,0,0,0,0,0,35055,2701151,0,0,0,0,0,379,5,2,0,0,0,17,0,38,4,164,5,169,172,0,53,0,215,384,275,106,0,32,41,0,0,73,738
60790,3/31/2024 0:00:00,15196,0,0,0,0,0,0,8138705,0,0,0,0,0,0,0,25937934,0,0,0,0,0,0,0,0,0,85294078,0,0,0,0,109310,0,0,1019491,47054244,0,0,0,0,11848804,3222,10,1136,39,0,0,6,1,165,6,723,10,733,567,0,260,2,2499,3232,351,480,0,258,757,0,0,1015,1222
60791,3/31/2024 0:00:00,15197,0,0,0,0,0,0,5074681,0,0,0,0,0,0,0,4668990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565240,0,0,495982,15062626,0,0,0,0,4257733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,138,0,0,0,0,0,0,1165
60793,3/31/2024 0:00:00,15199,0,0,0,0,0,0,544603175,0,0,0,0,0,0,0,985260802,0,0,0,0,0,0,0,0,0,22288150,0,0,0,0,57392672,0,0,20630555,1850286797,0,0,0,0,242399593,920,1,10,17,0,0,398,1,177,0,644,1,645,249,0,57,0,276,921,6049,7187,1,10,0,0,0,10,7495
60798,3/31/2024 0:00:00,15204,0,0,0,0,0,0,6273962,0,0,0,0,0,0,0,7037499,0,0,0,0,0,0,0,0,0,720849,0,0,0,0,1900734,0,0,0,15493836,0,0,0,0,281641,31,0,0,4,0,0,4,0,1,0,11,0,11,16,0,5,0,18,31,350,393,0,1,0,0,0,1,735
60799,3/31/2024 0:00:00,15205,0,0,0,0,0,0,208746,0,0,0,0,0,0,0,5970095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59059,0,0,0,11684097,0,0,0,0,5446197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,251,0,0,0,0,0,0,938
60801,3/31/2024 0:00:00,15207,0,0,0,0,0,0,86184550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10773661,0,0,130000,97395828,0,0,0,0,307617,33,100,0,0,0,0,11,0,13,94,33,100,133,0,0,9,6,0,133,1285,1094,0,0,0,0,0,0,6505
60806,3/31/2024 0:00:00,15212,0,0,0,0,0,0,39380113,0,0,0,0,0,0,0,74427178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29347780,0,0,18909152,164175717,0,0,0,0,2111494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,1243,10,0,0,0,0,0,986
60816,3/31/2024 0:00:00,15221,0,0,0,0,0,0,103072542,0,0,0,0,0,0,0,75671452,0,0,0,0,0,0,0,0,0,16014006,0,0,0,0,1933369,0,0,3401649,211465432,0,0,0,0,27386420,191,1,9,0,0,0,78,0,97,1,178,1,179,4,0,0,0,13,192,1729,2955,13,0,0,0,0,0,1512
60823,3/31/2024 0:00:00,15227,0,0,0,0,0,0,22083906,0,0,0,0,0,0,0,48805769,0,0,0,0,0,0,0,0,0,23986001,0,0,0,0,3750287,0,0,19303767,114114274,0,0,0,0,20170545,379,29,0,13,0,0,38,0,95,28,246,29,275,120,0,103,0,133,408,1771,735,31,0,0,0,0,0,11850
60825,3/31/2024 0:00:00,15229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213112,213112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
60852,3/31/2024 0:00:00,15252,0,0,0,0,0,0,4325531,0,0,0,0,0,0,0,21439702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123069,0,0,14259,25902561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,140,0,0,0,0,0,0,135
60855,3/31/2024 0:00:00,15254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13653,0,0,0,6096463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
60863,3/31/2024 0:00:00,15261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
60873,3/31/2024 0:00:00,15269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60883,3/31/2024 0:00:00,15276,0,0,0,0,0,0,829610,0,0,0,0,0,0,0,1017114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12824,0,0,478338,2971896,0,0,0,0,634010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,78,0,0,0,0,0,0,252
60906,3/31/2024 0:00:00,15296,0,0,0,0,0,0,925887,0,0,0,0,0,0,0,1473127,0,0,0,0,0,0,0,0,0,885802,0,0,0,0,270348,0,0,0,2669362,0,0,0,0,0,433,0,0,36,0,0,0,0,0,0,129,0,129,45,0,0,0,304,433,134,57,0,129,223,0,0,352,157
60920,3/31/2024 0:00:00,15309,0,0,0,0,0,0,7083140,0,0,0,0,0,0,0,3342302,0,0,0,0,0,0,0,0,0,256544,0,0,0,0,7249478,0,0,0,20888727,0,0,0,0,3213807,28,157,0,0,0,0,6,18,6,103,24,156,180,4,1,12,33,5,185,385,321,1,0,0,0,0,0,272
60923,3/31/2024 0:00:00,15311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
60928,3/31/2024 0:00:00,15314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7592861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912983,0,0,0,9623844,0,0,0,0,1118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,33,0,0,0,0,0,0,390
60930,3/31/2024 0:00:00,15316,0,0,0,0,0,0,419669,0,0,0,0,0,0,0,3742933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77283,0,0,0,5475437,0,0,0,0,1235552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,4,0,0,0,0,0,0,174
60931,3/31/2024 0:00:00,15317,0,0,0,0,0,0,48213789,0,0,0,0,0,0,0,49076791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185336,0,0,23655290,138122766,0,0,0,0,13991560,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7,1535,1591,0,0,0,0,0,0,682
60934,3/31/2024 0:00:00,15320,0,0,0,0,0,0,3634186,0,0,0,0,0,0,0,5623785,0,0,0,0,0,0,0,0,0,397805,0,0,0,0,0,0,0,0,13190557,0,0,0,0,3932586,26,0,1,5,0,0,5,0,0,0,7,0,7,13,0,2,0,19,26,309,150,0,0,0,0,0,0,4512
60936,3/31/2024 0:00:00,15322,0,0,0,0,0,0,30262175,0,0,0,0,0,0,0,22994660,0,0,0,0,0,0,0,0,0,1988644,0,0,0,0,3224279,0,0,421712,69175544,0,0,0,0,12272718,86,61,0,0,0,0,13,12,10,32,77,60,137,9,1,54,12,10,147,867,1250,10,0,0,0,0,0,363
60942,3/31/2024 0:00:00,15326,0,0,0,0,0,0,3897915,0,0,0,0,0,0,0,1998843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323832,0,0,578235,8051878,0,0,0,0,1253053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,129,0,0,0,0,0,0,438
60947,3/31/2024 0:00:00,15331,0,0,0,0,0,0,1482539,0,0,0,0,0,0,0,5200420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765906,0,0,0,9957470,0,0,0,0,2508605,8,0,0,0,0,0,0,0,7,0,7,0,7,1,0,0,0,1,8,448,278,0,0,0,0,0,0,391
60967,3/31/2024 0:00:00,15349,0,0,0,0,0,0,2408185,0,0,0,0,0,0,0,6621611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,14201,9044495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,107,0,0,0,0,0,0,13
60968,3/31/2024 0:00:00,15350,0,0,0,0,0,0,84034371,0,0,0,0,0,0,0,116961983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227955,0,0,0,234381059,0,0,0,0,33156750,0,7,0,0,0,0,0,2,0,0,0,2,2,0,5,0,0,5,7,916,1207,0,0,0,0,0,0,145
60978,3/31/2024 0:00:00,15360,0,0,0,0,0,0,43316769,0,0,0,0,0,0,0,128438490,0,0,0,0,0,0,0,0,0,2420499,0,0,0,0,2299809,0,0,13001807,220287776,0,0,0,0,33230901,111,61,3,18,1,0,42,21,25,39,67,60,127,23,0,0,0,45,172,2537,1884,29,0,0,0,0,0,2280
60991,3/31/2024 0:00:00,15371,0,0,0,0,0,0,4992095,0,0,0,0,0,0,0,3490139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480715,10706524,0,0,0,0,1743575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,254,0,0,0,0,0,0,401
60994,3/31/2024 0:00:00,15374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210
61003,3/31/2024 0:00:00,15383,0,0,0,0,0,0,13765388,0,0,0,0,0,0,0,19225941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9466057,48337919,0,0,0,0,5880533,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,306,186,0,0,0,0,0,0,11357
61004,3/31/2024 0:00:00,15384,0,0,0,0,0,0,398809118,0,0,0,0,0,0,0,444351388,0,0,0,0,0,0,0,0,0,65030000,0,0,0,0,4701871,0,0,0,1179998862,0,0,0,0,332136485,180,0,0,0,0,0,5,0,138,0,180,0,180,0,0,37,0,0,180,11303,5646,0,0,0,0,0,0,5827
61021,3/31/2024 0:00:00,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
61028,3/31/2024 0:00:00,15405,0,0,0,0,0,0,100412,0,0,0,0,0,0,0,2672064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359492,0,0,0,3131968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,128
61035,3/31/2024 0:00:00,15410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
61048,3/31/2024 0:00:00,15423,0,0,0,0,0,0,25844414,0,0,0,0,0,0,0,93442398,0,0,0,0,0,0,0,0,0,5996952,0,0,0,0,3591686,0,0,964244,135845321,0,0,0,0,12002579,202,221,2,51,0,0,23,54,15,123,88,216,304,60,5,41,36,119,423,1806,521,37,9,1,0,0,10,751
61055,3/31/2024 0:00:00,15430,0,0,0,0,0,0,542243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,8
61056,3/31/2024 0:00:00,15431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61065,3/31/2024 0:00:00,15439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
61068,3/31/2024 0:00:00,15442,0,0,0,0,0,0,6868162,0,0,0,0,0,0,0,35975332,0,0,0,0,0,0,0,0,0,1645402,0,0,0,0,5032087,0,0,0,60468752,0,0,0,0,12593171,70,203,10,18,1,0,9,32,6,121,18,200,217,24,2,2,31,62,273,438,844,21,0,0,11,0,11,1502
61077,3/31/2024 0:00:00,15450,0,0,0,0,0,0,87022658,0,0,0,0,0,0,0,109847751,0,0,0,0,0,0,0,0,0,9260849,0,0,0,0,5437210,0,0,0,254340288,0,0,0,0,52032669,143,32,0,0,0,0,39,2,40,23,114,32,164,29,0,33,5,29,175,4080,5835,0,0,0,0,0,0,7669
61085,3/31/2024 0:00:00,15458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955667,0,0,0,1955667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,891
61088,3/31/2024 0:00:00,15461,0,0,0,0,0,0,1697033,0,0,0,0,0,0,0,3731253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137819,0,0,0,6524150,0,0,0,0,958045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,120,0,0,0,0,0,0,317
61089,3/31/2024 0:00:00,15462,0,0,0,0,0,0,2211291,0,0,0,0,0,0,0,30257303,0,0,0,0,0,0,0,0,0,120000,0,0,0,0,1660428,0,0,0,40459732,0,0,0,0,6330710,29,0,0,5,0,0,5,0,13,0,18,0,18,6,0,0,0,11,29,842,268,10,0,0,0,0,0,619
61090,3/31/2024 0:00:00,15463,0,0,0,0,0,0,8861927,0,0,0,0,0,0,0,13753999,0,0,0,0,0,0,0,0,0,568421,0,0,0,0,487897,0,0,0,26861647,0,0,0,0,3757824,9,70,0,0,0,0,2,17,2,39,9,68,77,0,2,5,7,3,79,863,635,5,0,0,0,0,0,991
61093,3/31/2024 0:00:00,15466,0,0,0,0,0,0,28683030,0,0,0,0,0,0,0,72577511,0,0,0,0,0,0,0,0,0,10829243,0,0,0,0,0,0,0,0,114197606,0,0,0,0,12937065,101,22,2,1,0,0,12,12,40,2,66,16,82,32,6,6,0,41,123,2591,1513,6,0,0,0,0,0,3673
61094,3/31/2024 0:00:00,15467,0,0,0,0,0,0,3007173,0,0,0,0,0,0,0,2009189,0,0,0,0,0,0,0,0,0,123968,0,0,0,0,0,0,0,0,6385896,0,0,0,0,1369534,6,102,0,0,0,0,4,19,2,58,6,102,108,0,0,0,20,0,108,76,216,0,0,0,1,0,1,208
61101,3/31/2024 0:00:00,15474,0,0,0,0,0,0,1348834,0,0,0,0,0,0,0,2950845,0,0,0,0,0,0,0,0,0,108448,0,0,0,0,73667,0,0,0,4748754,0,0,0,0,375408,20,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,20,20,228,18,0,0,0,0,0,0,6
61123,3/31/2024 0:00:00,15493,0,0,0,0,0,0,1081294,0,0,0,0,0,0,0,4234457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14568,0,0,0,5330319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,104,2,0,0,0,0,0,140
61128,3/31/2024 0:00:00,15498,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64991,0,0,0,65004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0,222
61135,3/31/2024 0:00:00,15504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786777,0,0,0,3926028,0,0,0,0,1221693,47,0,0,0,0,0,1,0,0,0,1,0,1,46,0,0,0,11,47,201,16,0,0,0,0,0,0,453
61136,3/31/2024 0:00:00,15505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124709,0,0,0,0,124709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3
61150,3/31/2024 0:00:00,15517,0,0,0,0,0,0,162356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850493,0,0,0,0,688137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,85
61152,3/31/2024 0:00:00,15518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91878,0,0,0,91878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,175
61157,3/31/2024 0:00:00,15521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,224,0,0,1,0,0,0,1,230
61159,3/31/2024 0:00:00,15523,0,0,0,0,0,0,3909225,0,0,0,0,0,0,0,25208323,0,0,0,0,0,0,0,0,0,2120355,0,0,0,0,214219,0,0,471512,49264293,0,0,0,0,19461014,135,47,0,24,0,0,49,4,10,36,59,42,101,52,5,0,0,81,182,606,762,6,0,0,0,0,0,2859
61160,3/31/2024 0:00:00,15524,0,0,0,0,0,0,1585645,0,0,0,0,0,0,0,49407092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051402,0,0,0,55585639,0,0,0,0,2541500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,96,0,0,0,0,0,0,316
61165,3/31/2024 0:00:00,15529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306900,0,0,0,1702918,0,0,0,0,70258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,0,0,0,0,0,0,128
61170,3/31/2024 0:00:00,15534,0,0,0,0,0,0,26901123,0,0,0,0,0,0,0,45850597,0,0,0,0,0,0,0,0,0,660323,0,0,0,0,13953961,0,0,533257,123876812,0,0,0,0,36637874,26,17,0,1,0,0,13,2,6,14,20,17,37,5,0,0,0,6,43,1910,1007,175,0,0,0,0,0,2918
61185,3/31/2024 0:00:00,15549,0,0,0,0,0,0,38309750,0,0,0,0,0,0,0,71432452,0,0,0,0,0,0,0,0,0,475900,0,0,0,0,1050367,0,0,5387309,127884842,0,0,0,0,11704964,73,0,2,12,0,0,6,0,7,0,41,0,41,18,0,25,0,32,73,1110,1352,2,3,0,0,0,3,5987
61186,3/31/2024 0:00:00,15550,0,0,0,0,0,0,154466,0,0,0,0,0,0,0,9315455,0,0,0,0,0,0,0,0,0,25243,0,0,0,0,119565,0,0,0,9968490,0,0,0,0,379004,3,0,0,1,0,0,0,0,2,0,2,0,2,0,0,0,0,1,3,1157,206,0,0,0,0,0,0,747
61189,3/31/2024 0:00:00,15553,0,0,0,0,0,0,6643460,0,0,0,0,0,0,0,993031,0,0,0,0,0,0,0,0,0,1813677,0,0,0,0,118260,0,0,0,7849233,0,0,0,0,94482,38,0,1,1,0,0,7,0,6,0,19,0,20,17,0,6,0,17,38,498,330,0,0,0,0,0,0,107
61209,3/31/2024 0:00:00,15572,0,0,0,0,0,0,885288,0,0,0,0,0,0,0,8170274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9055562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,30
61219,3/31/2024 0:00:00,15582,0,0,0,0,0,0,6751984,0,0,0,0,0,0,0,9793603,0,0,0,0,0,0,0,0,0,955771,0,0,0,0,62095,0,0,28170,24014207,0,0,0,0,7378355,259,61,9,158,0,0,18,10,9,37,30,59,88,62,2,0,9,231,320,328,500,0,0,0,0,0,0,745
61220,3/31/2024 0:00:00,15583,0,0,0,0,0,0,10766143,0,0,0,0,0,0,0,4027881,0,0,0,0,0,0,0,0,0,1150653,0,0,0,0,269013,0,0,215161,15278198,0,0,0,0,0,109,0,1,8,0,0,15,0,0,0,15,0,15,84,0,0,0,94,109,213,204,29,0,1,0,0,1,389
