"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
60186,3/31/2024 0:00:00,14658,4/30/2024 10:32:07 PM,20000,35509,0,50564891,0,42342687,42342687,0,120853,18529,0,2357,39360259,153,3409138,218601,0,0,0,0,0,0,0,2815,141527,0,0,11,93872,0,0,0,0,0,0,999,1199,550,575,5079,2535,0,0,0,166440,0,0,0,0,0,0,0,0,25461050,0,0,0,368799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411351,0,0,0,0,251076,0,0,6513404,1492046,0,8876187,0,0,7790060,0,0,530,0,0,0,0,0,0,0,0,0,448278,0,7533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60198,11906,78794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60189,3/31/2024 0:00:00,14661,4/19/2024 10:07:11 PM,3403012,228274,0,152106342,0,134902759,134902759,0,79428,9593,0,190983,92162068,267,7051721,510776,0,0,0,0,0,0,0,9457,815384,0,0,317014,399809,0,0,0,0,0,0,0,1700,949,899,97330,68046,0,0,0,268772,358305,0,0,0,0,0,0,0,57716477,2323553,0,0,1367985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205683,0,0,0,0,2159751,0,0,27023598,5511108,20134933,27693329,15189934,0,12300427,0,0,127360,0,0,0,0,0,0,0,0,0,370813,0,0,0,0,0,0,0,0,0,0,0,0,7563317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293826,92911,7563441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60190,3/31/2024 0:00:00,14662,5/15/2024 10:03:46 PM,0,1638,0,4643191,0,3288761,3288761,0,0,0,0,474,3804359,27,370773,0,0,0,0,0,0,0,0,335,394,0,0,0,16534,0,0,0,0,0,0,0,1600,650,750,0,0,0,0,0,10450,0,0,0,0,0,0,0,0,3288761,103000,0,0,22193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38717,0,0,0,0,0,0,0,0,0,0,0,0,0,1240980,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60198,3/31/2024 0:00:00,14668,4/27/2024 10:06:00 PM,0,0,0,9974177,0,8720465,8720465,0,72110,48424,0,757,7742208,100,685738,211298,0,0,0,0,0,0,0,1303,2000,0,0,0,37578,0,0,0,0,0,0,0,1500,575,625,7315,104,0,0,0,42476,0,0,0,0,0,0,0,0,5429463,625000,0,0,43572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83594,0,0,0,0,11641,0,0,0,1951167,625543,1339835,0,0,548825,0,0,272,0,0,0,0,0,0,0,0,0,12022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10973,20827,12795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,3/31/2024 0:00:00,14671,4/23/2024 10:08:27 PM,348351,50644,0,20425767,0,18329667,18329667,0,156346,0,0,1202,17019069,118,1665959,474526,0,0,0,0,0,0,0,3095,15000,0,111000,3863,45008,0,0,0,0,0,0,0,975,300,650,15000,8963,0,0,0,-116184,0,0,0,0,0,0,0,0,6327550,410000,0,0,317995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186843,0,0,0,0,64135,0,0,7448348,0,4148373,4553769,0,0,1727707,0,0,531,0,0,0,0,0,0,0,0,0,340128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65492,20762,-41898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60205,3/31/2024 0:00:00,14675,4/30/2024 10:27:50 PM,14931249,1420095,0,321825264,0,293034876,293034876,0,278781,75107,0,12704,168006156,1197,13957251,635787,0,0,0,0,0,0,0,24046,405608,0,0,87123,376319,0,0,0,0,0,0,0,252,154,243,360273,38047,0,0,0,0,0,0,0,0,0,0,0,0,150550322,6692923,0,0,2990019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3016511,0,0,0,0,2529642,4000000,0,78745369,4812576,12756587,26619571,30079083,0,25478910,0,0,4648,0,0,0,0,0,0,0,0,0,580080,0,0,0,0,0,0,0,0,0,0,0,0,15700272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484932,186505,36052773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60207,3/31/2024 0:00:00,14677,5/9/2024 10:36:56 AM,1298893,386455,0,147087400,0,130166021,130166021,0,65756,99959,16599,6806,114952365,215,5325877,186197,0,0,0,0,0,0,0,8116,110000,0,0,0,264984,0,0,0,0,0,0,1425,973,579,599,14375,5157,0,0,0,151144,193690,0,0,0,0,0,0,0,51858735,0,0,0,1132050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293179,0,0,0,0,647204,0,0,32729330,2825261,19583363,20070006,21659924,0,16827858,0,0,1384,0,0,0,0,0,0,0,0,0,108275,0,1042,0,0,0,0,0,0,0,0,0,0,6713495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254538,46533,167971,0,0,0,0,0,1108888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60212,3/31/2024 0:00:00,14681,4/13/2024 10:03:23 PM,444166,2395,0,12401776,0,10906338,10906338,0,0,0,0,490,7316170,39,751236,3588,0,0,0,0,0,0,0,1144,5200,0,0,0,5898,0,0,0,0,0,0,0,1349,500,525,0,0,0,0,0,-20629,0,0,0,0,0,0,0,0,9436930,0,0,0,102959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120189,0,0,0,0,39636,0,0,0,0,1469408,1469408,0,0,1476431,0,0,211,0,0,0,0,0,0,0,0,0,15984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17229,6402,7379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60215,3/31/2024 0:00:00,14684,4/30/2024 10:29:17 PM,2264547,186150,0,66557688,0,61755273,61755273,0,147659,73629,168433,3475,52934987,135,1857569,401161,0,0,0,0,0,0,0,6574,868742,0,0,12892,145895,0,0,0,0,0,0,990,1049,599,624,137099,27207,0,0,0,0,0,0,0,0,0,0,0,0,26258678,0,0,0,878989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609048,0,0,0,0,59733,0,0,16304785,2161289,5474658,10066092,5417289,0,5128259,0,0,520,0,0,0,0,0,0,0,0,0,334476,0,879,0,0,0,0,0,0,0,0,0,0,1697165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159027,17631,1215272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60216,3/31/2024 0:00:00,14685,4/29/2024 10:09:06 PM,25223286,4762685,0,1182376029,0,933162039,951041368,0,5893982,2104331,1202091,27716,940496917,1198,27475625,14199021,0,0,0,0,0,0,0,54582,1340792,0,0,1134130,3530159,0,0,0,0,0,64,1375,899,604,644,1089958,178226,0,0,0,1349010,0,0,0,0,0,0,0,0,237937189,0,0,0,9048094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8955825,0,0,0,0,19316822,109500000,17879329,193102717,43377276,213934931,270921430,174388479,0,86982058,0,0,10063,0,0,0,0,0,0,0,0,0,11086414,0,3979,0,0,0,0,0,0,0,0,0,0,120134937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2895245,216200,29758424,0,0,0,0,0,14693096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60238,3/31/2024 0:00:00,14704,4/26/2024 10:16:54 PM,16756349,1290667,0,1439711782,0,856105844,1039001869,0,1691760,1119126,100987,16729,1046697352,2233,25507502,3445111,0,0,0,0,0,0,0,81140,3731578,0,0,2749468,750622,0,0,0,0,0,10872,200,1488,831,1126,583426,212341,0,0,0,863731,1014683,0,0,0,0,0,0,0,299210801,0,0,0,10730101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9069622,0,0,0,0,20726440,287579387,182896025,180462547,21726854,190676735,228300340,118916545,0,92065900,0,0,3922,0,0,0,0,0,0,0,0,0,5841813,0,4346,0,0,0,0,0,0,0,0,0,0,193285476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363083,368839,19995973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60239,3/31/2024 0:00:00,14705,4/24/2024 10:08:19 PM,2818986,335112,0,457659365,0,387234180,387487827,0,620553,194372,20735,25243,259145568,1534,17025948,1001311,0,0,0,0,0,0,0,43083,60000,0,0,0,169773,0,0,0,0,0,1,790,975,549,549,824544,212958,0,0,0,512901,1416539,0,0,0,0,0,0,0,193557875,0,0,0,4631036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3703530,0,0,0,0,11077365,0,253647,79007504,19001847,48134328,52084585,41481760,0,65669965,0,0,3822,0,0,0,0,0,0,0,0,0,3572359,0,101071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670522,359287,28128989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60242,3/31/2024 0:00:00,14708,4/30/2024 10:16:20 PM,736315,98019,0,57404044,0,51290670,51290670,0,802,170097,0,1429,35583026,66,1236528,248876,0,0,0,0,0,0,0,3945,214723,0,0,0,49936,0,0,0,0,0,0,1690,1200,456,570,21893,75,0,0,0,132277,0,0,0,0,0,0,0,0,31357546,647705,0,0,486284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526763,0,0,0,0,791844,0,0,11328985,394031,1621099,4555082,3424975,0,5360197,0,0,525,0,0,0,0,0,0,0,0,0,61753,0,0,0,0,0,0,0,0,0,0,0,0,1188545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82590,38246,98955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60247,3/31/2024 0:00:00,14712,4/16/2024 10:05:59 PM,182348,16996,0,17111653,0,15477774,15477774,0,49948,20226,25995,1339,12974272,82,1168579,283441,0,0,0,0,0,0,0,2354,35000,0,18969,0,14860,0,0,0,0,0,0,990,899,625,625,6331,6310,0,0,0,0,0,0,0,0,0,0,0,0,12358801,241781,0,0,194936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156575,0,0,0,0,20535,0,0,3118973,0,0,0,0,0,1371563,0,0,263,0,0,0,0,0,0,0,0,0,66972,0,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23798,10055,177072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60255,3/31/2024 0:00:00,14720,4/9/2024 10:03:21 PM,16059153,2948984,0,1233746299,0,1033980357,1037401789,0,709849,465984,0,78405,711096316,1073,25931856,1520816,0,0,0,0,0,0,0,61986,2835657,0,0,1158127,2637871,0,0,0,0,0,2,1000,1099,824,874,512436,185976,0,0,0,0,869841,0,0,0,0,0,0,0,317205787,0,0,0,8969646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9920982,0,0,0,0,13613588,101000000,3421432,245122875,20158032,198705516,219279866,229012396,0,92781081,0,0,44912,0,0,0,0,0,0,0,0,0,4715131,0,120952,0,0,0,0,0,0,0,0,0,0,34538091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2382131,1204653,42536490,0,0,0,0,0,773423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60261,3/31/2024 0:00:00,14725,4/26/2024 10:09:11 PM,0,1927,0,1217719,0,836114,836114,0,13410,0,0,140,1045481,7,50859,13410,0,0,0,0,0,0,0,414,420,0,0,0,3238,0,0,0,0,0,0,0,1375,437,723,0,77,0,0,0,-1949,3708,0,0,0,0,0,0,0,832406,163090,0,0,28380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8866,0,0,0,0,1574,0,0,0,0,0,0,0,0,215651,0,0,20,0,0,0,0,0,0,0,0,0,59729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60263,3/31/2024 0:00:00,14727,4/23/2024 10:13:40 PM,121524,23202,0,58781177,0,50900667,50900667,0,69671,20054,0,2174,26903470,169,3206153,167625,0,0,0,0,0,0,0,4138,10000,0,0,0,46317,0,0,0,0,0,0,1390,999,679,679,0,0,0,0,0,113703,0,0,0,0,0,0,0,0,18822743,792130,0,0,269710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483224,0,0,0,0,42821,0,0,6441597,3088534,13983856,15719273,5966410,0,6594711,0,0,1509,0,0,0,0,0,0,0,0,0,247305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73879,90357,200574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60269,3/31/2024 0:00:00,14732,4/24/2024 10:15:26 PM,127182953,10114645,0,11135661740,0,7686997297,9017992460,0,81879935,18541694,7001377,658644,9073158951,8764,528601516,186051726,0,0,0,0,0,0,0,454787,5790000,0,0,12709375,75590460,0,0,0,0,0,1039,1136,1426,453,630,37269658,6546808,0,0,0,2677000,697277,0,0,0,0,0,0,0,618344179,222662354,0,0,53507396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79147424,0,0,0,0,96180417,1226000000,1330995163,1458411180,220649175,3315688779,4185872166,1115396054,0,563568546,0,0,71248,0,0,0,0,0,0,0,0,0,56950153,0,3427182,0,0,0,0,0,0,0,0,0,0,2887911397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28731003,1397546,70356949,0,0,0,0,0,34931266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60275,3/31/2024 0:00:00,14737,4/18/2024 10:05:44 PM,50001,2947098,0,1260710726,0,1089575701,1089575701,0,2455455,1135356,798262,46347,746671114,719,29564261,5510475,0,0,0,0,0,0,0,65065,4050000,0,0,0,7197032,0,0,0,0,0,0,1415,999,449,449,1523610,330907,0,0,0,0,494061,0,0,0,0,0,0,0,270303780,0,0,0,6104032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9873859,0,0,0,0,8579523,0,0,172743480,38929990,187124182,383185903,184433820,0,165030375,0,0,13663,0,0,0,0,0,0,0,0,0,16242617,0,1456911,0,0,0,0,0,0,0,0,0,0,15904354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893328,1578153,11712093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60279,3/31/2024 0:00:00,14740,5/17/2024 6:37:38 PM,11373247,1523897,0,496844465,0,439734727,439734727,0,702434,114977,50033,155138,326770705,1393,24622635,1485848,0,0,0,0,0,0,0,43824,510623,0,0,0,1595709,0,0,0,0,0,0,999,1199,624,774,740063,159364,0,0,0,2631413,11061974,0,0,0,0,0,0,0,132043734,0,0,0,3998809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059836,0,0,0,0,6264108,0,0,108067043,6757782,78529335,86279546,91325347,0,52969329,0,0,99045,0,0,0,0,0,0,0,0,0,1877329,0,72011,0,0,0,0,0,0,0,0,0,0,19797258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076872,264609,3945180,0,0,0,0,0,114759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60293,3/31/2024 0:00:00,14752,4/5/2024 10:02:57 PM,0,1241,0,5261320,0,4571131,4571131,0,0,0,0,268,4361064,15,341948,42171,0,0,0,0,0,0,0,396,500,0,0,0,22416,0,0,0,0,0,0,0,1200,650,700,0,0,0,0,0,5361,0,0,0,0,0,0,0,0,4571131,108000,0,0,21213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56626,0,0,0,0,0,0,0,0,0,0,0,0,0,576828,0,0,143,0,0,0,0,0,0,0,0,0,439001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
