"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
23494,3/31/2024 0:00:00,13623,WISe,0,0,0,4685269,4685269,0,0,0,0,0,0,0,0,176547787,0,176547787,50788783,125759004,0,0,0,0,0,0,0,0,120204205,119359003,0,845202,0,33230870,32111005,1119865,125867283,0,125867283,294793,0,7693045,115623941,2255504,26858681,0,26858681,0,0,26858681,0,0,0,4154291,4154291,302006748,0,302006748,-3859498,0,119359003,7693045,175438829,3375369,13881794,0,13881794,4169634,9712160,0,0,0,0,0,0,550971637,550971637,109634227,125759004,119359003,7693045,185150989,3375369,0,0,0,0,0,280815128.55,25151800.8,59679501.5,5769783.75,185150989,5063053.5,0,0,0,0,0,365941,365941,2909493,0,0,2909493,4184666,4184666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7460100,0,0,0,0,0,0,7460100,0,7460100,0,0,0,0,0,7460100,0,558431737,288275228.55,2656,4154291,489,91689976,427500,338,26808840,0,0,0,0,0,0,0,8,1705389,425000,120204205,852500,0,0,0,0,0,0,0,0,0,820,33230870,2316000,33230870,2316000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,153435075,3168500,6505844,436773664,436773664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71673473,1300,0,0,0,0,0,0,0,0,1608000
23503,3/31/2024 0:00:00,13632,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1061006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894812,0,0,0,0,0,0,0,156285,0,0,0,0,0,0,0,0,32844,32844,25959240,0,-32844,-32844,0,0,0,0,0,664656,0,274694,274694,0,0,0,0,0,0,0,31862548,241850,241850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31862548,0,0,32844,62,24940987,350000,0,0,0,0,0,0,0,0,0,0,0,0,24940987,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,24940987,350000,0,27969880,27969880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23521,3/31/2024 0:00:00,13650,WISe,0,0,0,13935352,0,12360000,0,1575352,0,0,0,0,0,107292456,0,107292456,93357104,12360000,0,0,1575352,0,0,0,0,43956779,3339304806,3336791322,0,2513484,0,784367999,783430134,937865,5429855643,-247669,5429607974,4397372,0,4181589445,1172037761,71583396,1337890774,247669,1338138443,247669,0,1333657320,4233454,-43956779,0,183131475,183131475,10708287747,0,10708287747,-178486434,0,3336791322,4181589445,3291638699,76754715,270145431,0,270145431,98315009,155827048,0,16003374,0,0,0,0,12283485878,12283485878,1210846033,12459890,3336791322,4181589445,3447465747,78330067,16003374,0,0,0,0,8412049005.25,2491978,1668395661,3136192083.75,3447465747,117495100.5,40008435,0,0,0,0,39427530,39427530,101903961,41133,0,101862828,24914494,24914494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166245985,0,0,0,0,41133,0,166204852,0,166225418.5,0,0,0,20566.5,0,166204852,0,12449731863,8578274423.75,1403,183131475,4199,1263007182,63779918,3609,512999372,16423388,2759,1301789217,0,761,172881623,0,678,44670633,0,3295348027,80203306,7197,454280996,32488891,0,0,0,0,0,0,6041,330087003,59039413,784367999,91528304,1,12912,0,0,0,0,0,0,0,0,0,0,12912,0,25245,4079728938,171731610,1387025982,10795937614,10795937614,0,0,0,0,0,34,14405355,34,0,34,14405355,9539,0,0,0,0,0,1347039615,1096,0,0,0,0,0,0,318652530,0,0
23525,3/31/2024 0:00:00,13654,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5547,5547,406620,0,-5547,-5547,0,0,0,0,0,22464,0,18289,18289,0,0,0,0,0,0,0,1754771,12742,12742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754771,0,0,5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561106,1561106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23540,3/31/2024 0:00:00,13669,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,81649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12143953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28069,28069,13843807,0,-28069,-28069,0,0,0,0,0,374845,0,161568,161568,0,0,0,0,0,0,0,17337913,133499,133499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17337913,0,0,28069,8,1070906,0,5,356969,0,0,0,0,0,0,0,0,0,0,1427875,0,13,300048,0,0,0,0,0,0,0,0,0,0,300048,0,1,14616,0,0,0,0,0,0,0,0,0,0,14616,0,27,1742539,0,0,15332016,15332016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11946
23545,3/31/2024 0:00:00,13674,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,119348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14392698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113014,113014,14279684,0,-113014,-113014,0,0,0,0,0,512213,0,251346,251346,0,0,0,0,0,0,0,28096646,138332,138332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28096646,0,0,113014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25261730,25261730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23556,3/31/2024 0:00:00,13685,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,734635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,3500,827026,0,-3500,-3500,0,0,0,0,0,132946,0,14946,14946,0,0,0,0,0,0,0,1853342,11446,11446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853342,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644968,1644968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23582,3/31/2024 0:00:00,13711,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8562571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104767,104767,8457804,0,-104767,-104767,0,0,0,0,0,714247,0,264080,264080,0,0,0,0,0,0,0,26479510,159313,159313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26479510,0,0,104767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24081376,24081376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23605,3/31/2024 0:00:00,13734,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,37453738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131605865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219227,219227,254091140,0,-219227,-219227,0,0,0,0,0,3685938,0,2400168,2400168,0,0,0,0,0,0,0,320716921,2180941,2180941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320716921,0,0,219227,263,64415217,1254306,1411,38002953,783952,0,0,0,0,0,0,20,5321434,1015875,107739604,3054133,188,13083745,1036499,4,1566160,0,0,0,0,10,314993,0,14964898,1036499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896,122704502,4090632,0,272522554,272522554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19257328,0,0
23615,3/31/2024 0:00:00,13744,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,1853,15289,0,-1853,-1853,0,0,0,0,0,3359,0,1785,1785,0,0,0,0,0,0,0,193855,-68,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193855,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180813,180813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23620,3/31/2024 0:00:00,13749,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,28828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15785349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72202,72202,20802414,0,-72202,-72202,0,0,0,0,0,974512,0,289672,289672,0,0,0,0,0,0,0,36226557,217470,217470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36226557,0,0,72202,0,0,0,62,5045350,5045350,0,0,0,0,0,0,0,0,0,5045350,5045350,1,43917,43917,0,0,0,0,0,0,0,0,0,43917,43917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5089267,5089267,353452,31580635,31580635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23627,3/31/2024 0:00:00,13756,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10143,10143,615510,0,-10143,-10143,0,0,0,0,0,19203,0,17650,17650,0,0,0,0,0,0,0,1810651,7507,7507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810651,0,0,10143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495805,1495805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23630,3/31/2024 0:00:00,13759,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1518780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8122,8122,1161128,0,-8122,-8122,0,0,0,0,0,36091,0,32593,32593,0,0,0,0,0,0,0,3866568,24471,24471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3866568,0,0,8122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3103921,3103921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23658,3/31/2024 0:00:00,13787,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3776,3776,35832,0,-3776,-3776,0,0,0,0,0,4367,0,2361,2361,0,0,0,0,0,0,0,344055,-1415,-1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344055,0,0,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243015,243015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23678,3/31/2024 0:00:00,13807,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,11117599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25050,25050,892040,0,-25050,-25050,0,0,0,0,0,117139,0,117139,117139,0,0,0,0,0,0,0,12395967,92089,92089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12395967,0,0,25050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10097476,10097476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23700,3/31/2024 0:00:00,13829,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13257525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132559,132559,24195538,0,-132559,-132559,0,0,0,0,0,315967,0,226526,226526,0,0,0,0,0,0,0,27189906,93967,93967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27189906,0,0,132559,21,3122643,0,0,0,0,0,0,0,0,0,0,0,0,0,3122643,0,90,5772971,757862,0,0,0,0,0,0,35,2174958,119223,7947929,877085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,11070572,877085,0,19608802,23934802,4326000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23709,3/31/2024 0:00:00,13838,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,55669122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57171685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618869,618869,93764425,0,-618869,-618869,0,0,0,0,0,2926138,0,1285465,1285465,0,0,0,0,0,0,0,166303871,666596,666596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166303871,0,0,618869,0,0,0,47,7675292,0,19,5164057,0,0,0,0,0,0,0,12839349,0,2,147006,60000,0,0,0,0,0,0,1030,24225254,455872,24372260,515872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,37211609,515872,25192401,137911814,137911814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13352402,0,130901
23717,3/31/2024 0:00:00,13846,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,4775517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6334443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37523,37523,13236991,0,-37523,-37523,0,0,0,0,0,917221,0,291613,291613,0,0,0,0,0,0,0,35113602,254090,254090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35113602,0,0,37523,14,2033729,0,29,1823210,0,0,0,0,0,0,0,0,0,0,3856939,0,13,394441,0,0,0,0,0,0,0,63,2688691,80000,3083132,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,6940071,80000,0,29643332,29643332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23722,3/31/2024 0:00:00,13851,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,127925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8711612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29931,29931,8681681,0,-29931,-29931,0,0,0,0,0,283861,0,174468,174468,0,0,0,0,0,0,0,21406642,144537,144537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21406642,0,0,29931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16205477,16205477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10720
23725,3/31/2024 0:00:00,13854,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,600,650482,0,-600,-600,0,0,0,0,0,83389,0,22346,22346,0,0,0,0,0,0,0,2197036,21746,21746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197036,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822708,1822708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23753,3/31/2024 0:00:00,13882,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,51580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4286671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30405,30405,5790111,0,-30405,-30405,0,0,0,0,0,365576,0,163541,163541,0,0,0,0,0,0,0,18362914,133136,133136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18362914,0,0,30405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,654336,0,0,0,0,0,0,0,25,879508,0,1533844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1533844,0,0,16575993,16575993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23760,3/31/2024 0:00:00,13889,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,25082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351580,0,0,0,0,0,0,0,46790,0,0,0,0,0,0,0,0,46538,46538,695003,0,-46538,-46538,0,0,0,0,0,174875,0,69100,69100,0,0,0,0,0,0,0,6945485,22562,22562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6945485,0,0,46538,0,0,0,14,343171,0,0,0,0,0,0,0,0,0,0,343171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,343171,0,92432,6383294,6383294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
