"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
23020,3/31/2024 0:00:00,13149,0,0,0,0,1194192703,62352482,16536646,1487879046,0,1194192703,62352482,16536646,0,0,0,278,0,0,0,0,122023,3,0,0,0,0,0,0,0,10078279,0,6559670,0,0,0,0,0,0,0,0,0,0,0,1287096,0,0,0,0,0,0,0,0,6766668,83603,385247,2782763,337834,1012916,467336,0,0,0,0,57525,330398,133232461,0,0,102179480,0,0,0,0,68325109,43539184,0,0,-52276,0,4543,81082,4559,135011,0,4344,229539,0,0,0,0,0,0,0,0,0,0,0,0,0,253,1,0,0,0,0,0,0,16637949,0,4359318,4786577,0,2649467,0,900000,1692238,0,0,0,0,0,0,0,7004852,204475376,0,0,0,0,0,0,0,0,0,0,176420285,1182,0,0,0,426728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67000000,0,0,67000000,844576113,0,0,8285455,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23037,3/31/2024 0:00:00,13166,0,0,0,0,0,0,0,72484,0,0,0,0,0,0,0,0,0,0,0,0,122022,1,0,0,0,0,0,0,0,0,0,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,25340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,0,0,0,-24902,0,0,0,0,0,0,0,0,0,0,0,72484,0,0,0,0,0,0,0,0,0,0,72484,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23052,3/31/2024 0:00:00,13181,0,0,0,0,8239045,0,0,9208835,0,8239045,0,0,0,0,0,6,0,0,0,0,122023,2,0,0,0,0,0,0,0,43904,0,32032,0,0,0,0,0,0,0,0,0,0,0,2959,0,0,0,0,0,0,0,0,39983,0,2939,7150,300,672,3040,0,0,0,0,367,155,983826,0,0,1311197,0,0,0,0,0,624277,0,0,0,0,0,209,0,855,145,0,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,75936,0,3180,19500,0,-7392,0,22771,96,0,0,0,0,0,0,0,30248,840826,0,0,0,0,0,0,0,0,0,0,959075,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41719,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23060,3/31/2024 0:00:00,13189,0,0,0,0,10982572,0,0,13261926,0,10982572,0,0,0,0,0,0,0,0,0,0,122022,2,0,0,0,0,0,0,0,67221,0,86490,0,0,0,0,0,0,0,0,0,0,0,1702,0,0,0,0,0,0,0,0,29567,1459,1730,8348,7094,566,-100,0,0,0,0,0,758,2000189,0,0,3180175,0,0,0,0,0,328055,0,0,0,2805,25,0,0,1727,0,0,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,153711,0,4507,8986,0,99810,0,45849,0,0,0,0,0,0,0,0,150,2213433,0,0,0,0,0,0,0,0,0,0,2275132,1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,5807,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23070,3/31/2024 0:00:00,13199,0,0,0,0,43526740,3658835,312289,54216937,0,43526740,3658835,312289,0,0,0,4,0,0,0,0,92023,2,0,0,0,0,0,0,0,373078,0,242098,0,0,0,0,0,0,0,0,0,0,0,138458,0,0,0,0,0,0,0,0,179370,417,9933,116597,2940,2763,29898,0,0,0,0,2464,4066,9927805,0,0,2811021,0,0,0,0,0,1383285,0,0,0,0,492,2974,130,5018,0,57,8671,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,615176,0,148247,221054,0,172921,0,73558,0,0,0,0,0,0,0,0,722271,3323669,0,0,0,0,0,0,0,0,0,0,6587043,1215,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,826210,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23109,3/31/2024 0:00:00,13238,0,0,0,0,5901194,0,0,6963228,0,5901194,0,0,0,0,0,3,0,0,0,0,122023,2,0,0,0,0,0,0,0,54697,0,15749,0,0,0,0,0,0,0,0,0,0,0,3913,0,0,0,0,0,0,0,0,35833,0,0,8238,0,2097,643,0,0,0,0,317,0,1263814,0,0,3654718,0,0,0,0,0,77744,0,0,0,0,39,0,0,1199,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,70446,0,3913,15532,0,11699,0,0,0,0,0,0,0,0,0,0,0,655158,0,0,0,0,0,0,0,0,0,0,1061409,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,29834,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23125,3/31/2024 0:00:00,13254,0,0,0,0,3241248,0,0,4166235,0,3241248,0,0,0,0,0,0,0,0,0,0,122023,2,0,0,0,0,0,0,0,21030,0,26365,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,19620,0,0,5838,0,0,3304,0,0,0,0,838,0,0,0,0,0,0,0,0,0,0,607045,0,0,0,0,0,0,0,920,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,47395,0,90,1915,0,15970,0,0,0,0,0,0,0,0,0,0,0,982526,0,0,0,0,0,0,0,0,0,0,922165,2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23144,3/31/2024 0:00:00,13273,0,0,0,0,13981888,351000,0,20319659,0,13982823,351000,0,0,0,0,28,0,0,0,0,62023,2,0,0,0,0,0,0,0,254510,0,38983,0,0,0,0,0,0,0,0,0,0,0,61303,0,0,0,0,0,0,0,0,114862,0,14508,86001,2364,11042,14512,0,3503,0,0,856,0,2119490,0,0,2285386,0,0,0,0,670035,4141365,0,0,0,0,54,1463,5,3055,280,0,4861,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,293493,0,114934,16152,0,64627,0,17134,0,0,0,0,0,0,0,0,16220,511860,0,0,0,0,0,0,0,0,0,0,5984529,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856000,0,0,757000,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23156,3/31/2024 0:00:00,13285,0,0,0,0,10896675,52101,0,12347175,0,10896675,52101,0,0,0,0,8,0,0,0,0,122023,3,0,0,0,0,0,0,0,93637,0,28594,0,0,0,0,0,0,0,0,0,0,0,26765,0,0,0,0,0,0,0,0,47923,225,5856,38149,0,6649,8736,0,0,0,0,0,2943,4267679,0,0,2280893,0,0,0,0,180140,271017,0,0,0,0,32,664,22,1778,0,0,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,122231,0,31560,18343,0,23467,0,20400,0,0,0,0,0,0,0,0,115290,123291,0,0,0,0,0,0,0,0,0,0,1373796,1113,0,0,0,7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020000,0,0,38156,1796.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23162,3/31/2024 0:00:00,13291,0,0,0,0,46491196,1960158,631310,60634864,0,49732196,1960158,631310,0,0,0,22,0,0,0,0,122023,3,0,0,0,0,0,0,0,674764,0,286205,0,0,0,0,0,0,0,0,0,0,0,219762,0,0,0,0,0,0,0,0,288123,4481,75109,211781,29731,31230,138412,0,0,0,0,0,0,17725335,0,0,5528123,0,0,0,0,1125502,2326470,0,0,-37369,0,259,2715,77,6316,0,95,9469,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,960969,0,205700,166134,0,201668,0,742152,0,0,0,0,0,0,0,0,1041052,6212548,0,0,0,0,0,0,0,0,0,0,7811422,1288,0,255944,0,73350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,3374243,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23170,3/31/2024 0:00:00,13299,0,0,0,0,7088402,0,0,8030952,0,7088402,0,0,0,0,0,8,0,0,0,0,122023,2,0,0,0,0,0,0,0,64472,0,29119,0,0,0,0,0,0,0,0,0,0,0,9565,0,0,0,0,0,0,0,0,35937,626,1800,28458,150,3044,3935,0,0,0,0,0,2963,2515476,0,0,1198816,0,0,0,0,41103,453256,0,0,0,0,36,702,3,2084,0,46,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,93591,0,10016,13172,0,-75874,0,1488,7077,0,0,0,0,0,0,0,829,1805900,0,0,0,0,0,0,0,0,0,0,901713,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2642,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23174,3/31/2024 0:00:00,13303,0,0,0,0,6359315,0,0,7269170,0,6374823,0,0,0,0,0,36,0,0,0,0,32023,2,0,0,0,0,0,0,0,68496,0,9751,0,0,0,0,0,0,0,0,0,0,0,3477,0,0,0,0,0,0,0,0,45211,638,1500,15943,511,1061,0,0,0,0,0,0,1000,1622235,0,0,2275187,0,0,0,0,0,1104702,0,0,0,0,6,203,0,1634,0,0,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,78247,0,3477,4272,0,3588,0,30052,0,0,0,0,0,0,0,0,22487,560644,0,0,0,0,0,0,0,0,5555,0,888791,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23177,3/31/2024 0:00:00,13306,0,0,0,0,76208,0,0,86390,0,76208,0,0,0,0,0,0,0,0,0,0,42023,2,0,0,0,0,0,0,0,828,0,561,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,734,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,9,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1389,0,60,0,0,696,0,0,0,0,0,0,0,0,0,0,0,19842,0,0,0,0,0,0,0,0,0,0,10181,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23184,3/31/2024 0:00:00,13313,0,0,0,0,21325741,4402321,2410060,34644109,0,21325741,5648321,3157060,0,0,0,1,0,0,0,0,32023,3,0,0,0,0,0,0,0,460337,0,53660,0,0,0,0,0,0,0,0,0,0,0,49600,0,0,0,0,0,0,0,0,220682,1723,26740,112741,5185,2877,40653,0,0,0,0,1800,0,668710,0,0,414534,0,0,0,0,0,290348,0,0,0,0,248,848,108,2053,137,0,3402,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,513997,0,49600,184672,0,-33476,0,21133,0,0,0,0,0,0,0,0,101882,3892832,0,0,0,0,0,0,0,0,0,0,5118270,1458,0,3265312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5050000,0,0,20802,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23198,3/31/2024 0:00:00,13327,0,0,0,0,22976328,288144,5315,26303749,0,22976328,288144,5315,0,0,0,0,0,0,0,0,62023,3,0,0,0,0,0,0,0,186836,0,102822,0,0,0,0,0,0,0,0,0,0,0,57774,0,0,0,0,0,0,0,0,93890,0,21935,62454,1139,7099,23596,0,0,0,0,1101,5142,4249507,0,0,2688245,0,0,0,0,116273,1171171,0,0,0,0,54,1213,7,3122,0,26,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,289658,0,60617,4562,0,120876,0,83334,0,0,0,0,0,0,0,0,478683,1864037,0,0,0,0,0,0,0,0,0,0,2742072,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,152949,1609.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23245,3/31/2024 0:00:00,13374,0,0,0,0,2846290,0,0,3459249,0,2846290,0,0,0,0,0,0,0,0,0,0,122023,2,0,0,0,0,0,0,0,1174,0,27374,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,4844,0,0,3636,0,0,903,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,655,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28548,0,23,13887,0,4055,0,385,0,0,0,0,0,0,0,0,0,182653,0,0,0,0,0,0,0,0,0,0,611781,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23276,3/31/2024 0:00:00,13405,0,0,0,0,6190198,2968682,532265,11631651,0,6190198,2968682,532265,0,0,0,6,0,0,0,0,42023,3,0,0,0,0,0,0,0,90350,0,33561,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,54760,611,0,5509,179,1160,6803,0,0,0,0,242,1048,2562109,0,0,3216714,0,0,0,0,0,913423,0,0,0,0,148,0,10,1493,0,0,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,123911,0,78,38506,0,13959,0,145956,0,0,0,0,0,0,0,0,0,1019902,0,0,0,0,0,0,0,0,0,0,1925568,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23279,3/31/2024 0:00:00,13408,0,0,0,0,5591309116,508839732,224136611,7800482479,0,5595005987,517430732,224136611,0,0,0,2617,0,0,0,0,122023,2,0,0,0,0,0,0,0,88504653,0,6156109,0,0,0,0,0,0,0,0,0,0,0,3320513,0,0,0,0,0,0,0,0,37854026,341454,5357586,13005655,2748583,6018729,927855,0,0,0,0,181161,402967,1063576661,0,0,333599424,0,0,0,0,421037355,383041456,0,0,20708,0,83777,252474,14859,494484,3728,74684,928449,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,60,0,0,0,0,0,546933788,94660762,0,20719672,40207584,807,-2252541,0,4037000,0,16244,0,0,0,0,0,0,45835726,372086408,0,0,0,0,0,0,0,0,9514615,0,703463424,901,0,68053040,0,241828,0,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73063,1570625244,0,0,0,0,0,180000000,150000000,360000000,690000000,2554226000,0,0,232298519,1696,0,0,0,0,0,3721612,1046747,683802,0,2876959,0,0,0,0,0,0,0,0,15787153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23283,3/31/2024 0:00:00,13412,0,0,0,0,116200413,5189493,1607681,147075195,0,118792982,8253765,1607681,0,0,0,168,0,0,0,0,122023,3,0,0,0,0,0,0,0,1224786,0,429833,0,0,0,0,0,0,0,0,0,0,0,145904,0,0,0,0,0,0,0,0,1084705,31255,68639,328777,14056,81480,98781,0,0,0,0,6855,38576,13882200,0,0,2421904,0,0,0,0,31896,7668559,0,0,0,44659,1210,10130,475,15062,627,0,27537,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,0,0,1654619,0,365816,133742,0,-11647,0,200000,438,0,6440000,0,0,0,0,0,689308,11238311,0,0,0,0,0,0,0,0,0,0,18653954,1262,0,548784,0,160437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,6100489,0,0,0,0,0,0,0,0,0,17000000,0,0,1791881,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23287,3/31/2024 0:00:00,13416,0,0,0,0,5475971,0,0,6266977,0,5475971,0,0,0,0,0,2,0,0,0,0,122022,2,0,0,0,0,0,0,0,64906,0,2862,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,16504,373,0,13281,0,2383,7231,0,0,0,0,259,1346,2803742,0,0,543848,0,0,0,0,0,402835,0,0,0,0,113,162,0,1523,0,0,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,67768,0,281,22952,0,720,0,5000,0,0,0,0,0,0,0,0,215090,1074355,0,0,0,0,0,0,0,0,0,0,782215,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23292,3/31/2024 0:00:00,13421,0,0,0,0,15924189,321011,0,18896671,0,15924189,321011,0,0,0,0,2,0,0,0,0,122023,3,0,0,0,0,0,0,0,201644,0,17017,0,0,0,0,0,0,0,0,0,0,0,13431,0,0,0,0,0,0,0,0,142987,96,0,34636,3511,27612,22991,0,0,0,0,0,3121,2105706,0,0,2020560,0,0,0,0,0,691180,0,0,0,0,111,1143,2,2087,505,0,3848,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,218661,0,79575,29326,0,29956,0,65588,3018,0,0,0,0,0,0,0,110335,2106496,0,0,0,0,0,0,0,0,0,0,2608895,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1048000,0,0,0,0,0,0,0,0,0,1000000,0,0,85095,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
