"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
5547,3/31/2024 0:00:00,2407,0,66820879,8554645,1849336,1,0,5097910,0,0,0,0,0,0,0,0,0,0,0,0,11181110,1504046,9098737,2780656,0,24564549,0,0,0,0,0,0,0,-1604164,0,946428,0,0,0,946428,0,0,0,0,0,439578013,0,0,0,0,0,0,0,0,01/01/2023,-441848,486985023,0,0,0,0,0,0,0,0,0,0,0,864962,0,0,0,0,0,0,0,0,0,0
5549,3/31/2024 0:00:00,2409,0,5000000,882516,1704,1,0,409841,0,0,0,0,0,0,0,0,0,0,0,0,11589324,13034426,9222602,3014456,0,36860808,0,0,0,0,0,0,0,-1103574,0,19500,0,0,0,19500,0,0,0,0,130,110247082,0,0,0,0,0,0,0,0,01/01/2023,45148,123924676,0,0,0,0,0,0,0,0,0,0,0,202474,0,0,0,0,0,0,0,0,0,0
5554,3/31/2024 0:00:00,2413,0,0,348007,0,1,0,255311,0,0,0,0,0,0,0,0,0,0,0,0,9795000,14984312,4585679,1493117,3021534,0,0,0,0,0,0,33879642,0,0,0,6862,0,0,0,6862,0,0,0,0,0,71285002,0,0,0,0,0,0,0,0,01/01/2023,0,80541329,0,0,0,0,0,0,0,0,0,0,0,63744,0,0,0,0,0,0,0,0,0,0
5561,3/31/2024 0:00:00,2416,0,289487244,33444095,9079349,1,0,72652029,0,0,0,0,0,0,0,0,0,0,0,0,111808816,140337438,176697457,157570166,11368208,597782085,0,0,0,0,0,0,0,-62676827,0,8984458,0,0,0,8984458,0,0,0,0,0,3650099362,0,0,0,0,0,0,0,0,01/01/2023,56072000,4139262366,0,0,0,0,0,0,0,0,0,0,0,12714660,0,0,0,0,0,0,0,0,0,0
5569,3/31/2024 0:00:00,2420,0,6012616,2026216,0,1,0,355149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,2500000,2500000,0,5500000,0,0,0,56946,0,0,0,56946,0,0,0,0,0,39335878,0,0,0,0,0,0,0,0,01/01/2023,58913,49199297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5571,3/31/2024 0:00:00,2422,0,10330781,127754,813834,1,0,4733679,0,0,0,0,0,0,0,0,0,0,0,0,0,7776871,15006484,32617398,5508914,60909667,0,0,0,0,0,0,0,-10788599,0,0,0,0,0,0,0,0,0,0,1000000,388603310,1,40715,34608,0,0,0,0,0,01/01/2023,8048293,416511575,0,0,0,0,0,0,0,0,0,0,0,492160,0,0,1376512,0,0,0,0,0,0,0
5579,3/31/2024 0:00:00,2424,0,17303961,2422260,0,1,0,837752,0,0,0,0,0,0,0,0,0,0,0,0,6351700,15614960,221260,0,0,22187920,13638000,37451592,6948000,0,0,58037592,0,-1222057,0,0,0,0,-156,-156,0,0,0,0,18009,231960737,0,0,0,0,0,0,0,0,03/01/2023,156848,253574055,0,0,0,0,0,0,0,0,0,0,0,386806,0,0,0,0,0,0,0,0,0,0
5582,3/31/2024 0:00:00,2426,0,345693385,3899565,935842,1,0,17165121,0,0,0,0,0,0,0,0,0,0,0,0,632133612,660568393,563455469,329938279,0,2186095753,0,0,0,0,0,0,0,-182869849,0,691000,0,0,0,691000,0,0,0,0,239664,5687560854,0,0,0,0,0,0,0,0,01/01/2023,-875683,6335054538,0,0,0,0,0,0,0,0,0,0,0,4283024,0,0,2,0,0,0,0,0,0,0
5588,3/31/2024 0:00:00,2427,0,338018240,4835175,213613,1,331398,29063824,0,0,0,0,23563622,23563622,0,0,0,0,0,0,125137716,881014411,267075646,5553943,4809720,1283591436,431171113,513329984,509287944,116650977,0,1570440018,0,-93440507,0,3150000,0,0,0,3150000,0,0,0,0,0,8419374111,0,0,0,0,0,0,0,0,01/01/2023,12034267,9130141480,0,0,0,0,0,0,0,0,0,0,0,14642224,0,2352950,-69857,0,0,3,1770383,0,0,0
5589,3/31/2024 0:00:00,2428,0,0,94709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6661670,0,0,0,0,0,0,0,0,,0,7540490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,3/31/2024 0:00:00,2434,0,22952398,3809409,4418979,1,0,1792190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9140000,14818029,10499008,9378276,0,43835313,0,0,0,138000,0,0,0,138000,0,0,0,0,150249,341953722,0,0,0,0,0,0,0,0,01/01/2023,482114,386463173,0,0,0,0,0,0,0,0,0,0,0,347265,0,0,-2771,0,0,0,0,0,0,0
5604,3/31/2024 0:00:00,2435,0,0,1689599,0,1,0,222042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000,11987500,1497773,0,0,17985273,0,0,0,8307,0,0,0,8307,0,0,0,0,0,89659098,0,0,0,0,0,0,0,0,01/01/2023,37033,103700176,0,0,0,0,0,0,0,0,0,0,0,121440,0,0,48754,0,0,0,0,0,0,0
5612,3/31/2024 0:00:00,2439,0,67286065,4542211,5187675,1,0,9149372,0,0,0,0,0,0,0,0,0,0,0,0,8926698,9507683,54364320,14696910,1046697,88542307,0,0,0,0,0,0,0,-12679152,0,963000,0,0,375,963375,0,0,0,0,9354,770799021,0,0,0,0,0,0,0,0,01/01/2023,4568926,829881830,0,0,0,0,0,0,0,0,0,0,0,602397,0,0,0,1,399500,0,0,0,0,0
5621,3/31/2024 0:00:00,2444,0,668884708,35317072,3996269,1,0,45470442,0,0,24779569,0,0,24779569,0,0,0,0,0,0,38817010,69001413,46159036,69123219,38802887,261903565,0,0,0,0,0,0,0,-20656885,0,3140000,0,0,0,3140000,0,0,0,0,500,4506619458,0,0,0,25,250499,250499,0,0,10/01/2023,36000000,4899928745,0,0,0,0,0,0,0,0,0,0,0,5389852,0,1628048,9327,0,0,0,0,0,0,0
5636,3/31/2024 0:00:00,2455,0,58768335,4453809,2960,1,0,1589092,0,0,0,0,0,0,0,0,0,0,0,0,723190,0,0,0,0,723190,23680392,2500000,5000000,0,0,31180392,0,-19810,0,235835,0,0,0,235835,0,0,0,0,189214,374069286,0,0,0,0,0,0,0,0,01/01/2023,459100,421463571,0,0,0,0,0,0,0,0,0,0,0,154810,0,0,0,0,0,0,0,0,0,0
5641,3/31/2024 0:00:00,2458,0,1855102,334040,0,1,0,186910,0,0,0,0,0,0,0,0,0,0,0,0,9518535,24422047,833256,0,0,34773838,0,0,0,0,0,0,0,-2059790,0,0,0,0,0,0,0,0,0,0,0,42852749,0,0,0,0,0,0,0,0,01/01/2023,0,50312089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10125,0,0,0,0,0,0,0
5648,3/31/2024 0:00:00,2461,0,95235435,5121936,0,1,0,6759765,0,0,0,0,0,0,0,0,0,0,0,0,105327931,16972083,34140284,76868015,79349126,312657439,0,0,0,0,0,0,0,-61127269,0,1632994,0,0,0,1632994,0,0,0,0,0,1194728236,0,0,0,0,0,0,0,0,04/01/2023,3885694,1315949137,0,0,0,0,0,0,0,0,0,0,0,1874683,0,0,0,0,0,0,0,0,0,0
5652,3/31/2024 0:00:00,2463,0,27743255,4102728,1326260,1,0,261642,0,0,0,0,0,0,0,0,0,0,0,0,25418186,33829175,24802916,17484951,0,101535229,0,0,0,0,0,0,0,-6514183,0,109638,0,0,0,109638,0,0,0,0,0,371129664,1,1602,1602,0,0,0,1,1602,01/01/2023,51942,424303291,0,0,0,0,0,0,0,0,0,0,0,560234,0,0,0,0,0,0,0,0,0,0
5655,3/31/2024 0:00:00,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135116,0,0,0,0,0,0,0,0,,0,188499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5660,3/31/2024 0:00:00,2467,0,36000000,1759789,0,1,0,237264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117900934,0,0,0,0,0,0,0,0,01/01/2023,8179,138220143,0,0,0,0,0,0,0,0,0,0,0,137837,0,0,0,0,0,0,0,0,0,0
5665,3/31/2024 0:00:00,2471,0,0,511417,0,1,0,1270592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144760,0,0,0,144760,0,0,0,0,0,115301903,0,0,0,0,0,0,0,0,01/01/2023,1084571,125261835,0,0,0,0,0,0,0,0,0,0,0,-176,0,0,0,0,0,0,0,0,0,0
5684,3/31/2024 0:00:00,2481,0,0,478735,86409,1,0,203717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249945,1545418,499483,0,0,2294846,0,0,0,24233,0,0,0,24233,0,0,0,0,0,50480863,6,16833,0,0,0,0,6,16833,01/01/2023,120624,55010181,0,0,0,0,0,0,0,0,0,0,0,9727,0,0,0,0,0,0,0,0,0,0
5686,3/31/2024 0:00:00,2483,0,0,225,0,1,0,104761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10976137,0,0,0,0,0,0,0,0,03/01/2023,0,13905222,0,0,0,0,0,0,0,0,0,0,0,3809,0,0,0,0,0,0,0,0,0,0
5713,3/31/2024 0:00:00,2493,0,0,39780,0,1,0,71239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,11000,0,0,0,0,0,12448477,0,0,0,0,0,0,0,0,01/01/2023,0,14115801,0,0,0,0,0,0,0,0,0,0,0,12882,0,0,0,0,0,0,0,0,0,0
5718,3/31/2024 0:00:00,2494,0,3692812,2551550,0,1,0,2833003,0,0,0,0,0,0,0,0,0,0,0,0,14682620,30917469,4489885,34008388,0,84098362,402675,5585961,15015774,11232337,0,32236747,0,-9077071,0,1002338,0,0,0,1002338,0,0,0,0,0,309604030,0,0,0,0,0,0,0,0,01/01/2023,29820,329366526,0,0,0,0,0,0,0,0,0,0,0,390075,0,0,0,0,0,0,0,0,0,0
5721,3/31/2024 0:00:00,2495,0,264843,615070,188348,1,0,111336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992000,496000,0,0,0,1488000,0,0,0,-65659,0,0,0,-65659,0,0,0,0,0,96561473,0,0,0,0,0,0,0,0,07/01/2023,31249,111654160,0,0,0,0,0,0,0,0,0,0,0,80813,0,0,0,0,0,0,0,0,0,0
5736,3/31/2024 0:00:00,2503,0,18043,45436,0,1,0,160116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44660329,0,0,0,0,0,0,0,0,09/01/2023,78608,49100887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5741,3/31/2024 0:00:00,2507,0,0,368805,0,1,0,77837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29847060,0,0,0,0,0,0,0,0,09/01/2023,58017,34385453,0,0,0,0,0,0,0,0,0,0,0,43840,0,0,0,0,0,0,0,0,0,0
5748,3/31/2024 0:00:00,2511,0,0,1226401,0,1,0,243163,0,0,0,0,0,0,0,0,0,0,0,0,7955899,16728883,1660179,0,0,26344962,0,0,0,0,0,0,0,-1413850,0,46101,0,0,0,46101,0,0,0,0,0,123817314,0,0,0,0,0,0,0,0,01/01/2023,104797,134119110,0,0,0,0,0,0,0,0,0,0,0,37033,0,0,0,0,0,0,0,0,0,0
5754,3/31/2024 0:00:00,2514,0,337308598,11331724,1551635,1,0,18883086,1412570,0,0,0,0,1412570,0,0,0,0,0,0,58301647,21340595,63510379,74594787,5039,217752447,0,0,0,0,0,0,0,-3763881,0,1381439,0,0,0,1381439,0,0,0,0,0,2349490359,0,0,0,0,0,0,0,0,01/01/2023,0,2602537732,0,0,0,0,0,0,0,0,0,0,0,3371080,0,0,-6939,5774,16434448,0,0,0,0,0
5773,3/31/2024 0:00:00,2526,0,0,460777,0,1,0,133872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19459,0,0,0,19459,0,0,0,0,0,39154846,0,0,0,0,0,0,0,0,01/01/2023,82492,43142520,0,0,0,0,0,0,0,0,0,0,0,29575,0,0,0,0,0,0,0,0,0,0
5780,3/31/2024 0:00:00,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8893699,0,0,0,0,0,0,0,0,,0,9871102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,3/31/2024 0:00:00,2530,0,0,30061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104456,0,0,0,0,0,0,0,0,,0,5105230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,3/31/2024 0:00:00,2532,0,0,732448,0,1,0,81477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4749000,7650000,250000,0,0,12649000,0,0,0,4222,0,0,0,4222,0,0,0,0,0,40657587,0,0,0,0,0,0,0,0,01/01/2023,0,45062256,0,0,0,0,0,0,0,0,0,0,0,55890,0,0,0,0,0,0,0,0,0,0
5797,3/31/2024 0:00:00,2537,0,163592604,26277452,43511777,1,0,29489638,0,0,0,43251199,0,43251199,0,0,0,0,0,0,83194080,124872670,32859310,0,0,240926060,2232000,0,0,0,0,2232000,0,-11485486,0,3696173,0,0,-107366,3588807,0,0,0,0,185313,3366380474,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,3774662875,0,0,0,0,0,0,0,0,0,0,0,6120855,0,2037461,0,0,0,0,0,0,0,0
5811,3/31/2024 0:00:00,2544,0,0,267564,0,1,0,78519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,0,0,1316,0,0,0,0,0,22265045,0,0,0,0,0,0,0,0,10/01/2023,0,26118835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5816,3/31/2024 0:00:00,2547,0,0,193793,0,1,0,369564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244000,13572000,10550000,3000001,0,28366001,0,0,0,7500,0,0,0,7500,0,0,0,0,0,107371911,0,0,0,0,0,0,0,0,01/01/2023,0,121259931,0,0,0,0,0,0,0,0,0,0,0,88485,0,0,0,0,0,0,0,0,0,0
5822,3/31/2024 0:00:00,2549,0,0,279104,844,1,0,56500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11732934,0,0,0,0,0,0,0,0,09/01/2023,0,12844295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5839,3/31/2024 0:00:00,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621479,0,0,0,0,0,0,0,0,,0,2918200,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0
5845,3/31/2024 0:00:00,2559,0,239560,409089,0,1,0,53484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,750000,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,25244379,0,0,0,0,0,0,0,0,01/01/2023,0,28233760,0,0,0,0,0,0,0,0,0,0,0,38626,0,0,0,0,0,0,0,0,0,0
5851,3/31/2024 0:00:00,2565,0,453321294,6780974,7468374,1,0,18573448,0,0,0,0,0,0,0,0,0,0,0,0,50513277,250764060,455142139,437925227,78154154,1272498858,18021000,7694000,0,0,0,25715000,0,-202346782,0,2410000,0,0,0,2410000,0,0,0,0,768000,3942488120,0,0,0,0,0,0,0,0,01/01/2023,8457434,4131563957,0,0,0,0,0,0,0,0,0,0,0,2524497,0,0,0,0,0,0,0,0,0,0
5852,3/31/2024 0:00:00,2566,0,30688514,3322112,584446,1,0,1662272,0,0,0,0,0,0,0,0,0,0,0,0,45299468,14220302,29784926,12476714,4171582,105952991,0,0,0,0,0,0,0,-10874629,0,0,0,0,0,0,0,0,0,0,0,401708841,1,1436,0,0,0,0,1,1436,01/01/2023,1081510,437421130,0,0,0,0,0,0,0,0,0,0,0,464238,0,0,0,0,0,154,5191497,0,0,0
5856,3/31/2024 0:00:00,2567,0,0,2980567,0,1,0,1600348,0,0,0,0,0,0,0,0,0,0,0,0,9085024,12162876,5896734,6040864,0,33185498,0,0,0,0,0,0,0,-2483377,0,343986,0,0,0,343986,0,0,0,0,0,279413675,0,0,0,0,0,0,0,0,01/01/2023,18044,301544016,0,0,0,0,0,0,0,0,0,0,0,541925,0,0,0,0,0,0,0,0,0,0
5866,3/31/2024 0:00:00,2573,0,0,3491890,4705,1,0,576448,0,0,0,0,0,0,0,0,0,0,0,0,2842647,3599233,2254277,3107629,0,11803786,1080614,5850449,12225619,14068803,0,33225485,0,-836601,0,106868,0,0,0,106868,0,0,0,0,0,204845857,0,0,0,0,0,0,0,0,01/01/2023,61648,232043792,0,0,0,0,0,0,0,0,0,0,0,290301,0,0,0,0,0,0,0,0,0,0
5867,3/31/2024 0:00:00,2574,0,0,901370,0,1,0,149453,0,0,0,0,0,0,0,0,0,0,0,0,120163,0,0,0,0,120163,3735534,11457000,1247000,0,0,16439534,0,-29837,0,20120,0,0,0,20120,0,0,0,0,0,46623537,0,0,0,0,0,0,0,0,01/01/2023,87989,49512814,0,0,0,0,0,0,0,0,0,0,0,61549,0,0,0,0,0,0,0,0,0,0
5885,3/31/2024 0:00:00,2584,0,0,1548577,0,1,0,397340,0,0,0,0,0,0,0,0,0,0,0,0,2648180,0,0,0,0,2648180,0,0,0,0,0,0,0,-107291,0,80242,0,0,0,80242,0,0,0,0,0,60933797,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,69938257,0,0,0,0,0,0,0,0,0,0,0,135235,0,0,0,0,0,0,0,0,0,0
5892,3/31/2024 0:00:00,2587,0,12285886,1681241,0,1,0,1879973,0,0,0,0,0,0,0,0,0,0,0,0,4464947,4918864,4944962,1829888,0,16158661,0,0,0,0,0,0,0,-1102758,0,264000,0,0,0,264000,0,0,0,0,0,204824002,0,0,0,0,0,0,0,0,01/01/2023,295487,224461805,0,0,0,0,0,0,0,0,0,0,0,177934,0,0,0,0,0,0,0,0,0,0
5913,3/31/2024 0:00:00,2598,0,375243354,43022993,198633711,1,0,106231997,0,0,0,0,0,0,0,0,0,0,0,0,75909216,64588693,268987891,434280454,9059022,852825276,0,0,0,0,0,0,0,-110812846,0,9970572,0,0,0,9970572,0,0,0,0,0,11041027714,327,4667021,4200319,940,239126871,141956899,14,190302,01/01/2023,67983010,11944905174,0,0,0,0,0,0,0,0,0,0,0,18811991,0,0,1349,9,9504774,0,0,0,0,0
5922,3/31/2024 0:00:00,2601,0,0,448740,0,1,0,24625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,1022,0,0,0,0,0,23464459,0,0,0,0,0,0,0,0,01/01/2023,12699,27550428,0,0,0,0,0,0,0,0,0,0,0,814,0,0,0,0,0,0,0,0,0,0
5924,3/31/2024 0:00:00,2602,0,3206535,6901666,0,1,0,4829971,159396,0,0,4526063,6827075,11512533,0,0,0,0,0,0,96094743,24185756,58781039,77069087,6343978,262474604,0,0,0,0,0,0,0,-22721844,0,781824,0,0,0,781824,0,0,0,0,0,834216748,1,3886,0,0,0,0,1,3886,01/01/2023,534952,896696023,0,0,0,0,0,0,0,0,0,0,0,1107913,0,531762,-14940,0,0,0,0,0,0,0
5928,3/31/2024 0:00:00,2604,0,120330,1792209,0,1,0,907278,0,0,0,0,0,0,0,0,0,0,0,0,5963971,15115311,7380938,18359778,978836,47798835,0,0,0,0,0,0,0,-6274483,0,85463,0,0,0,85463,0,0,0,0,0,140159628,0,0,0,0,0,0,0,0,05/01/2023,267973,148187704,0,0,0,0,0,0,0,0,0,0,0,68108,0,0,0,0,0,0,0,0,0,0
5930,3/31/2024 0:00:00,2606,0,0,109017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8683781,0,0,0,0,0,0,0,0,,0,9835601,0,0,0,0,0,0,0,0,0,0,0,16481,0,0,0,0,0,0,0,0,0,0
5935,3/31/2024 0:00:00,2608,0,0,273047,0,1,0,279258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6980,0,0,0,6980,0,0,0,0,0,14323889,0,0,0,0,0,0,0,0,12/01/2023,60477,17128432,0,0,0,0,0,0,0,0,0,0,0,-2684,0,0,0,0,0,0,0,0,0,0
5960,3/31/2024 0:00:00,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297065,675000,200000,350000,0,1522065,0,0,0,0,0,0,0,0,0,0,0,0,0,1263753,0,0,0,0,0,0,0,0,,0,1873829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5970,3/31/2024 0:00:00,2624,0,0,220690,0,1,0,81597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81003,0,0,0,81003,0,0,0,0,0,9697937,0,0,0,0,0,0,0,0,02/01/2024,125000,12931288,0,0,0,0,0,0,0,0,0,0,0,2060,0,0,0,0,0,0,0,0,0,0
5974,3/31/2024 0:00:00,2626,0,13000000,3659067,0,1,0,987947,0,0,0,0,0,0,0,0,0,0,0,0,11797559,7822230,9433623,12045530,5085654,46184596,24629,123111,0,0,0,147739,0,-6408628,0,304506,0,0,0,304506,0,0,0,0,0,225097771,0,0,0,0,0,0,0,0,01/01/2023,0,239209647,0,0,0,0,0,0,0,0,0,0,0,300466,0,0,0,0,0,0,0,0,0,0
5982,3/31/2024 0:00:00,2631,0,0,822383,0,1,0,348415,0,0,0,0,0,0,0,0,0,0,0,0,3385188,3013631,247990,0,0,6646809,0,0,0,0,0,0,0,-261128,0,53101,0,0,0,53101,0,0,0,0,0,82369073,0,0,0,0,0,0,0,0,04/01/2023,237123,94209990,0,0,0,0,0,0,0,0,0,0,0,145976,0,0,0,0,0,0,0,0,0,0
5987,3/31/2024 0:00:00,2635,0,0,0,0,1,0,213774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695000,1267000,0,0,0,1962000,0,0,0,28000,0,0,0,28000,0,0,0,0,0,6163297,0,0,0,0,0,0,0,0,01/01/2023,34371,6876736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,3/31/2024 0:00:00,2645,0,0,97872,0,1,0,15972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,4828,0,0,0,0,2767,13575459,0,0,0,0,0,0,0,0,01/01/2023,-7271,16585150,0,0,0,0,0,0,0,0,0,0,0,3432,0,0,0,0,0,0,0,0,0,0
6011,3/31/2024 0:00:00,2648,0,25000,8888553,2589415,1,0,8975126,0,0,0,0,0,0,0,0,0,0,0,0,5884253,31264168,21829588,32286103,4687928,95952040,0,10149,21037,6232,0,37419,0,-10536363,0,2695869,0,0,31464,2727333,0,0,0,0,28970,890225606,2,5952,5952,0,0,0,2,5952,01/01/2023,2304556,984988103,0,0,0,0,0,0,0,0,0,0,0,1394261,0,0,0,0,0,0,0,0,0,0
6012,3/31/2024 0:00:00,2649,0,0,265680,0,1,0,350147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15491320,0,0,0,15491320,0,0,0,42556,0,0,0,42556,0,0,0,0,0,47543775,0,0,0,0,0,0,0,0,01/01/2023,251020,57913746,0,0,0,0,0,0,0,0,0,0,0,46166,0,0,0,0,0,0,0,0,0,0
6032,3/31/2024 0:00:00,2661,0,1244887,2563319,874332,1,0,2235979,0,0,0,0,0,0,0,0,0,0,0,0,7960400,0,0,0,0,7960400,0,0,0,0,0,0,0,-40069,0,963733,0,0,0,963733,0,0,0,0,0,305591550,0,0,0,0,0,0,0,0,10/01/2023,220660,349459446,0,0,0,0,0,0,0,0,0,0,0,594359,0,0,0,0,0,0,0,0,0,0
6039,3/31/2024 0:00:00,2665,0,0,283089,667,1,0,65177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,8000,0,0,0,0,0,51332269,0,0,0,0,0,0,0,0,03/01/2023,10700,56777727,0,0,0,0,0,0,0,0,0,0,0,47839,0,0,0,0,0,0,0,0,0,0
6048,3/31/2024 0:00:00,2669,0,12382,77677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6439775,0,0,0,0,0,0,0,0,,0,7700177,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0
6053,3/31/2024 0:00:00,2670,0,6298863,889154,7458,1,0,669658,0,0,0,0,0,0,0,0,0,0,0,0,1123267,5960479,18140563,129414292,24411271,179049872,21774647,0,0,0,0,21774647,0,-45589812,0,24000,0,0,0,24000,0,0,0,0,0,469209814,0,0,0,0,0,0,0,0,04/01/2023,384312,464263562,0,0,0,0,0,0,0,0,0,0,0,73864,0,0,0,0,0,0,0,0,0,0
