"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
4746,3/31/2024 0:00:00,2072,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7088211,0,0,100218432,0,141751520,0,0,0,0,0,0,0,0,41750000,0,0,80414568,76143296,0,0,29481990,28263785,0,0,0,0,0,0,29481990,28263785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744000,2744000,0,0,0,0,0,0,2744000,109896558,104407081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104407081,2744000,0,1829900,0,0,1473775,3303675,28451460,73332001,7197520,0,1473775,110454756,0,0,0,0,0,3756413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41121426,857113,0,0,857113,0,0,0,2609986,39368553,0,39368553,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,3/31/2024 0:00:00,2075,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6529000,6529000,0,0,0,0,0,0,6529000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199000,0,0,0,0,199000,0,0,0,6529000,80157,0,0,0,0,80157,1873157,3539000,1396000,0,0,6808157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3399798,37982,0,0,37982,0,0,0,84823,3352957,0,3352957,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,3/31/2024 0:00:00,2080,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,2436,0,0,0,0,0,0,2436,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13210913,13210913,0,0,0,0,0,13213349,13213349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13213348,0,122300,0,0,0,0,122300,1889918,6435969,4484856,524905,0,13335648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3933235,83929,0,0,83929,0,0,0,197851,3819313,0,3819313,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,3/31/2024 0:00:00,2083,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17927849,16528750,2544397,2185107,5339816,4711678,0,0,59335750,50985195,2544397,2185107,64675566,55696873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5230000,5189285,12341000,12125841,0,0,0,0,7774397,94944415,84351464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496000,0,0,0,0,496000,0,0,84351464,7774397,0,826902,0,0,0,826902,12766896,24882499,16810637,38330366,658365,93448763,0,0,0,0,1044142,3239800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33843054,1676007,0,0,1676007,0,0,0,2270649,33248412,0,33248412,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,3/31/2024 0:00:00,2085,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15472000,15075000,7492000,0,0,38039000,0,0,0,0,0,391077,0,0,0,391077,15472000,15466077,7492000,0,0,38430077,0,0,0,0,262500,668305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16032856,61930,0,0,61930,0,0,0,855484,15239302,0,15239302,0,0,0,0,0,0,0,0,0,0,0,0,0
4799,3/31/2024 0:00:00,2087,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988000,496000,0,0,0,1484000,0,0,0,0,3976,0,0,0,0,3976,991976,496000,0,0,0,1487976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3771856,69067,0,0,69067,0,0,0,93104,3747819,0,3747819,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,3/31/2024 0:00:00,2089,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9392072,10426000,1242000,0,0,21060072,0,0,0,0,0,10720,0,0,0,10720,9392072,10436720,1242000,0,0,21070792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4217477,107613,0,0,107613,0,0,0,319695,4005395,0,4005395,0,0,0,0,0,0,0,0,0,0,0,0,0
4809,3/31/2024 0:00:00,2091,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,0,0,0,0,245000,0,0,0,0,0,0,0,0,103141,103141,245000,0,0,0,103141,348141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050538,138459,0,0,138459,0,0,0,137052,3051945,0,3051945,0,0,0,0,0,0,0,0,0,0,0,0,0
4828,3/31/2024 0:00:00,2094,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15750000,15367882,0,0,15750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15750000,118559,0,0,0,0,118559,8968559,6700000,200000,0,0,15868559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7302515,97001,0,0,97001,0,0,0,251994,7147522,0,7147522,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,3/31/2024 0:00:00,2099,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,443094,0,0,0,0,0,0,450000,443094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11235000,10877419,0,0,0,0,0,0,11685000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197000,2538000,0,0,0,5735000,0,0,0,11685000,0,0,0,0,487034,487034,9880000,7045000,250000,245000,487034,17907034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7496296,191584,0,0,191584,0,0,0,1059747,6628133,0,6628133,0,0,0,0,0,0,0,0,0,0,0,0,0
4853,3/31/2024 0:00:00,2102,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9282623,0,0,0,0,0,0,0,0,0,0,0,4898421,4888994,0,0,10485927,9491555,0,0,80106511,67105396,0,0,90592438,76596951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95490859,81485945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000,0,0,0,0,248000,0,0,81485944,0,7493710,0,0,0,527600,8021310,23125663,9126545,18382498,22451831,16668717,89755254,0,0,0,0,1051000,1395616,0,0,10080183,2187297,0,0,0,0,0,0,0,0,0,0,7782494,3782710,0,0,17845176,936838,0,0,936838,0,0,0,1836524,16945490,0,16945490,0,0,0,0,0,0,0,0,0,0,0,0,0
4871,3/31/2024 0:00:00,2109,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249584,333887,0,0,0,583471,0,0,0,0,9570,0,0,0,0,9570,259154,333887,0,0,0,593041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156329,4662,0,0,4662,0,0,0,11180,149811,0,149811,0,0,0,0,0,0,0,0,0,0,0,0,0
4878,3/31/2024 0:00:00,2110,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29307765,0,40705229,0,0,10000000,82020028,0,0,0,0,10000000,29971653,28288740,0,0,13767431,13086890,0,0,39430902,34345895,0,0,53198333,47432785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83169986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83169986,187900,0,0,0,0,187900,16053813,35445961,18413582,13444530,0,83357886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27682294,1259502,0,0,1259502,0,0,0,2409094,26532702,0,26532702,0,0,0,0,0,0,0,0,0,0,0,0,0
4884,3/31/2024 0:00:00,2114,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,746935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6898000,6205250,0,0,0,0,0,0,7898000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13590000,10623000,1242000,740000,0,26195000,0,0,0,7898000,0,0,0,0,306807,306807,14579000,13339000,1977000,3198000,1306807,34399807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5783774,197871,0,0,197871,0,0,0,566172,5415473,0,5415473,0,0,0,0,0,0,0,0,0,0,0,0,0
4894,3/31/2024 0:00:00,2119,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053000,4053000,0,4053000,4053000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053000,0,0,10000,0,0,0,10000,947000,2620000,248000,248000,0,4063000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743645,98271,0,0,98271,0,0,0,128407,2713509,0,2713509,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,3/31/2024 0:00:00,2121,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463870,3234959,0,0,2997144,2695188,0,0,11190497,10000801,0,0,14187641,12695989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250368,250671,0,0,2500000,2418690,0,0,0,0,0,0,20401879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8484692,2750000,0,0,0,11234692,0,0,0,20401879,0,0,0,0,189885,189885,12270937,8813489,4013274,5832603,896153,31826456,0,0,0,0,0,0,0,0,301765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8213773,426522,0,0,426522,0,0,0,1224676,7415619,0,7415619,0,0,0,0,0,0,0,0,0,0,0,0,0
4906,3/31/2024 0:00:00,2122,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241000,399000,249000,0,0,1889000,0,0,0,0,68450,0,0,0,0,68450,1309450,399000,249000,0,0,1957450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735580,1111,0,0,1111,0,0,0,33981,702710,0,702710,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,3/31/2024 0:00:00,2123,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39922016,0,0,0,0,29789733,29934567,0,0,0,0,89789733,0,0,5147211,4880473,0,0,60879840,54390323,0,0,0,0,0,0,60879840,54390323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6816706,6345908,0,0,4999825,4961675,0,0,0,0,0,77843582,70578379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441046,1441046,1441046,0,0,0,0,0,0,1441046,0,70578378,0,2018487,0,0,0,0,2018487,6253874,7403817,15198668,39349741,5831811,74037911,0,-120998,0,-120998,0,14857134,0,0,515458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30275099,2506322,0,0,2506322,0,0,0,2700735,30080686,0,30080686,0,0,0,0,0,0,0,0,0,0,0,0,0
4936,3/31/2024 0:00:00,2130,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700000,10397637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243000,248000,745000,0,0,2236000,0,0,0,11700000,0,120524,500,0,0,121024,1243000,2868524,9945500,0,0,14057024,0,0,0,0,0,0,0,0,2689010,0,0,0,0,0,0,0,0,0,0,0,2795241,0,0,0,2771995,213341,0,0,213341,0,0,0,414833,2570503,0,2570503,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,3/31/2024 0:00:00,2137,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728000,2713244,0,0,2728000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14664000,6228000,0,0,0,20892000,0,0,0,2728000,0,0,0,0,120000,120000,15656000,7964000,0,0,120000,23740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121500,0,0,0,0,0,659596,0,0,0,9419121,266688,0,0,266688,0,0,0,532379,9153430,0,9153430,0,0,0,0,0,0,0,0,0,0,0,0,0
4960,3/31/2024 0:00:00,2139,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,0,0,0,11200856,0,0,0,0,0,9202676,9004777,0,0,233783,229797,0,0,0,0,0,0,233783,229797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9436459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25391000,20502000,4489000,0,0,50382000,0,0,0,9436459,0,0,0,0,5080525,5080525,31889517,22694570,4758349,242240,5314308,64898984,0,0,0,0,0,0,0,0,6067957,1802000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34763187,1542907,0,0,1542907,0,0,0,1807923,34498171,0,34498171,0,0,0,0,0,0,0,0,0,0,0,0,0
4963,3/31/2024 0:00:00,2141,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32548250,0,24548250,0,0,0,0,0,0,0,0,8000000,0,0,1048161,859375,0,0,0,0,0,0,9923530,9225137,0,0,9923530,9225137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959737,2929019,0,0,0,0,0,13931428,13013531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245000,747000,0,0,0,2992000,0,0,13013531,0,454308,0,0,0,0,454308,4916322,4973436,2345495,4090423,134163,16459839,0,0,0,0,0,3813899,0,0,1881123,0,0,0,0,0,0,0,0,0,0,0,519685,0,0,0,13522628,594939,0,0,594939,0,0,0,992209,13125358,0,13125358,0,0,0,0,0,0,0,0,0,0,0,0,0
4966,3/31/2024 0:00:00,2143,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750000,0,0,0,0,0,0,0,500000,477575,0,0,12353000,11598582,0,0,0,0,0,0,12353000,11598582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736000,1736000,6010000,5753478,0,0,0,0,1736000,18863000,17829635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668500,1253298,0,1921798,1921798,3050000,0,0,0,0,3050000,1921798,0,17829635,1736000,0,591560,0,0,0,591560,10704340,10428453,1643322,1684378,668500,25128993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8179567,465263,0,0,465263,0,0,0,843827,7801003,0,7801003,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,3/31/2024 0:00:00,2144,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000000,0,108778114,0,4332224,0,0,0,0,0,0,90000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31358,31358,31358,0,0,0,0,0,0,31358,0,0,0,0,8033012,0,0,0,8033012,0,8064370,0,0,0,8064370,0,0,0,0,0,6743006,0,0,0,0,209585,0,0,0,0,0,0,0,0,0,0,0,0,0,53237050,9028459,0,0,9028459,0,0,0,4894579,57370930,0,57370930,0,39991800,39991800,0,0,0,31358,0,0,0,31358,0,0
4969,3/31/2024 0:00:00,2145,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13786000,26110000,2736000,0,0,42632000,0,0,0,0,0,0,0,0,0,0,13786000,26110000,2736000,0,0,42632000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18717974,275892,0,0,275892,0,0,0,702195,18291671,0,18291671,0,0,0,0,0,0,0,0,0,0,0,0,0
