"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
60648,6/30/2024 0:00:00,15066,0,0,0,0,82029530,90000,5000,98454643,0,84861530,90000,5000,0,0,0,5,0,0,0,0,62023,3,0,0,0,0,0,0,0,1317705,0,504834,0,0,0,0,0,0,0,0,0,0,0,49034,0,0,0,0,0,0,0,0,386406,13585,70553,181382,13063,25398,16902,0,0,0,0,7630,1946,6871051,332336,0,3216405,0,0,0,0,798305,4153298,0,0,0,0,315,1573,0,5007,0,0,6907,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,1822539,0,72490,644330,0,693834,0,43382,0,0,0,0,0,0,0,0,261788,7843943,0,0,0,0,0,0,0,0,0,0,14600682,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60657,6/30/2024 0:00:00,15075,0,0,0,0,8861584,287126,0,11875010,0,8861584,287126,0,0,0,0,5,0,0,0,0,62023,2,0,0,0,0,0,0,0,59949,0,117156,0,0,0,0,0,0,0,0,0,0,0,12938,0,0,0,0,0,0,0,0,80452,0,25634,41358,250,13064,6900,0,0,0,0,3520,2535,1313716,0,0,389500,0,0,0,0,89108,211199,0,0,0,0,73,86,84,1646,0,0,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,177105,0,18517,18677,0,3232,0,100000,2,0,0,0,0,0,0,0,132869,770544,0,0,0,0,0,0,0,0,0,0,2704508,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60660,6/30/2024 0:00:00,15078,0,0,0,0,7019275,0,0,8331326,0,7019275,0,0,0,0,0,11,0,0,0,0,62024,3,0,0,0,0,0,0,0,168678,0,29931,0,0,0,0,0,0,0,0,0,0,0,42961,0,0,0,0,0,0,0,0,87436,638,8482,62940,377,6484,8256,0,0,0,0,925,14139,3307141,0,0,1125638,0,0,0,0,0,625342,0,0,0,0,11,312,0,1803,0,0,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,198609,0,68892,17257,0,53148,0,47660,0,0,0,0,0,0,0,0,76205,1046179,0,0,0,0,0,0,0,0,0,0,1397604,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60666,6/30/2024 0:00:00,15083,0,0,0,0,422403260,28475108,0,520142742,0,422403260,28475108,0,0,0,0,55,0,0,0,0,122023,3,0,0,0,0,0,0,0,3324473,0,5103422,0,0,0,0,0,0,0,0,0,0,0,657020,0,0,0,0,0,0,0,0,2551731,32219,448368,808676,337100,290019,644715,0,0,0,0,32947,64018,29797364,2396769,0,14578757,0,0,0,0,5082726,5130774,0,0,20000,165984,2480,12960,551,23261,146,4002,43400,0,0,0,0,0,0,0,0,0,0,0,0,0,47,36,0,0,0,0,0,0,8427895,0,1940950,2614157,0,2395294,0,600000,296636,0,0,0,0,0,0,0,1378213,60102362,0,0,0,0,0,0,0,0,-1726143,0,84376652,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,33264438,0,0,0,0,0,0,0,0,0,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60680,6/30/2024 0:00:00,15096,0,0,0,0,332580,0,0,379268,0,332580,0,0,0,0,0,2,0,0,0,0,32023,2,0,0,0,0,0,0,0,3690,0,1339,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,256,1852,0,28,2121,0,0,0,0,0,0,97802,0,0,83043,0,0,0,0,0,10293,0,0,0,0,0,0,0,129,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029,0,125,105,0,792,0,0,0,0,0,0,0,0,0,0,0,180638,0,0,0,0,0,0,0,0,0,0,46688,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60683,6/30/2024 0:00:00,15099,0,0,0,0,345119112,7631598,1497878,425404259,0,351309112,16403598,2410878,0,0,0,389,0,0,0,0,122023,3,0,0,0,0,0,0,0,7894240,0,1427861,0,0,0,0,0,0,0,0,0,0,0,2474368,0,0,0,0,0,0,0,0,5401779,247640,686460,2307050,188367,326855,535673,0,0,0,0,36000,106024,89988206,2600046,0,30620244,0,0,0,0,0,19177323,0,0,0,331641,3098,19897,652,37148,44,1977,78691,0,0,0,0,0,0,0,0,0,0,0,0,0,118,10,0,0,0,0,0,0,9322101,0,5754369,2988239,0,1205083,0,1029105,1783059,0,0,0,0,0,0,0,5138780,21171681,0,0,0,0,0,0,0,0,-4174566,0,48231058,1133,0,0,0,30715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3778,78577099,0,0,0,0,0,5000000,10000000,0,15000000,108800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60686,6/30/2024 0:00:00,15101,0,0,0,0,196911296,10589283,38877,241766063,0,196911296,10589283,38877,0,0,0,135,0,0,0,0,122023,3,0,0,0,0,0,0,0,5147639,0,427019,0,0,0,0,0,0,0,0,0,0,0,1607693,0,0,0,0,0,0,0,0,2458898,48419,283100,1002546,158173,654455,1625032,0,0,0,0,18259,191884,49892239,0,0,22300500,0,0,0,0,5989634,12239261,0,0,0,4809,550,17905,371,35518,0,0,54344,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,0,0,0,0,0,0,5574658,0,3553389,791736,0,1231555,0,843400,53742,0,0,0,0,0,0,0,11503812,19505745,0,0,0,0,0,0,0,0,-4960393,0,24801207,1024,0,32872723,0,330717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,41672647,0,0,0,0,0,7500000,0,0,7500000,35242912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60688,6/30/2024 0:00:00,15103,0,0,0,0,1131898,0,0,1274328,0,1131898,0,0,0,0,0,2,0,0,0,0,122023,2,0,0,0,0,0,0,0,8851,0,17715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10890,0,0,4482,0,550,75,0,0,0,0,950,0,56434,0,0,0,0,0,0,0,0,111317,0,0,0,0,0,0,0,343,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26566,0,0,3158,0,6461,0,1,0,0,0,0,0,0,0,0,0,416097,0,0,0,0,0,0,0,0,0,0,142430,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60689,6/30/2024 0:00:00,15104,0,0,0,0,86651004,3102924,37322,101699940,0,86651004,3102924,37322,0,0,0,4,0,0,0,0,92023,2,0,0,0,0,0,0,0,2200648,0,202920,0,0,0,0,0,0,0,0,0,0,0,177783,0,0,0,0,0,0,0,0,1239200,29733,238908,246351,67575,33315,263428,0,0,0,0,0,18437,7979705,0,0,3759334,0,0,0,0,476299,3217408,0,0,-11037,0,851,3468,151,7519,220,120,12329,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,2403568,0,349248,776143,0,-288492,0,119181,51519,0,0,0,0,0,0,99197536,1096666,2864942,0,0,0,0,0,0,0,0,0,0,9051621,912,0,796322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111168,0,0,2111168,9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
60696,6/30/2024 0:00:00,15109,0,0,0,0,32841945,873664,0,42637062,0,32841945,873664,0,0,0,0,19,0,0,0,0,62023,3,0,0,0,0,0,0,0,709211,0,350482,0,0,0,0,0,0,0,0,0,0,0,181137,0,0,0,0,0,0,0,0,505777,7825,114869,271530,9475,6204,34301,0,0,0,0,12423,17101,8042460,0,0,10888692,0,0,0,0,0,2942858,0,0,0,0,52,1282,0,2766,185,0,4285,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1059693,0,181525,45906,0,14266,0,39617,0,0,0,0,0,0,0,0,242706,8267558,0,0,0,0,0,0,0,0,0,0,8192993,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60700,6/30/2024 0:00:00,15113,0,0,0,0,2052229407,11398312,3321679,2379304276,0,2052229407,11398312,3321679,0,0,0,978,0,0,0,0,122023,2,0,0,0,0,0,0,0,42198783,0,10583471,0,0,0,0,0,0,0,0,0,0,0,6444197,0,0,0,0,0,0,0,0,24235229,159382,2796262,13730305,612472,1839183,430537,0,0,0,0,138963,4082841,526671450,0,0,330713087,0,0,0,0,84188470,120536344,0,0,-77764,0,7616,180120,1684,104668,2700,3392,300180,0,0,0,0,0,0,0,0,0,0,0,0,0,445,54,0,0,0,0,0,0,52782254,0,20276411,8319402,0,9641089,0,637872,0,0,0,0,0,0,0,0,95070061,403897779,0,0,0,0,0,0,0,0,0,0,270130796,1134,0,0,0,143917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23417,548457528,0,0,0,0,0,0,0,0,0,307531469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60705,6/30/2024 0:00:00,15118,0,0,0,0,3802268738,112703522,20216603,4800133918,0,3802268738,126011628,20216603,0,0,0,2957,0,0,0,0,122023,2,0,0,0,0,0,0,0,126736130,0,8581907,0,0,0,0,0,0,0,0,0,0,0,16661914,0,0,0,0,0,0,0,0,47935839,897599,4905200,12681228,6177855,6456799,26082174,0,0,0,0,132910,1050326,651479099,30604232,0,457707403,0,0,0,0,216295969,355672671,0,0,18,-16,25622,230174,5530,405929,0,6375,673631,0,0,0,0,0,0,0,0,0,0,0,0,0,869,18,0,0,0,0,0,0,135318037,0,42119009,37553964,0,9730144,0,932810,0,0,0,0,0,0,0,0,26879687,411912031,0,0,0,0,0,0,0,0,0,0,480120901,999,0,861795309,0,4303434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40011,963043694,0,0,0,0,0,120000000,80000000,56000000,256000000,1719262675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7471956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60707,6/30/2024 0:00:00,15120,0,0,0,0,15079277,0,0,22333121,0,17270277,0,0,0,0,0,3,0,0,0,0,122023,2,0,0,0,0,0,0,0,450542,0,146725,0,0,0,0,0,0,0,0,0,0,0,10101,0,0,0,0,0,0,0,0,164811,15748,18591,35773,6548,100,13653,0,0,0,0,3180,16132,6094219,0,0,4273313,0,0,0,0,0,775409,0,0,0,0,155,0,0,2061,0,0,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,597267,0,38824,234677,0,98878,13425,0,10490,0,0,0,0,0,0,0,3008,3422928,0,0,0,0,0,0,0,0,0,0,5030128,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60712,6/30/2024 0:00:00,15125,0,0,0,0,156708282,5439950,1548713,200208378,0,158170282,13789950,1548713,0,0,0,22,0,0,0,0,62023,2,0,0,0,0,0,0,0,4270422,0,443213,0,0,0,0,0,0,0,0,0,0,0,621450,0,0,0,0,0,0,0,0,2068460,84930,309080,1124072,84273,210670,255585,0,8668,0,0,13459,48147,46652864,607565,0,11813126,0,0,0,0,4894267,1744024,0,0,0,0,569,9240,577,16835,0,218,27444,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,0,0,0,0,0,0,4713635,0,1379091,966036,0,919346,17,1000000,10345,0,0,0,0,0,0,0,2678017,13093746,0,0,0,0,0,0,0,0,-485665,0,17521887,874,0,0,0,76638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,16082947,0,0,0,0,0,10000000,0,0,10000000,79938764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60715,6/30/2024 0:00:00,15128,0,0,0,0,5009706,252226,0,5759807,0,5009706,252226,0,0,0,0,3,0,0,0,0,122023,2,0,0,0,0,0,0,0,133810,0,51690,0,0,0,0,0,0,0,0,0,0,0,14624,0,0,0,0,0,0,0,0,86163,401,5907,30346,1339,3819,6877,0,0,0,0,2168,2596,2531486,0,0,622574,0,0,0,0,0,240282,0,0,0,0,105,0,0,1073,42,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,185500,0,14612,20265,0,35731,0,49274,1,0,0,0,0,0,0,0,0,277455,0,0,0,0,0,0,0,0,0,0,471868,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60716,6/30/2024 0:00:00,15129,0,0,0,0,72709638,284568,21157,82948337,0,72709638,284568,21157,0,0,0,8,0,0,0,0,32024,3,0,0,0,0,0,0,0,1121668,0,800194,0,0,0,0,0,0,0,0,0,0,0,111243,0,0,0,0,0,0,0,0,615394,4985,47523,79616,50776,92873,174412,0,0,0,0,4161,142606,11223283,0,0,3585939,0,0,0,0,1489747,2537706,0,0,0,-4928,308,3687,66,7507,0,0,11568,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,1921862,0,458228,106354,0,888516,0,61772,0,0,0,0,0,0,0,0,461253,6227585,0,0,0,0,0,0,0,0,0,0,11040550,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60718,6/30/2024 0:00:00,15131,0,0,0,0,21350633,416152,0,28337579,0,22842633,416152,0,0,0,0,9,0,0,0,0,62024,2,0,0,0,0,0,0,0,392310,0,175824,0,0,0,0,0,0,0,0,0,0,0,43357,0,0,0,0,0,0,0,0,240148,3999,41557,105528,23307,20164,67516,0,0,0,0,4464,11071,5939647,32465,0,2179299,0,0,0,0,0,611276,0,0,0,0,58,955,73,3631,46,31,4796,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,568134,0,46880,62682,0,-857,50000,0,5764,0,0,0,0,0,0,0,318233,738810,0,0,0,0,0,0,0,0,0,0,5015083,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60721,6/30/2024 0:00:00,15134,0,0,0,0,439343309,2725771,0,547767078,0,439343309,2725771,0,0,0,0,232,0,0,0,0,122023,3,0,0,0,0,0,0,0,12223072,0,2041124,0,0,0,0,0,0,0,0,0,0,0,863092,0,0,0,0,0,0,0,0,4897693,84372,652122,2436338,363978,988195,149365,0,0,0,0,42732,169423,89800546,0,0,40102727,0,0,0,0,10571650,13073718,0,0,-4,-549889,1576,26506,1042,42013,1238,88,72463,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,14264196,0,2198558,3867517,0,1787592,0,347220,0,0,0,0,0,0,0,0,9030719,49609633,0,0,0,0,0,0,0,0,0,0,59049058,1077,0,0,0,232425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4175,93432932,0,0,0,0,0,25000000,15000000,0,40000000,144740050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60726,6/30/2024 0:00:00,15139,0,0,0,0,15899776,0,0,17760927,0,15899776,0,0,0,0,0,21,0,0,0,0,92023,2,0,0,0,0,0,0,0,377344,0,24621,0,0,0,0,0,0,0,0,0,0,0,23488,0,0,0,0,0,0,0,0,152675,0,16867,68292,4435,7495,36634,0,0,0,0,3750,7141,7447604,0,0,3280954,0,0,0,0,464930,511583,0,0,0,0,42,626,7,1654,161,0,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,401965,0,29350,19921,0,114105,0,112946,4549,0,0,0,0,0,0,0,214406,1108758,0,0,0,0,0,0,0,0,0,0,1844937,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60728,6/30/2024 0:00:00,15141,0,0,0,0,207507807,10798817,321274,253443137,0,207507807,10798817,321274,0,0,0,172,0,0,0,0,62023,3,0,0,0,0,0,0,0,4651960,0,990368,0,0,0,0,0,0,0,0,0,0,0,684050,0,0,0,0,0,0,0,0,1877178,40657,310718,293993,130073,298350,1145569,0,4717,0,0,9000,47713,48580785,0,0,15201194,0,0,0,0,4227868,6269407,0,0,0,121351,1946,14548,432,25215,587,0,42728,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,0,0,0,0,0,0,5642328,0,1800353,1382308,0,1157905,0,0,363597,0,0,0,0,0,0,0,3876769,19048686,0,0,0,0,0,0,0,0,0,0,32774929,1293,0,26187123,0,434577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,24114293,0,0,0,0,0,0,0,0,0,19717631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60731,6/30/2024 0:00:00,15143,0,0,0,0,29884852,645295,49101,34127483,0,29884852,645295,49101,0,0,0,32,0,0,0,0,122023,2,0,0,0,0,0,0,0,917765,0,108914,0,0,0,0,0,0,0,0,0,0,0,29326,0,0,0,0,0,0,0,0,555002,13406,47185,252539,20535,32649,59869,0,0,0,0,3370,8001,14661199,0,0,3380653,0,0,0,0,586694,1145847,0,0,0,0,181,1416,47,4661,59,0,6364,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,1026679,0,137657,202950,0,-32258,0,112870,0,0,0,0,0,0,0,0,329182,2899231,0,0,0,0,0,0,0,0,0,0,3364153,986,0,0,0,53165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
