"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
16728,6/30/2024 0:00:00,8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210493,0,0,0,0,0,0,0,0,,0,252970,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0
16732,6/30/2024 0:00:00,8771,0,0,307387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,100000,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,20179888,0,0,0,0,0,0,0,0,,0,22732918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16746,6/30/2024 0:00:00,8777,0,0,450949,0,1,0,52497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2727000,1238000,0,0,0,3965000,0,0,0,2000,0,0,0,2000,0,0,0,0,0,25592896,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,29703278,0,0,0,0,0,0,0,0,0,0,0,43920,0,0,0,0,0,0,0,0,0,0
16754,6/30/2024 0:00:00,8783,0,0,874371,23197,1,0,213032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,20000,0,0,0,0,0,12017148,0,0,0,0,0,0,0,0,01/01/2023,95648,15006739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16756,6/30/2024 0:00:00,8785,0,0,473782,0,1,0,84553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3932000,10431000,1489000,1246000,0,17098000,0,0,0,0,0,0,0,0,0,0,0,0,0,33474422,0,0,0,0,0,0,0,0,01/01/2023,0,37624631,0,0,0,0,0,0,0,0,0,0,0,28983,0,0,0,0,0,0,0,0,0,0
16769,6/30/2024 0:00:00,8793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827277,1190000,552000,823000,400000,3792277,0,0,0,0,0,0,0,0,0,0,0,0,0,3583212,0,0,0,0,0,0,0,0,,0,4643297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16770,6/30/2024 0:00:00,8794,0,0,68952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336453,336453,0,0,0,0,0,0,0,-34566,0,0,0,0,0,0,0,0,0,0,0,3764096,0,0,0,0,0,0,0,0,,0,4069881,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0
16773,6/30/2024 0:00:00,8796,0,0,575746,0,1,0,117559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992000,0,0,0,0,992000,0,0,0,0,0,0,0,0,0,0,0,0,0,52221947,0,0,0,0,0,0,0,0,01/01/2023,0,58100526,0,0,0,0,0,0,0,0,0,0,0,243936,0,0,0,0,0,0,0,0,0,0
16785,6/30/2024 0:00:00,8802,0,7120837,1153014,0,1,0,594430,0,0,0,0,0,0,0,0,0,0,0,0,5977189,14845279,5010677,2385249,0,28218392,4724162,4784872,93109,69511,0,9671653,0,-1949554,0,46604,0,-1,0,46603,0,0,0,0,0,94023285,0,0,0,0,0,0,0,0,07/01/2023,543727,108883939,0,0,0,0,0,0,0,0,0,0,0,89316,0,0,0,0,0,0,0,0,0,0
16790,6/30/2024 0:00:00,8805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299707,0,0,0,0,0,0,0,0,,0,412262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16813,6/30/2024 0:00:00,8818,0,0,1102341,401,1,0,181207,0,0,0,0,0,0,0,0,0,0,0,0,1480079,1894909,470205,0,0,3845193,0,0,0,0,0,0,0,-29034,0,43082,0,0,0,43082,0,0,0,0,0,34315648,0,0,0,0,0,0,0,0,01/01/2023,176986,39095252,0,0,0,0,0,0,0,0,0,0,0,31160,0,0,0,0,0,0,0,0,0,0
16893,6/30/2024 0:00:00,8861,0,0,99089,0,1,0,281957,0,0,0,0,0,0,0,0,0,0,0,0,1715668,617552,237182,0,0,2570402,747000,249000,0,0,0,996000,0,-76598,0,149870,0,0,0,149870,0,0,0,0,0,18819876,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,22256906,0,0,0,0,0,0,0,0,0,0,0,58040,0,0,0,0,0,0,0,0,0,0
16933,6/30/2024 0:00:00,8884,0,0,286943,34245,1,0,129608,0,0,0,0,0,0,0,0,0,0,0,0,3364404,4460359,1249671,0,0,9074438,0,0,0,0,0,0,0,-128618,0,67017,0,0,0,67017,0,0,0,0,0,31559754,0,0,0,0,0,0,0,0,01/01/2023,0,37386502,0,0,0,0,0,0,0,0,0,0,0,179745,0,0,0,0,0,0,0,0,0,0
16946,6/30/2024 0:00:00,8891,0,700000,1175669,0,1,0,162758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90973,0,0,0,-90973,0,0,0,0,0,73470292,0,0,0,0,0,0,0,0,07/01/2023,59492,82596714,0,0,0,0,0,0,0,0,0,0,0,251446,0,0,0,0,0,0,0,0,0,0
16947,6/30/2024 0:00:00,8892,0,0,135653,0,1,0,85074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29795,0,0,0,29795,0,0,0,0,0,18252659,0,0,0,0,0,0,0,0,Fiscal Year 2022,72359,20345315,0,0,0,0,0,0,0,0,0,0,0,64447,0,0,0,0,0,0,0,0,0,0
16951,6/30/2024 0:00:00,8894,0,0,711261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82321283,0,0,0,0,0,0,0,0,,0,93634155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16954,6/30/2024 0:00:00,8896,0,0,780626,0,1,0,114138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,500000,0,0,0,26448,0,0,0,26448,0,0,0,0,0,41864281,0,0,0,0,0,0,0,0,07/01/2023,1622,45696642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16979,6/30/2024 0:00:00,8907,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4396221,0,0,0,0,0,0,0,0,,0,5695895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16989,6/30/2024 0:00:00,8914,0,0,0,0,1,0,36488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993000,6852000,1590000,0,0,9435000,0,0,0,6000,0,0,0,6000,0,0,0,0,0,6686795,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,14999846,0,0,0,0,0,0,0,0,0,0,0,9403,0,0,0,0,0,0,0,0,0,0
16993,6/30/2024 0:00:00,8917,0,0,1305128,700448,1,0,742148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,0,0,0,245000,0,0,0,0,0,101937593,0,0,0,0,0,0,0,0,01/01/2023,0,119866302,0,0,0,0,0,0,0,0,0,0,0,507022,0,0,0,0,0,0,0,0,0,0
17012,6/30/2024 0:00:00,8924,0,33851530,10766397,2934401,1,0,2879248,0,0,0,0,0,0,0,0,0,0,0,0,32495454,38690633,10705615,813302,0,82705004,0,0,0,0,0,0,0,-2926597,0,362592,0,0,-5762,356830,0,0,0,0,8880,627413487,0,0,0,0,0,0,0,0,10/01/2023,924976,705570798,0,0,0,0,0,0,0,0,0,0,0,3878833,0,0,4184160,0,0,0,0,0,0,0
17014,6/30/2024 0:00:00,8925,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4172630,0,0,0,0,0,0,0,0,,0,5071886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017,6/30/2024 0:00:00,8928,0,3534527,741570,0,1,0,1130404,0,0,0,0,0,0,0,0,0,0,0,0,4208143,11416600,8313269,19578816,6446210,49963038,0,0,0,0,0,0,0,-5179113,0,276377,0,0,0,276377,0,0,0,0,28582,215068801,0,0,0,0,0,0,0,0,01/01/2023,184643,236581143,0,0,0,0,0,0,0,0,0,0,0,390097,0,0,0,0,0,0,0,0,0,0
17023,6/30/2024 0:00:00,8931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668386,0,0,0,0,0,0,0,0,,0,2374476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17040,6/30/2024 0:00:00,8940,0,0,544621,0,1,0,322262,0,0,0,0,0,0,0,0,0,0,0,0,323100,0,0,0,0,323100,0,0,0,0,0,0,0,289867,0,122688,0,0,15011,137699,0,0,0,0,0,41269979,0,0,0,0,0,0,0,0,01/01/2023,61970,48816708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323100
17057,6/30/2024 0:00:00,8949,0,642766,797028,0,1,0,796926,2304595,0,2007282,0,0,4311877,0,0,0,0,0,0,5460217,10499206,2107886,376858,34569,18478736,0,0,0,0,0,0,0,-776840,0,0,0,0,0,0,0,0,0,0,0,103317180,0,0,0,0,0,0,0,0,01/01/2023,0,125240737,0,0,0,0,0,0,0,0,0,0,0,283394,0,123060,0,0,0,4,860315,0,0,0
17067,6/30/2024 0:00:00,8954,0,0,0,0,1,0,5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1863,0,0,0,-1863,0,0,0,0,0,2276354,0,0,0,0,0,0,0,0,01/01/2023,597,2819832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17100,6/30/2024 0:00:00,8972,0,13886380,818814,310877,1,0,365080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21493079,16452638,5980615,200675,0,44127007,0,0,0,171500,0,0,0,171500,0,0,0,0,0,120952618,0,0,0,0,0,0,0,0,07/01/2023,155000,132711332,0,0,0,0,0,0,0,0,0,0,0,529323,0,0,0,0,0,0,0,0,0,0
17105,6/30/2024 0:00:00,8976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896250,0,0,0,0,0,0,0,0,,0,1097944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17107,6/30/2024 0:00:00,8977,0,0,514249,0,1,0,366685,0,0,0,0,0,0,0,0,0,0,0,0,2271100,10179591,903176,2711612,0,16065479,0,0,0,0,0,0,0,-1508646,0,6243,0,0,0,6243,0,0,0,0,0,131659846,0,0,0,0,0,0,0,0,01/01/2023,2373,149467616,0,0,0,0,0,0,0,0,0,0,0,72180,0,0,0,0,0,0,0,0,0,0
17112,6/30/2024 0:00:00,8978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4709159,0,0,0,0,0,0,0,0,,0,6227098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,6/30/2024 0:00:00,8981,0,40200236,4734878,0,1,0,7749489,0,0,0,0,0,0,0,0,0,0,0,0,8280690,10732551,13055686,52602779,0,84671706,0,0,0,0,0,0,0,-15845641,0,3379251,0,0,0,3379251,0,0,0,0,0,584518815,0,0,0,0,0,0,0,0,01/01/2023,5026704,622421012,0,0,0,0,0,0,0,0,0,0,0,2233498,0,0,0,0,0,104,1215835,0,0,0
17126,6/30/2024 0:00:00,8985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409585,0,0,0,0,0,0,0,0,,0,540703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,6/30/2024 0:00:00,8986,0,33679416,3544288,2598610,1,13861,1465506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500000,25641954,0,39141954,0,0,0,783070,0,-593,0,782477,0,0,0,0,0,273534029,0,0,0,0,0,0,0,0,01/01/2023,329355,326855487,0,0,0,0,0,0,0,0,0,0,0,942552,0,0,0,0,0,0,0,0,0,0
17136,6/30/2024 0:00:00,8991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969117,0,0,0,0,0,0,0,0,,0,2458495,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0
17154,6/30/2024 0:00:00,9002,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5815122,0,0,0,0,0,0,0,0,,0,7463758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17218,6/30/2024 0:00:00,9046,0,0,719604,0,1,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13057277,0,0,0,0,0,0,0,0,01/01/2023,0,14696534,0,0,0,0,0,0,0,0,0,0,0,2597,0,0,0,0,0,0,0,0,0,0
17224,6/30/2024 0:00:00,9049,0,0,533230,0,1,0,309655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73395,0,0,0,73395,0,0,0,0,0,130057421,0,0,0,0,0,0,0,0,Fiscal Year 2022,-87182,141641491,0,0,0,0,0,0,0,0,0,0,0,6903,0,0,0,0,0,0,0,0,0,0
17232,6/30/2024 0:00:00,9054,0,0,267296,0,1,0,88800,0,0,0,0,0,0,0,0,0,0,0,0,6737149,16079920,7856474,1304089,0,31977631,0,0,0,0,0,0,0,-1731775,0,0,0,0,0,0,0,0,0,0,0,89806419,0,0,0,0,0,0,0,0,01/01/2023,0,102262320,0,0,0,0,0,0,0,0,0,0,0,224895,0,0,-7992,0,0,0,0,0,0,0
17243,6/30/2024 0:00:00,9057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568517,0,0,0,0,0,0,0,0,,0,630909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17250,6/30/2024 0:00:00,9063,0,0,80605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536984,0,0,0,0,0,0,0,0,,0,4960239,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0
17253,6/30/2024 0:00:00,9066,0,0,99166,0,1,0,69806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12676457,0,0,0,0,0,0,0,0,03/01/2023,0,15349193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17254,6/30/2024 0:00:00,9067,0,8617080,1249477,-415625,1,0,241339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87745,0,0,0,87745,0,0,0,0,0,60082140,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,72474065,0,0,0,0,0,0,0,0,0,0,0,281488,0,0,0,0,0,0,0,0,0,0
17269,6/30/2024 0:00:00,9074,0,0,0,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20087,0,0,0,0,0,0,0,0,,0,27999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17311,6/30/2024 0:00:00,9097,0,0,40240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417395,0,0,0,0,0,0,0,0,,0,2244696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17323,6/30/2024 0:00:00,9105,0,121284,209019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682000,7567000,249000,0,0,11498000,0,0,0,0,0,0,0,0,0,0,0,0,0,19676305,0,0,0,0,0,0,0,0,,0,21236388,0,0,0,0,0,0,0,0,0,0,0,2940,0,0,3945,0,0,0,0,0,0,0
17327,6/30/2024 0:00:00,9108,0,0,670094,63083,1,0,270812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431000,14975000,7492000,12271000,2000000,39169000,0,0,0,0,0,0,0,0,0,0,0,0,0,61237551,0,0,0,0,0,0,0,0,01/01/2023,0,68319121,0,0,0,0,0,0,0,0,0,0,0,43658,0,0,0,0,0,0,0,0,0,0
17331,6/30/2024 0:00:00,9112,0,0,13157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2922944,0,0,0,0,0,0,0,0,,0,3204492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17335,6/30/2024 0:00:00,9116,0,0,411778,0,1,0,507960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37047,0,0,0,37047,0,0,0,0,0,100686654,0,0,0,0,0,0,0,0,01/01/2023,0,111920381,0,0,0,0,0,0,0,0,0,0,0,178658,0,0,0,0,0,0,0,0,0,0
17339,6/30/2024 0:00:00,9119,0,0,239319,0,1,0,14257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14115,0,0,0,14115,0,0,0,0,0,8670182,0,0,0,0,0,0,0,0,03/01/2023,3100,10565217,0,0,0,0,0,0,0,0,0,0,0,71055,0,0,0,0,0,0,0,0,0,0
17361,6/30/2024 0:00:00,9131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585060,0,0,0,0,0,0,0,0,,0,689396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17362,6/30/2024 0:00:00,9132,0,430295,986006,178130,1,0,207158,0,0,0,0,1440000,1440000,0,0,0,0,0,0,0,17843,29384,59004,17385,123616,1195000,1493000,0,0,0,2688000,0,0,0,46040,0,0,0,46040,0,0,0,0,0,110883277,0,0,0,0,0,0,0,0,01/01/2023,0,125112909,0,0,0,0,0,0,0,0,0,0,0,87104,0,78916,0,0,0,0,0,0,0,0
17371,6/30/2024 0:00:00,9135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881519,0,0,0,0,0,0,0,0,,0,3610147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17372,6/30/2024 0:00:00,9136,0,0,175063,0,1,0,92433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,3000,0,0,0,0,0,24582638,0,0,0,0,0,0,0,0,01/01/2023,35813,26515163,0,0,0,0,0,0,0,0,0,0,0,4661,0,0,0,0,0,0,0,0,0,0
17389,6/30/2024 0:00:00,9147,0,0,1999290,0,1,0,2012657,0,0,0,0,0,0,0,0,0,0,0,0,2752789,9492248,18765122,21557490,3770442,56338091,0,0,0,0,0,0,0,-8361423,0,600000,0,0,0,600000,0,0,0,0,0,166362398,0,0,0,0,0,0,0,0,06/01/2023,0,180510785,0,0,0,0,0,0,0,0,0,0,0,419588,0,0,-29437,0,0,0,0,0,0,0
17395,6/30/2024 0:00:00,9150,0,0,893158,0,1,0,164233,0,0,0,0,0,0,0,0,0,0,0,0,477330,0,0,0,0,477330,11720752,15909614,1021099,2508288,368083,31527836,0,-22670,0,39803,0,0,0,39803,0,0,0,0,0,87942189,0,0,0,0,0,0,0,0,07/01/2023,41095,95003047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17396,6/30/2024 0:00:00,9151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972210,0,0,0,0,0,0,0,0,,0,3320308,0,0,0,0,0,0,0,0,0,0,0,3286,0,0,0,0,0,0,0,0,0,0
17398,6/30/2024 0:00:00,9152,0,23000000,2889720,50805,1,0,365207,0,0,0,0,0,0,0,0,0,0,0,0,5086026,3969046,438996,316249,196183,10006500,2504339,495689,0,0,0,3000028,0,-64938,0,171387,0,0,0,171387,0,0,0,0,0,165825529,0,0,0,0,0,0,0,0,01/01/2023,91752,186127311,0,0,0,0,0,0,0,0,0,0,0,705158,0,0,0,0,0,0,0,0,0,0
17411,6/30/2024 0:00:00,9161,0,0,254957,0,1,0,69131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652,0,0,0,6652,0,0,0,0,0,16626333,0,0,0,0,0,0,0,0,01/01/2023,48374,18079446,0,0,0,0,0,0,0,0,0,0,0,152236,0,0,0,0,0,0,0,0,0,0
17415,6/30/2024 0:00:00,9165,0,0,351636,129385,1,0,145058,0,0,0,0,0,0,0,0,0,0,0,0,10883,6013,0,3416260,2889688,6322843,2939118,0,0,0,0,2939118,0,-1044239,0,13591,0,0,0,13591,0,0,0,0,0,59609062,0,0,0,0,0,0,0,0,01/01/2023,0,64680135,0,0,0,0,0,0,0,0,0,0,0,63548,0,0,0,0,0,0,0,0,0,0
17429,6/30/2024 0:00:00,9171,0,542753779,34322232,6909385,1,0,28303030,0,0,0,0,0,0,0,0,0,0,0,0,315006500,154512451,217407519,195458417,0,882384887,10002888,0,0,0,0,10002888,0,-84877995,0,5664461,0,0,-39776,5624685,0,0,0,0,125046,5011913919,7,28659,28659,0,0,0,7,28659,01/01/2023,2367249,5419497500,0,0,0,0,0,0,0,0,0,0,0,16530675,0,0,140824,0,0,0,0,0,0,0
17436,6/30/2024 0:00:00,9175,0,0,172364,0,1,0,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19380297,0,0,0,0,0,0,0,0,01/01/2023,0,21348448,0,0,0,0,0,0,0,0,0,0,0,14910,0,0,0,0,0,0,0,0,0,0
17437,6/30/2024 0:00:00,9176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452974,0,0,0,0,0,0,0,0,,0,2804621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17449,6/30/2024 0:00:00,9179,0,0,371547,86066,1,0,100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12392391,12452712,1599542,2533792,0,28978437,0,0,0,-9486,0,0,0,-9486,0,0,0,0,0,43818933,0,0,0,0,0,0,0,0,01/01/2023,44645,49063386,0,0,0,0,0,0,0,0,0,0,0,27351,0,0,0,0,0,0,0,0,0,0
17454,6/30/2024 0:00:00,9180,0,0,5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034711,0,0,0,0,0,0,0,0,,0,1278520,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
17464,6/30/2024 0:00:00,9187,0,3978177,1156754,322356,1,0,1371740,0,0,0,0,1038183,1038183,0,0,0,0,0,0,5871800,13835076,3931769,2206666,0,25845311,0,0,0,0,0,0,0,-1164719,0,845980,0,0,-3336,842644,0,0,0,0,16460,88317232,0,0,0,0,0,0,0,0,01/01/2023,301286,97657109,0,0,0,0,0,0,0,0,0,0,0,723903,0,69482,0,0,0,0,0,0,0,0
17472,6/30/2024 0:00:00,9193,0,0,329730,0,1,0,77202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52036,0,0,0,52036,0,0,0,0,0,24341809,0,0,0,0,0,0,0,0,01/01/2023,235216,26353283,0,0,0,0,0,0,0,0,0,0,0,201546,0,0,0,0,0,148,407456,0,0,0
17550,6/30/2024 0:00:00,9243,0,0,64026,0,1,0,16187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388000,988000,0,0,0,2376000,0,0,0,12718,0,0,0,12718,0,0,0,0,0,9970477,0,0,0,0,0,0,0,0,01/01/2023,0,11472319,0,0,0,0,0,0,0,0,0,0,0,7397,0,0,0,0,0,0,0,0,0,0
