"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
24549,6/30/2024 0:00:00,26218,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,17443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29981855,0,0,0,0,0,0,0,197815,0,0,0,0,0,0,0,0,600040,600040,30350641,0,-600040,-600040,0,0,0,0,0,1266743,0,302495,302495,0,0,0,0,0,0,0,38548678,-297545,-297545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38548678,0,0,600040,2,557618,0,1,213393,0,0,0,0,0,0,0,0,0,0,771011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,771011,0,0,33523136,33523874,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24552,6/30/2024 0:00:00,14909,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,318039916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586931367,0,0,0,0,0,0,0,74921616,0,0,0,0,0,0,0,0,12139124,12139124,819291707,0,-12139124,-12139124,0,0,0,0,0,46480781,0,10212179,10212179,0,0,0,0,0,0,0,1271623741,-1926945,-1926945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271623741,0,0,12139124,354,69929110,4845929,132,12782268,0,49,6932051,245410,1,300688,0,232,12016276,3933062,101960393,9024401,893,41263066,6332180,0,0,0,0,0,0,810,26354388,4081500,67617454,10413680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471,169577847,19438081,44391137,1032993972,1046041889,13047917,1077,9076976,0,0,0,0,0,0,0,0,155,0,0,0,0,1,0,0,0,0,0,0,0,0,100575337,0,1888084
24553,6/30/2024 0:00:00,21906,Subm,6321,210691307,0,51390701,0,7931900,43458801,0,0,0,0,0,0,437345758,0,437345758,28595936,110908278,43691436,43458801,0,0,0,0,210691307,0,350995380,350915511,0,79869,0,104777468,104485083,292385,300512110,0,300512110,0,0,201992992,97256671,1262447,0,0,0,0,0,0,0,0,0,5969897,5969897,750315061,0,750315061,-5969897,0,350915511,201992992,201821623,1554832,38587751,0,38587751,11205202,13231874,12383340,1767335,0,0,0,0,1365336852,1365336852,171716487,112111314,394606947,201992992,258512298,13938172,1767335,0,0,0,210691307,788236348.95,22422262.8,197303473.5,151494744,258512298,20907258,4418337.5,0,0,0,133177975.15,0,0,4861790,4861790,0,0,13155774,13155774,0,0,449826,449826,0,0,449826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18467390,0,0,0,0,4861790,0,13605600,0,16036495,0,0,0,2430895,0,13605600,0,1383804242,804272843.95,1825,5969897,951,264011148,3888300,493,63688107,0,52,11403306,634000,7,1206610,0,23,10686209,2918450,350995380,7440750,820,65677046,13985821,0,0,0,0,0,0,750,39100422,9289268,104777468,23275089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,455772848,30715839,59589143,1144484856,1144484856,0,0,0,0,0,10,3941100,10,0,10,3941100,730,0,0,0,0,0,180625461,1322,0,0,0,0,0,0,134030716,0,820656
24557,6/30/2024 0:00:00,20578,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,205058489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307289570,0,0,0,0,0,0,0,267783109,0,0,0,0,0,0,0,0,8824784,8824784,1138888112,0,-8824784,-8824784,0,0,0,0,0,85116176,0,13844456,13844456,0,0,0,0,0,0,0,1484306576,5019672,5019672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484306576,0,0,8824784,1036,233825181,4261400,563,57674637,100000,383,96634738,6127655,211,64365108,10979445,558,44779324,1369675,497278988,22838175,415,20621475,6658000,132,11390150,0,4,92616,0,1080,43256990,7424400,75361231,14082400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4382,572640219,36920575,204558362,1034327907,1034327907,0,1674,23411924,0,0,1,236283,1,0,0,0,0,0,0,0,0,1,146432202,986,0,0,4299283,28,0,0,92580877,0,3658569
24560,6/30/2024 0:00:00,19820,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,222160433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355794056,0,0,0,0,0,0,0,89096324,0,0,0,0,0,0,-490000,0,7093009,7093009,1303824992,-490000,-7093009,-7093009,0,0,0,0,0,58052138,0,20348629,20348629,0,0,0,0,0,0,0,1621629583,13255620,13255620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621629583,0,0,7093009,710,94307241,4301004,712,76926405,2381000,591,85812079,9002000,1041,155384054,21655646,1800,292740723,4889108,705170502,42228758,1337,55737935,6545338,354,8691036,0,0,0,0,2061,95938148,11208500,160367119,17753838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8606,865537621,59982596,470509184,1361442444,1362383269,940825,0,0,0,0,18,3867134,18,0,18,3867134,2114,0,0,0,0,1,236982628,1461,0,0,7894282,48,0,0,6158468,0,1402092
24563,6/30/2024 0:00:00,26241,Subm,33000,336022757,0,33857639,100000,33446000,311639,0,0,0,0,0,0,4880839182,0,4880839182,84346516,2186960194,1545829529,318075521,0,409604665,0,0,336022757,3667923,866911314,860946421,0,5964893,0,378726290,376950021,1776269,1905547323,0,1905547323,4279931,853298,1500228739,393758564,6426791,907296636,0,907296636,0,15330526,891369899,596211,-3667923,0,74675939,74675939,3983805624,0,3983805624,-70396008,16183824,860946421,1500228739,1668043377,8799271,333018826,0,333018826,61736133,255778099,0,15504594,0,0,0,0,9294429963,9294429963,133007035,2218646663,2406775950,1500228739,2265840289,8799271,15504594,409604665,0,0,336022757,7427778635.45,443729332.6,1203387975,1125171554.25,2265840289,13198906.5,38761485,1228813995,0,0,1108875098.1,88167899,88167899,110951558,53109267,8211359,49630932,1241084,1241084,345288,345288,3436203,3436203,3436203,0,0,0,0,6061240,4020000,0,0,2041240,0,0,0,0,0,0,0,0,210203272,4020000,0,0,2041240,56890758,8211359,139039915,0,174052061.25,0,0,408248,28445379,6158519.25,139039915,0,9504633235,7601830696.7,2057,74675939,451,55751360,38135947,7472,377630348,16143853,54,7382491,311500,0,0,0,11004,422479193,92309734,863243392,146901034,1,230047,0,1,500157,498700,0,0,0,12980,377996086,84679990,378726290,85178690,1,12661,0,0,0,0,0,0,0,0,0,0,12661,0,31964,1241982343,232079724,817729099,5603903223,5783996676,180093453,83,15773462,0,0,196,33622226,196,0,194,33203383,12102,0,0,0,0,0,1303424866,1402,0,0,0,0,0,0,3528958745,0,0
24564,6/30/2024 0:00:00,20584,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,51590196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35330392,0,0,0,0,0,0,0,17151556,0,0,0,0,0,0,0,0,1159981,1159981,71380785,0,-1159981,-1159981,0,0,0,0,0,4508208,0,1187077,1187077,0,0,0,0,0,0,0,135549427,27096,27096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135549427,0,0,1159981,27,6197304,0,0,0,0,0,0,0,0,0,0,0,0,0,6197304,0,66,3536760,225000,0,0,0,0,0,0,200,10324754,3131385,13861514,3356385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,20058818,3356385,0,96165336,121522147,25356811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239216
24566,6/30/2024 0:00:00,24274,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,88054443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44513140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369502,369502,197637240,0,-369502,-369502,0,0,0,0,0,10236189,0,2376620,2376620,0,0,0,0,0,0,0,322397132,2007118,2007118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322397132,0,0,369502,315,63478163,1526216,297,30901461,569250,0,0,0,0,0,0,6,1197403,0,95577027,2095466,302,20404122,2146892,0,0,0,0,0,0,1677,37512453,6398256,57916575,8545148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597,153493602,10640614,43840717,281847252,281847252,0,0,0,0,0,7,1812550,0,0,7,1812550,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44539
24567,6/30/2024 0:00:00,15949,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,152979937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137685049,0,0,0,0,0,0,0,20960926,0,0,0,0,0,0,0,0,1199002,1199002,251420467,0,-1199002,-1199002,0,0,0,0,0,12097877,0,3001565,3001565,0,0,0,0,0,0,0,467777911,1802563,1802563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467777911,0,0,1199002,416,38925936,0,466,23300917,0,1,62537,0,46,3298442,768137,180,18891907,2370700,84479739,3138837,3,112319,0,115,9381436,0,0,0,0,0,0,0,9493755,0,0,0,0,2,90451,0,0,0,0,0,0,0,90451,0,1229,94063945,3138837,19164008,320714917,320714917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82632667,0,313689
24575,6/30/2024 0:00:00,24025,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,202336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11946888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24143,24143,12989116,0,-24143,-24143,0,0,0,0,0,1121468,0,455681,455681,0,0,0,0,0,0,0,51041224,431538,431538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51041224,0,0,24143,0,0,0,18,939958,88000,0,0,0,0,0,0,0,0,0,939958,88000,8,126413,29000,0,0,0,0,0,0,0,0,0,126413,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1066371,117000,0,45967589,45967589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24578,6/30/2024 0:00:00,26261,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,34530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6166001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291957,291957,11815685,0,-291957,-291957,0,0,0,0,0,1792688,0,122762,122762,0,0,0,0,0,0,0,16060193,-169195,-169195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16060193,0,0,291957,50,4069267,200016,32,1078026,0,0,0,0,0,0,0,0,0,0,5147293,200016,32,794347,265905,0,0,0,0,0,0,0,0,0,794347,265905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,5941640,465921,178342,12065923,12551876,485953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24579,6/30/2024 0:00:00,18420,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,2450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24326946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336040,336040,28197080,0,-336040,-336040,0,0,0,0,0,2505616,0,385508,385508,0,0,0,0,0,0,0,42309918,49468,49468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42309918,0,0,336040,7,928579,0,3,257550,0,0,0,0,0,0,0,13,213837,0,1399966,0,2,60298,0,0,0,0,0,0,0,91,2745909,502474,2806207,502474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,4206173,502474,3020045,37868248,37868248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24583,6/30/2024 0:00:00,26273,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847501,0,0,0,0,0,0,0,23090,0,0,0,0,0,0,0,0,31632,31632,838959,0,-31632,-31632,0,0,0,0,0,16078,0,12504,12504,0,0,0,0,0,0,0,1395122,-19128,-19128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395122,0,0,31632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183530,1183530,0,2,23090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24585,6/30/2024 0:00:00,17913,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,6115481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59606345,0,0,0,0,0,0,0,3202244,0,0,0,0,0,0,0,0,925706,925706,86321111,0,-925706,-925706,0,0,0,0,0,21013554,0,1342594,1342594,0,0,0,0,0,0,0,162381753,416888,416888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162381753,0,0,925706,94,15201100,90400,47,3263746,0,0,0,0,0,0,0,0,0,0,18464846,90400,6,430823,0,0,0,0,0,0,0,138,5542558,1033186,5973381,1033186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,24438227,1123586,1520695,138529781,138529781,0,3,1992142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172459
24589,6/30/2024 0:00:00,26285,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054542,0,0,0,0,0,0,0,1309538,0,0,0,0,0,0,0,0,213452,213452,13631377,0,-213452,-213452,0,0,0,0,0,1206164,0,121140,121140,0,0,0,0,0,0,0,19378615,-92312,-92312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19378615,0,0,213452,22,4351351,1321466,9,953701,0,0,0,0,0,0,0,22,6115487,1120496,11420539,2441962,1,60210,0,0,0,0,0,0,0,0,0,0,60210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,11480749,2441962,1595939,10935473,12611085,1675612,6,1221569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560
24603,6/30/2024 0:00:00,26312,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,248588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47682756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465784,465784,54939809,0,-465784,-465784,0,0,0,0,0,8944119,0,738838,738838,0,0,0,0,0,0,0,94752144,273054,273054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94752144,0,0,465784,0,0,0,84,4644438,333000,0,0,0,0,0,0,0,0,0,4644438,333000,77,3078399,808123,0,0,0,0,0,0,0,0,0,3078399,808123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,7722837,1141123,0,77756451,84909451,7153000,0,0,0,0,6,1340552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24605,6/30/2024 0:00:00,26314,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6477762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78111,78111,6399651,0,-78111,-78111,0,0,0,0,0,146660,0,79716,79716,0,0,0,0,0,0,0,10256431,1605,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10256431,0,0,78111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8487967,8487967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24606,6/30/2024 0:00:00,22302,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,17428508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87470250,0,0,0,0,0,0,0,12384284,0,0,0,0,0,0,0,0,3456926,3456926,130694237,0,-3456926,-3456926,0,0,0,0,0,13827813,0,1901576,1901576,0,0,0,0,0,0,0,247454385,-1555350,-1555350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247454385,0,0,3456926,101,15607256,2080050,62,3541466,137500,16,2248940,0,41,3337066,0,78,2945006,660000,27679734,2877550,3,152723,0,0,0,0,0,0,0,157,6464172,1665400,6616895,1665400,43,1713905,86617,0,0,0,0,0,0,0,0,0,1713905,86617,501,36010534,4629567,0,207406349,207406349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575355,0,0
24612,6/30/2024 0:00:00,19226,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23498,23498,3396805,0,-23498,-23498,0,0,0,0,0,36954,0,33566,33566,0,0,0,0,0,0,0,3866207,10068,10068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3866207,0,0,23498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3473023,3473023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24613,6/30/2024 0:00:00,14772,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,27801024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54443531,0,0,0,0,0,0,0,16328669,0,0,0,0,0,0,0,0,790852,790852,93473576,0,-790852,-790852,0,0,0,0,0,10846908,0,1279721,1279721,0,0,0,0,0,0,0,140299547,488869,488869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140299547,0,0,790852,3,180582,2136395,79,7920708,2333050,0,0,0,0,0,0,75,13657035,0,21758325,4469445,43,1609878,212791,2,124025,0,0,0,0,0,0,0,1733903,212791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,23492228,4682236,12280932,102475264,132381440,29906176,0,0,0,0,13,3476466,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23730397,0,0
24614,6/30/2024 0:00:00,26326,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15252,15252,8810,0,-15252,-15252,0,0,0,0,0,3186,0,2537,2537,0,0,0,0,0,0,0,288210,-12715,-12715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288210,0,0,15252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240201,240201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
