"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
14376,6/30/2024 0:00:00,7383,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,500000,0,0,0,0,0,0,0,0,22997,22997,500000,0,0,0,22997,522997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850124,31403,0,0,31403,0,0,0,31924,849603,0,849603,0,0,0,0,0,0,0,0,0,0,0,0,0
14384,6/30/2024 0:00:00,7387,Subm,0,507692,507692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776023150,0,2577887822,0,0,150000000,281229300,0,0,0,0,150000000,0,0,39451854,39402100,0,0,45581254,45545685,5533543,5079001,600751490,506369407,5533543,5079001,646332744,551915092,0,0,0,0,0,0,0,0,0,0,0,0,163882,157961,0,0,0,0,0,0,0,0,0,0,163882,157961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5697425,685784598,591317192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16516712,16516712,16516712,245676,0,0,0,0,245676,16516712,0,591317192,5697425,25408215,17250000,0,0,0,42658215,151365016,136601181,181159493,187309530,0,656435220,0,0,6838545,6838545,0,34472282,0,0,0,0,0,0,0,0,0,0,0,4252613,0,0,4188711,0,0,0,763674545,55540000,0,0,55540000,0,0,0,50299176,768915369,0,768915369,0,0,0,0,0,0,0,0,0,0,0,0,0
14388,6/30/2024 0:00:00,7390,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38342368,35975527,17485833,17183047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38342368,17485833,17183047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990000,1478000,0,0,0,3468000,0,0,17183047,38342367,388599,276850,20000,0,0,685449,21338558,27167934,9475552,1696819,0,59678863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18139737,924178,0,0,924178,0,0,0,1269385,17794530,0,17794530,0,0,0,0,0,0,0,0,0,0,0,0,0
14391,6/30/2024 0:00:00,7393,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,727050,0,0,0,0,0,0,750000,727050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049790,5387030,450000,0,0,10886820,0,0,0,750000,582667,0,0,0,0,582667,5882457,5637030,450000,250000,0,12219487,0,0,0,0,0,0,0,0,0,0,0,0,0,4466,0,0,0,0,0,0,0,0,0,0,13584905,1888393,0,0,1888393,0,0,0,878907,14594391,0,14594391,0,0,0,0,0,0,0,0,0,0,0,0,0
14402,6/30/2024 0:00:00,7400,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490000,2640000,0,0,0,5130000,0,0,0,0,4576,0,0,0,0,4576,2494576,2640000,0,0,0,5134576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600610,163827,0,0,163827,0,0,0,184658,2579779,0,2579779,0,0,0,0,0,0,0,0,0,0,0,0,0
14408,6/30/2024 0:00:00,7404,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3875225,3875225,0,3875225,3875225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386000,500000,0,0,0,2886000,0,0,3875225,0,70678,0,0,0,0,70678,2456678,500000,0,3875225,0,6831903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312227,9739,0,0,9739,0,0,0,93322,2228644,0,2228644,0,0,0,0,0,0,0,0,0,0,0,0,0
14409,6/30/2024 0:00:00,7405,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1793150,0,0,6220821,6063534,0,0,0,0,0,0,6220821,6063534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491000,458538,0,8711821,8315222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3498000,250000,0,0,0,3748000,0,0,8315222,0,0,0,0,0,196117,196117,3740801,2634218,3419621,1492978,971721,12259339,0,0,0,0,364136,751128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642408,0,0,0,4176549,36877,0,0,36877,0,0,0,372559,3840867,0,3840867,0,0,0,0,0,0,0,0,0,0,0,0,0
14415,6/30/2024 0:00:00,7409,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9844000,0,0,0,0,9844000,0,0,0,0,0,0,0,0,0,0,9844000,0,0,0,0,9844000,0,0,0,0,0,1164995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369011,0,8342239,109231,0,0,109231,0,0,0,507435,7944035,0,7944035,0,0,0,0,0,0,0,0,0,0,0,0,0
14421,6/30/2024 0:00:00,7412,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972000,0,0,0,0,2972000,0,0,0,0,22903,0,0,0,0,22903,2994903,0,0,0,0,2994903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867659,110742,0,0,110742,0,0,0,40975,1937426,0,1937426,0,0,0,0,0,0,0,0,0,0,0,0,0
14425,6/30/2024 0:00:00,7414,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740385,690531,0,0,740385,690531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6221500,6221500,0,0,13704000,13667418,0,0,19925500,740385,690531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690531,19925500,0,291479,0,0,0,291479,15575291,4705508,626711,0,0,20907510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16714876,706697,0,0,706697,0,0,0,811151,16610422,0,16610422,0,0,0,0,0,0,0,0,0,0,0,0,0
14436,6/30/2024 0:00:00,7422,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,1249580,0,0,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6992000,2999000,1248990,0,0,11239990,0,0,0,1250000,25000,0,0,0,0,25000,7517000,3749000,1248990,0,0,12514990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6574989,217613,0,0,217613,0,0,0,442297,6350305,0,6350305,0,0,0,0,0,0,0,0,0,0,0,0,0
14449,6/30/2024 0:00:00,7430,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,1461730,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000,1100000,0,0,0,5300000,0,0,0,1500000,92109,0,0,0,0,92109,4792109,2100000,0,0,0,6892109,0,0,0,0,0,0,0,0,552779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541344,110428,0,0,110428,0,0,0,118688,1533084,0,1533084,0,0,0,0,0,0,0,0,0,0,0,0,0
14462,6/30/2024 0:00:00,7440,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250000,3105317,0,0,22150000,21426488,0,0,0,0,0,0,22150000,21426488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26956000,26463395,0,0,0,0,0,0,52356000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52356000,499000,399929,0,0,0,898929,16777000,27802929,8675000,0,0,53254929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16790109,468447,0,0,468447,0,0,0,1199309,16059247,0,16059247,0,0,0,0,0,0,0,0,0,0,0,0,0
14469,6/30/2024 0:00:00,7443,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201150,0,0,0,0,201150,0,0,0,0,0,0,0,0,16614,16614,201150,0,0,0,16614,217764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99044,6962,0,0,6962,0,0,0,5311,100695,0,100695,0,0,0,0,0,0,0,0,0,0,0,0,0
14499,6/30/2024 0:00:00,7459,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,2500000,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978333,4319048,0,0,0,0,0,0,4978333,4319048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,4643000,4305279,1000000,9621333,8624327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8624327,1000000,226001,0,0,0,0,226001,1939056,3061808,1509500,3339964,0,9850328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6948034,103131,0,0,103131,0,0,0,641381,6409784,0,6409784,0,0,0,0,0,0,0,0,0,0,0,0,0
14505,6/30/2024 0:00:00,7462,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2548967,2548967,0,0,2548967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,0,0,2548967,0,0,0,0,0,0,398967,2150000,50000,0,0,2598967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559072,8306,0,0,8306,0,0,0,53586,513792,0,513792,0,0,0,0,0,0,0,0,0,0,0,0,0
14512,6/30/2024 0:00:00,7466,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239000,100000,0,0,0,2339000,0,0,0,0,0,0,0,0,5192,5192,2239000,100000,0,0,5192,2344192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3039485,16686,0,0,16686,0,0,0,47394,3008777,0,3008777,0,0,0,0,0,0,0,0,0,0,0,0,0
14522,6/30/2024 0:00:00,7474,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,250000,0,0,0,750000,0,0,0,0,47446,0,0,0,0,47446,547446,250000,0,0,0,797446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811114,144601,0,0,144601,0,0,0,127711,1828004,0,1828004,0,0,0,0,0,0,0,0,0,0,0,0,0
14537,6/30/2024 0:00:00,7480,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602795,0,0,0,0,602795,0,0,0,0,0,0,0,0,0,0,602795,0,0,0,0,602795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598199,7508,0,0,7508,0,0,0,15861,589846,0,589846,0,0,0,0,0,0,0,0,0,0,0,0,0
14542,6/30/2024 0:00:00,7485,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15250000,14081845,0,0,8604915,7931214,0,0,23854915,22013059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23854915,22013059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22903000,16685000,1249000,0,0,40837000,0,0,22013059,0,0,0,0,0,0,0,24676987,26250206,9196957,2725909,0,62850059,0,0,0,0,0,0,0,0,5523309,2000016,0,0,0,0,0,0,0,0,0,0,1731991,0,0,0,18660657,574225,0,0,574225,0,0,0,1294162,17940720,0,17940720,0,0,0,0,0,0,0,0,0,0,0,0,0
14545,6/30/2024 0:00:00,7487,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8120603,0,0,0,0,0,0,0,0,62500201,0,0,0,0,0,0,0,0,0,4993559,4896935,0,0,127044,121214,0,0,5120603,5018149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5120603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11311000,14735000,0,0,0,26046000,0,0,0,5120603,187185,0,0,0,0,187185,14551030,16802758,0,0,0,31353788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13488354,462242,0,0,462242,0,0,0,1195759,12754837,0,12754837,0,0,0,0,0,0,0,0,0,0,0,0,0
14562,6/30/2024 0:00:00,7498,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12974000,9736000,3750000,0,0,26460000,0,0,0,0,0,535186,0,0,0,535186,12974000,10271186,3750000,0,0,26995186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88500,0,0,0,0,0,0,0,11419384,327300,0,0,327300,0,0,0,692015,11054669,0,11054669,0,0,0,0,0,0,0,0,0,0,0,0,0
14565,6/30/2024 0:00:00,7500,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32369842,0,50963902,0,0,0,2000000,0,0,0,0,20000000,0,0,0,0,5000000,4763917,0,0,0,0,0,0,5000000,4763917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11524800,11524800,11524800,8696000,9966000,488000,0,0,19150000,11524800,0,0,5000000,0,9399173,0,0,0,9399173,13788982,30796991,488000,0,0,45073973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384338,6694907,1100600,0,0,0,0,0,0,0,59941736,2472868,0,0,2472868,0,0,0,5885344,56529260,0,56529260,0,134316472,133621677,214795,480000,0,16524800,5000000,0,0,0,11524800,0
14568,6/30/2024 0:00:00,7503,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33316781,0,0,105060767,0,156217000,0,0,0,50894,0,0,0,0,32300000,0,0,2981212,2971197,0,0,4000000,4001486,0,0,27983835,26341395,0,0,31983835,30342881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886,2703,0,0,0,0,0,0,0,0,0,0,2886,2703,0,0,0,0,0,0,0,0,0,0,0,0,0,34967933,33316781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8208000,5478000,249000,0,0,13935000,0,0,33316782,0,1655600,583318,0,1000000,0,3238918,10863927,24132616,14403348,1090809,0,50490700,0,0,0,0,0,7487098,0,0,8906091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93303324,3990859,0,0,3990859,0,0,0,6090397,91203786,0,91203786,0,0,0,0,0,0,0,0,0,0,0,0,0
14571,6/30/2024 0:00:00,7506,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8608010,3484500,249000,0,0,12341510,0,0,0,0,0,0,0,0,0,0,8608010,3484500,249000,0,0,12341510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5449165,102088,0,0,102088,0,0,0,254886,5296367,0,5296367,0,0,0,0,0,0,0,0,0,0,0,0,0
14584,6/30/2024 0:00:00,7513,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115923708,0,0,19923820,0,30740544,0,0,0,0,0,0,0,0,0,0,0,0,0,7400000,7117052,0,0,0,0,0,0,7400000,7117052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49936000,49172762,0,0,57336000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712000,6448000,2976000,0,0,14136000,0,0,0,57336000,0,794681,0,0,0,794681,25367000,31980681,14919000,0,0,72266681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16756408,480166,0,0,480166,0,0,0,1247534,15989040,0,15989040,0,0,0,0,0,0,0,0,0,0,0,0,0
