"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
19973,6/30/2024 0:00:00,10593,Subm,0,0,458107,3015000,0,0,0,0,0,0,0,126249,0,8009,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12294,0,14394,0,0,14394,1,0,6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6604,0,0,35392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178923,0,0,0,0,0,0,0,0,0,0,0
19976,6/30/2024 0:00:00,10595,Subm,200000,0,483941448,3754667487,76883700,76883700,0,72224,5562882,0,1505749,356320601,1313492092,34687337,4134631,678656,88369,0,0,42162,6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44897,139470,4359965,0,2233854,9732968,7092860,6788892,4888,0,13886640,1111,7381873,6144338,0,222865,302711,197102,0,0,499813,18,0,2232707,3590065,501388,2404162,8728322,27,5093085,1972977,3918254,1696292,1175393,8762916,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44482537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31721285,616958,2492923,50123821,0,0,0,0,0,0,800000000,6312252,0,0,0,0,46233985,624031,0,0,0,0,59092,1371531728,0,0,0,0,1944,20664017,0,198656421,1931554,24860,2678888834,0,1267468872,133517998,1400986870,3535044,0,86,1269929
19983,6/30/2024 0:00:00,10599,Subm,1300000,0,2145378,300000,0,869,0,0,0,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0,0,12839,0,8008,0,0,8008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188559,0,0,0,0,0,0,0,0,0,0,0
19985,6/30/2024 0:00:00,10600,Subm,0,0,426634,0,4761,4761,0,0,0,0,0,7022,0,5142,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9265,12404,11975,20458,54102,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9265,0,0,95641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58338,0,0,0,0,0,0,0,0,0,0,0
20002,6/30/2024 0:00:00,10609,Subm,498000,0,2408884,0,0,19142,0,0,159615,0,0,309999,0,24859,7491,500,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,0,0,73020,24599,22790,358,0,47747,13,43804,857,0,77478,0,19858,23475,0,43333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71480,0,0,225700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,8520301,0,0,0,0,0,0,0,715772,0,0,0,0,0,0,0,0,0,0,0
20004,6/30/2024 0:00:00,10611,Subm,720931,0,1183851,0,0,6849,0,0,0,0,0,3949,0,2247,6934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989,0,0,2989,2,0,7347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36563,0,0,0,0,0,0,0,0,0,0,0
20007,6/30/2024 0:00:00,10613,Subm,15442000,0,21355834,29925405,279400,737700,0,0,0,0,0,7180594,18624880,143884,47069,6360,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12118,500,0,13845,964,1100,0,0,2064,4,0,73090,0,0,2159,0,0,0,2159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189725,0,0,0,189725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060723,0,0,0,1060723,1,290274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339279,7504,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,13128315,0,0,0,0,44,390599,0,2725886,0,0,0,0,0,0,0,0,0,0,0
20013,6/30/2024 0:00:00,10618,Subm,4729000,0,5999685,428895,0,30000,0,0,0,0,0,185871,0,1063,6818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215,0,0,10163,20820,83206,30478,0,134504,12,0,53212,0,0,0,0,16230,0,16230,1,24677,31536,90263,17179,0,138978,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282959,0,0,0,0,0,0,0,0,0,0,0
20015,6/30/2024 0:00:00,10620,Subm,7936000,0,10299887,0,0,20175,0,0,0,0,0,739232,84371,26928,10783,0,598,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,16874,8116,0,0,2280,10396,3,20210,34084,0,0,0,0,19509,0,19509,1,0,0,51355,0,0,51355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63509,0,0,202282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,948326,0,0,0,0,0,0,0,476660,0,0,0,0,0,0,0,0,0,0,0
20041,6/30/2024 0:00:00,10640,Subm,4009500,0,25548308,23683600,647692,1374422,0,0,0,0,0,17018860,11646270,2623,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8686,0,136453,3849,2952,6145,0,0,9097,2,28665,68190,0,0,0,0,0,0,0,0,0,82810,0,0,495908,578718,2,90989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327756,0,0,902006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,45726206,0,0,0,0,0,0,0,4539031,1246,0,0,0,0,0,0,0,0,0,0
20042,6/30/2024 0:00:00,10641,Subm,601000,0,197686670,188470854,5008900,5562507,0,24122,0,0,0,26140144,157117870,5978931,420956,0,0,0,0,0,4529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149785,42,12596,0,0,0,1523,0,51096,3007816,1423728,1855625,37187,134748,3451288,481,185326,385618,0,0,0,0,0,0,0,0,126824,2150888,685650,994531,1078897,4909966,29,3002799,325852,40600,28027,0,394479,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52684,0,0,0,0,0,58374,38233,117535,36575,0,192343,11,2246,28989,78336,0,0,107325,3,4591253,469650,185504,6711236,325039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3722,41583235,0,27245080,299322,68021,179771857,9524547,200472454,0,209997001,1768412,789711,0,0
20053,6/30/2024 0:00:00,10650,Subm,64418000,0,74060227,0,0,431731,0,0,0,0,0,594827,0,32131,6537,0,0,0,0,0,0,11551,3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,67128,24513,6758,0,0,31271,9,0,59628,0,1366,0,0,0,0,0,0,301729,4305,0,0,0,4305,1,13516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88894,0,0,23313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3260573,0,0,0,0,0,0,0,0,0,0,0
20060,6/30/2024 0:00:00,10656,Subm,0,0,273531,0,0,1,0,0,0,0,0,4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,0,0,0,0,0,0,0,0,0,0
20061,6/30/2024 0:00:00,10657,Subm,0,0,48108524,32890412,2961798,2961798,0,565158,0,0,0,9287948,0,159341,46722,0,0,0,0,319966,195515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62090,0,0,152527,15792,154729,2524,0,173045,11,0,24903,0,0,0,0,0,0,0,0,0,0,79903,0,0,79903,1,0,487470,428428,0,0,915898,8,118429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590255,0,0,834057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,44121,0,0,0,0,0,0,1419705,6340629,-24206,-2977,0,0,0,0,0,0,0,0,0
20063,6/30/2024 0:00:00,10659,Subm,4560000,0,6315380,3472000,0,117855,0,0,0,0,0,131206,0,1365,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718,0,1920,0,0,1920,1,0,3814,0,500,0,0,0,0,0,0,0,895,0,0,0,895,1,18589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4709,0,0,5894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475927,0,0,0,0,0,0,0,0,0,0,0
20114,6/30/2024 0:00:00,10689,Subm,1694000,0,5334703,0,0,2483,0,0,0,0,0,80646,0,17818,3587,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16511,5005,6385,0,5059,16449,11,14171,36488,0,58526,16476,20618,76850,20872,134816,7,0,0,0,0,0,0,0,0,0,61255,0,45457,106712,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72140,0,0,364659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247118,0,0,0,0,0,0,0,0,0,0,0
20147,6/30/2024 0:00:00,10715,Subm,636371,0,1431440,0,0,1434,0,0,0,0,0,48286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,1313,0,3629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137967,0,0,0,0,0,0,0,0,0,0,0
20186,6/30/2024 0:00:00,10744,Subm,21356000,0,23622476,0,0,0,0,0,0,0,0,183697,0,5468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7103,0,0,76285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494661,0,0,0,0,0,0,0,0,0,0,0
20194,6/30/2024 0:00:00,10748,Subm,2650000,0,98600348,4115144,570500,1218963,35894,0,1359084,106912,0,12875496,32166750,176695,41614,52615,680,0,0,0,25462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50139,0,0,38533,16196,9358,1191,0,26745,10,117004,1088610,0,318873,134617,98725,105436,10887,349665,22,0,290698,155615,0,0,446313,6,85918,125185,0,1634,0,126819,3,0,180301,0,0,0,180301,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905,0,0,0,0,0,0,2002750,0,0,1582942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15940,292448172,0,0,2,7391531,1615,25625199,0,12432967,87145,0,8463337,284344,19316286,75479783,95080413,0,0,29,414702
20204,6/30/2024 0:00:00,10752,Subm,3792000,0,4234050,0,0,0,0,0,0,0,0,12973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,85763,0,0,0,0,0,0,0,0,0,0,0
20207,6/30/2024 0:00:00,10755,Subm,2477967,0,4691679,30794434,0,318885,0,0,0,0,0,124656,0,70314,6916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,0,0,602370,0,81837,111045,4385,197267,120,0,0,0,0,0,0,0,0,0,0,0,51695,0,0,0,51695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53811,0,0,144754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982831,0,0,0,0,0,0,0,0,0,0,0
20222,6/30/2024 0:00:00,10764,Subm,1892000,0,8062445,3837000,0,75121,0,0,0,0,0,65170,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415618,0,0,0,0,0,0,0,0,0,0,0
20228,6/30/2024 0:00:00,10769,Subm,400000,0,763893,0,0,22169,0,0,0,0,0,13972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7250,0,6597,0,0,6597,2,0,0,0,0,0,33318,0,0,33318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26865,0,0,0,0,0,0,0,0,0,0,0
20258,6/30/2024 0:00:00,10787,WISE,22900000,0,96273888,105146863,321800,652687,0,0,65312,0,0,11948675,0,194790,67785,24578,3614,0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1516,0,0,0,0,59907,0,53122,96648,7766,22625,20254,0,50645,26,0,44055,0,47144,12018,0,18079,40178,70275,6,1003854,546037,0,45600,363937,955574,8,248023,0,119984,0,31884,151868,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218905,140405,0,0,0,140405,1,0,0,0,0,0,0,0,0,0,0,0,64115,1,23214,34461,0,0,0,34461,1,13187,0,0,0,0,0,0,961886,0,0,846865,0,64115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13232156,0,0,188975225,0,0,0,0,0,0,0,0
20267,6/30/2024 0:00:00,10793,Subm,996000,0,1727018,0,0,0,0,0,19961,0,0,16919,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,903,0,1606,3,19198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175066,0,0,0,0,0,0,0,0,0,0,0
20279,6/30/2024 0:00:00,10799,Subm,2335000,0,2742991,1777000,0,4678,0,0,0,0,0,8470,0,9491,6232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137368,0,0,0,0,0,0,0,0,0,0,0
20290,6/30/2024 0:00:00,10806,WISE,750000,0,4275287,16887497,0,100000,0,0,0,0,0,234163,0,3571,179,5645,9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740800,0,0,0,0,0,0,0,0,0,0,0
20292,6/30/2024 0:00:00,10808,WISE,0,0,433145,0,0,10000,0,0,0,0,0,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557,32582,0,0,0,0,0,0,0,0,0,0,0
