"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
24535,6/30/2024 0:00:00,26200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11427,0,0,0,0,0,0,0,0,0,0,0,0,985190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24536,6/30/2024 0:00:00,15396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27008429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14006746,0,0,245637,0,1267357,717675,0,0,0,0,0,0,0,240921,0,430,0,0,0,0,0,11468,0,43829,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,571,11,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3665,0,30614,13799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264687,0,0,0,0,0,0,0,0,1264687,48004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24539,6/30/2024 0:00:00,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39808,0,0,0,0,0,0,0,0,0,0,0,0,2188366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582130,0,0,0,0,62562,35000,0,0,0,0,0,0,0,68619,0,14,0,0,0,0,0,909,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,8,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3115915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24540,6/30/2024 0:00:00,20076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172535,0,0,0,0,0,0,0,0,0,0,0,0,35406955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,2000000,500000,0,0,2978000,0,0,28366883,0,0,432734,92579,2319923,4061284,140605,15432004,0,0,0,0,0,424352,0,418,0,0,0,0,0,20426,0,90331,0,0,0,0,0,0,0,0,0,0,0,0,0,923,664,9,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14115,0,148123,0,0,34,182655,0,0,7306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10301178,0,0,0,0,0,0,0,0,10301178,94580252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24542,6/30/2024 0:00:00,21055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5279591,0,0,0,0,0,0,0,0,0,0,0,0,295104108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176871875,0,0,0,31351000,0,40077000,0,207358606,0,0,346,8883095,34141953,941,46271713,244262214,0,0,0,0,0,988203,0,1156,0,0,0,0,0,95105,0,497268,0,0,0,0,0,0,0,0,0,0,0,0,0,6642,2880,8,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17513250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32725,0,0,0,0,23,94722,0,269312,57503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83332465,0,0,0,0,0,71428000,0,0,154760465,868168858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24543,6/30/2024 0:00:00,20590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386174,0,0,0,0,0,0,0,0,0,0,0,0,115842392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,6000000,3255000,0,0,0,0,0,118010775,0,0,9514200,454897,35412995,45498296,179857,34260686,0,0,0,0,0,5260640,0,1773,0,0,0,0,0,35064,0,1612797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,42,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54320425,0,30747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54320425,0,0,0,0,0,0,0,0,54320425,384417689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24545,6/30/2024 0:00:00,17547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20092315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5660584,0,0,0,0,0,48771,0,3638237,0,0,0,0,0,327204,0,150,0,0,0,0,0,6109,0,26342,0,0,0,0,0,0,0,0,0,0,0,0,0,592,739,14,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5474,0,0,0,0,2,10569,0,1261,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194763,0,0,0,0,0,0,0,0,194763,31426542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24546,6/30/2024 0:00:00,26215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4292,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,42024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24547,6/30/2024 0:00:00,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8941888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34638,0,67,0,0,0,0,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,3,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8941888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24549,6/30/2024 0:00:00,26218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0,0,5727414,0,0,0,0,164863,1106458,22175,0,0,0,0,0,0,18091,0,197,0,0,0,0,0,4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,2,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3102268,0,0,0,0,0,0,0,0,3102268,30421607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24552,6/30/2024 0:00:00,14909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679683,0,0,0,0,0,0,0,0,0,0,0,0,411757649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99968757,0,0,0,0,0,13047917,0,215132511,0,0,8277162,0,39098993,20575886,0,161091384,0,0,0,0,0,614109,0,8483,0,0,0,0,0,207070,0,881215,0,0,0,0,0,0,0,0,0,0,0,0,0,25168,12984,41,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87019555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427217,0,176665,0,0,240,892909,0,726799,69335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493203,0,0,0,0,0,13003844,0,0,14497047,1031544842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24553,6/30/2024 0:00:00,21906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353995663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3941100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102000000,0,0,0,0,0,0,0,249468114,0,0,5324575,4873299,30668669,12446603,8319329,202704902,0,0,0,0,0,2173712,0,3130,0,0,0,0,0,102302,0,140301,0,0,0,0,0,0,0,0,0,0,0,0,0,13375,8985,31,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224350,0,31500,0,0,61,393237,0,461293,74837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90993621,0,0,0,0,0,0,0,0,90993621,1053491235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24557,6/30/2024 0:00:00,20578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7411468,0,0,0,0,0,0,0,0,0,0,0,0,367155342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,185000000,0,0,0,0,0,0,284954700,0,0,9551791,3263355,58283528,15975910,2475421,58383167,0,0,0,0,0,7949388,0,3047,0,0,0,0,0,124617,0,2359395,0,0,0,0,0,0,0,0,0,0,0,0,0,477,5834,53,102023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86321040,0,110440346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7516,0,0,0,0,6,16771,0,46263,1665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86321040,0,0,0,0,0,0,0,0,86321040,948006867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24560,6/30/2024 0:00:00,19820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427035606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3867134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000000,39000000,23000000,0,940825,0,0,0,317909517,0,0,10385540,267362,90423677,20161007,213373,156961918,0,0,0,0,0,4491535,0,3391,0,0,0,0,0,210614,0,427701,0,0,0,0,0,0,0,0,0,0,0,0,0,5388,6238,66,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000,23000000,0,0,0,0,0,0,0,0,0,35005,0,0,0,0,13,93574,0,158732,30664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120860670,0,0,0,0,0,0,0,0,120860670,1241522599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24563,6/30/2024 0:00:00,26241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26650510,0,0,0,0,0,0,0,0,0,0,0,0,2544490272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33622226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198128641,24690791,0,0,109676453,70167000,250000,0,711266481,0,0,4742815,1356837,86368087,17630028,1259906,1279368761,0,0,0,0,0,2742419,0,15330,0,0,0,0,0,907425,0,6136030,0,0,0,0,0,0,0,0,0,0,0,0,0,81566,84453,66,102023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766745,0,24206,0,230239,393,1953603,0,4385621,882647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594885534,0,0,0,0,0,0,0,0,594885534,5189111142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24564,6/30/2024 0:00:00,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52729071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,9473688,5826227,10056896,0,21625639,0,0,433225,171302,3999623,1005245,133412,8473091,0,0,0,0,0,535141,0,376,0,0,0,0,0,24886,0,29988,0,0,0,0,0,0,0,0,0,0,0,0,0,2594,1526,13,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7396732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19944,0,0,0,0,12,80628,0,90987,11350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475805,0,0,0,0,0,0,0,0,2475805,119046342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24566,6/30/2024 0:00:00,24274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889492,76577,13151,0,0,0,0,0,0,0,0,0,0,55390824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41694520,0,0,2277849,1820452,7926637,11153796,8804426,95362693,0,0,0,0,0,1521827,0,569,0,0,0,0,0,30337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917,1537,23,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33625509,0,80000878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59843,0,73047,0,18766,75,378509,0,11095,3827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41790549,0,0,0,0,0,0,0,0,41790549,240056703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24567,6/30/2024 0:00:00,15949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906029,0,0,0,0,0,0,0,0,0,0,0,0,65834977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000000,0,0,0,0,0,0,0,45570190,0,0,566672,0,18660084,7047283,41861,29118574,0,0,0,0,0,1246064,0,453,0,0,0,0,0,40442,0,2059888,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,4206,29,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5181,0,76319,7683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29246645,0,0,0,0,0,0,0,0,29246645,291468272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24575,6/30/2024 0:00:00,24025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28963593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12292239,0,0,0,0,1936387,400025,0,0,0,0,0,0,0,145149,0,80,0,0,0,0,0,7913,0,10288,0,0,0,0,0,0,0,0,0,0,0,0,0,282,627,11,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177267,0,0,0,0,0,0,0,0,177267,45790322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24578,6/30/2024 0:00:00,26261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5961838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,1300000,0,0,485953,0,0,3733692,0,0,0,0,0,2267817,88381,0,0,0,0,0,0,576030,0,51,0,0,0,0,0,7533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,278,13,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,1300000,1550000,0,0,0,0,0,0,0,0,0,699,0,494,0,0,6,5316,0,725,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485953,0,0,485953,12065923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24579,6/30/2024 0:00:00,18420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122884,0,0,0,0,0,0,0,0,0,0,0,0,18915289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8488114,0,0,0,0,0,1080747,86050,3818223,0,0,0,0,0,66322,0,504,0,0,0,0,0,6946,0,44560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,5,32023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116700,0,0,0,0,0,0,0,0,116700,37751548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24583,6/30/2024 0:00:00,26273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18286,0,0,0,0,0,0,0,0,0,0,0,0,787709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56373,0,0,0,0,0,0,0,0,0,0,0,0,0,38326,0,1,0,0,0,0,0,1043,0,14160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
