"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
61056,6/30/2024 0:00:00,15431,7/16/2024 10:19:05 PM,0,0,0,1264308,0,1149406,1149406,0,0,0,0,43,532896,4,28000,0,0,0,0,0,0,0,0,290,500,0,0,0,1126,0,0,0,0,0,0,0,1100,400,600,0,0,0,0,0,2812,0,0,0,0,0,0,0,0,1149406,0,0,0,16262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11228,0,0,0,0,1240,0,0,0,0,0,0,0,0,110850,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61065,6/30/2024 0:00:00,15439,7/31/2024 12:40:11 PM,0,10575,0,29275408,0,23544150,23544150,0,9043,0,0,389,4611080,67,954724,39356,0,0,0,0,0,0,0,1303,4500,0,0,0,89147,0,0,0,0,0,0,0,1500,675,1150,23257,12788,0,0,0,0,0,0,0,0,0,0,0,0,23544150,0,0,0,223876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237787,0,0,0,0,16576,0,0,0,0,0,0,0,0,5714682,0,0,144,0,0,0,0,0,0,0,0,0,109125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29514,15037,27763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61068,6/30/2024 0:00:00,15442,7/26/2024 11:12:15 PM,12891415,1006533,0,473809779,0,407870213,407870213,0,1082047,679061,0,27386,290611611,2085,43252412,2650901,0,0,0,0,0,0,0,26157,10037261,0,0,598946,31218,0,0,0,0,0,0,1470,1604,866,958,1815369,370944,0,0,0,0,0,0,0,0,0,0,0,0,205421922,0,0,0,9259442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3736454,0,0,0,0,4444165,30000000,0,92674207,8911446,43931435,52981435,46748889,0,33653597,0,0,6099,0,0,0,0,0,0,0,0,0,3092550,0,404229,0,0,0,0,0,0,0,0,0,0,5276973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070152,157056,32151157,0,0,0,0,0,174032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61077,6/30/2024 0:00:00,15450,7/10/2024 10:08:10 PM,15859013,5898065,0,1680443936,0,1391533772,1395965772,0,4228263,1808322,314712,77459,1395392737,7604,196555295,11715515,0,0,0,0,0,0,0,124369,1597265,0,0,2055931,12205724,0,0,0,0,0,3,2224,1250,675,700,5237965,957742,0,0,0,1168452,7211538,0,0,0,0,0,0,0,399318729,0,0,0,31557120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12712516,0,0,0,0,18597578,51500000,4432000,253619088,52221840,347331849,364112280,311287513,0,219502402,0,0,27472,0,0,0,0,0,0,0,0,0,10665212,0,394022,0,0,0,0,0,0,0,0,0,0,124668903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5355538,199767,65684262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61085,6/30/2024 0:00:00,15458,7/31/2024 10:03:08 PM,0,0,0,34622443,0,31577154,31577154,0,7104,0,0,1614,11299098,30,794602,26537,0,0,0,0,0,0,0,2317,3500,0,0,0,6037,0,0,0,0,0,0,0,1011,423,473,46040,3260,0,0,0,1659,184021,0,0,0,0,0,0,0,18801551,0,0,0,505302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305364,0,0,0,0,348573,0,0,9195382,180178,20451,232230,2930039,0,2695057,0,0,107,0,0,0,0,0,0,0,0,0,75085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16162,12085,1750747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61088,6/30/2024 0:00:00,15461,7/22/2024 10:16:14 PM,11773775,195095,0,221132731,0,140240806,154287806,0,152044,285960,0,7670,154147073,545,16165720,881224,0,0,0,0,0,0,0,13151,100000,0,0,1023577,1223043,0,0,0,0,0,38,990,1800,999,999,1204343,124310,0,0,0,0,0,0,0,0,0,0,0,0,35976789,0,0,0,4707713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586023,0,0,0,0,2234927,40305500,14047000,27561378,4075462,44388218,54279212,16221160,0,30049420,0,0,4418,0,0,0,0,0,0,0,0,0,1732891,0,41626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759497,176607,689618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61089,6/30/2024 0:00:00,15462,7/18/2024 10:19:18 PM,2034104,1458057,0,582091430,0,488257867,488257867,0,352616,424397,20592,15239,178131492,1667,28216718,1218035,0,0,0,0,0,0,0,24025,478251,0,0,970751,4765785,0,0,0,0,0,0,1431.5,1337.7,480.9,677.1,502302,83114,0,0,0,3502815,0,0,0,0,0,0,0,0,152713722,0,0,0,6113186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646724,0,0,0,0,2472164,35500000,0,71036781,37321870,124296678,141478121,71564105,0,89021209,0,0,3263,0,0,0,0,0,0,0,0,0,779136,0,122495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608898,1228979,8171682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61090,6/30/2024 0:00:00,15463,7/24/2024 10:04:01 PM,11753854,1368299,0,502995070,0,454160303,454160303,0,270691,227355,113342,16642,353765548,1737,54835900,1135933,0,0,0,0,0,0,0,31099,2603647,0,0,0,5445042,0,0,0,0,0,0,1012,1110,492,653,404769,133634,0,0,0,0,102839352,0,0,0,0,0,0,0,78987772,0,0,0,6557630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094055,0,0,0,0,1250003,0,0,59636926,16496168,130135026,181930549,6247942,0,48921980,0,0,6010,0,0,0,0,0,0,0,0,0,1327933,0,42515,0,0,0,0,0,0,0,0,0,0,22070748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003290,313309,21004506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61093,6/30/2024 0:00:00,15466,7/18/2024 10:03:14 PM,31635284,5731963,0,1019121074,0,713208429,792087595,0,1385379,10423055,650159,18650,771394665,2991,95510295,13841249,0,0,0,0,0,0,0,45136,658500,0,0,2217354,8880990,0,0,0,0,0,130,990,990,700,700,2969459,236074,0,0,0,709622,995045,0,0,0,0,0,0,0,255034552,0,0,0,17432568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8017151,0,0,0,0,13771606,147500000,78879166,147458118,11138510,192205117,240944903,55196556,0,87659567,0,0,6647,0,0,0,0,0,0,0,0,0,5443966,0,0,0,0,0,0,0,0,0,0,0,0,54728614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908149,4001733,32563317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61094,6/30/2024 0:00:00,15467,7/29/2024 10:52:10 PM,769962,122893,0,92615423,0,79719613,79719613,0,157103,108288,2959,2840,41068317,376,6447932,318061,0,0,0,0,0,0,0,5169,98000,0,0,1,329729,0,0,0,0,0,0,950,955,575,600,46616,19446,0,0,0,0,0,0,0,0,0,0,0,0,38360894,0,0,0,1420962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783931,0,0,0,0,979982,0,0,12122370,2469322,9157513,11207501,15005391,0,12292642,0,0,665,0,0,0,0,0,0,0,0,0,102567,0,4601,0,0,0,0,0,0,0,0,0,0,909786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135246,124717,442793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61101,6/30/2024 0:00:00,15474,7/16/2024 10:19:02 PM,1211589,114550,0,62730234,0,55482980,55482980,0,0,0,0,1551,33638387,58,2433112,39843,0,0,0,0,0,0,0,4429,30000,0,0,0,382176,0,0,0,0,0,0,980,1106,429,569,83462,44671,0,0,0,191119,7398386,0,0,0,0,0,0,0,26138688,0,0,0,941359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503742,0,0,0,0,69288,0,0,7841331,2949229,9438918,10050301,921164,0,7088042,0,0,118,0,0,0,0,0,0,0,0,0,1879,0,1879,0,0,0,0,0,0,0,0,0,0,701742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99953,61307,235500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61123,6/30/2024 0:00:00,15493,7/12/2024 10:10:30 PM,0,20728,0,45920573,0,38749368,38749516,0,16057,0,0,2066,27281790,147,2944962,54579,0,0,0,0,0,0,0,2941,11764,0,0,0,419443,0,0,0,0,0,1,1190,1155,471,499,823,4715,0,0,0,0,106957,0,0,0,0,0,0,0,15552810,514475,0,0,556353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349002,0,0,0,0,49126,0,148,3844191,1688722,15721087,16369424,994591,0,6607118,0,0,577,0,0,0,0,0,0,0,0,0,34636,0,34636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57256,50992,63971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61128,6/30/2024 0:00:00,15498,7/30/2024 10:16:52 PM,78608,71039,0,67747912,0,60312680,60312680,0,25699,680,0,1867,34935116,173,3934820,454559,0,0,0,0,0,0,0,4951,15000,0,0,51,305103,0,0,0,0,0,0,0,805,420,512,40958,4872,0,0,0,80918,0,0,0,0,0,0,0,0,38683823,795260,0,0,860263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561178,0,0,0,0,305836,0,0,8579559,0,12253298,13049298,0,0,6068824,0,0,633,0,0,0,0,0,0,0,0,0,251836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71832,62664,454583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61135,6/30/2024 0:00:00,15504,7/26/2024 10:32:25 PM,3231889,295391,0,141377708,0,121657182,121657182,0,296034,64413,0,6074,99969808,815,16813571,665517,0,0,0,0,0,0,0,12088,444264,0,0,0,1062597,0,0,0,0,0,0,800,1288,500,636,486266,46033,0,0,0,0,1074515,0,0,0,0,0,0,0,50226309,472173,0,0,3549028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216563,0,0,0,0,567350,0,0,18557954,4649581,20596565,26516176,20146863,0,6766254,0,0,1841,0,0,0,0,0,0,0,0,0,1527388,0,116537,0,0,0,0,0,0,0,0,0,0,2298584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281933,21011,7324010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61136,6/30/2024 0:00:00,15505,7/15/2024 10:12:55 PM,0,17799,0,16075219,0,11724772,11724772,0,6386,0,0,636,9954491,71,1442035,6386,0,0,0,0,0,0,0,2761,15000,0,0,0,0,0,0,0,0,0,0,0,644,427,567,35223,9929,0,0,0,40105,184642,0,0,0,0,0,0,0,8233355,0,0,0,376795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113735,0,0,0,0,17903,0,0,905150,95519,1321334,1512418,723613,0,4292114,0,0,337,0,0,0,0,0,0,0,0,0,53173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15465,9980,9179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61150,6/30/2024 0:00:00,15517,7/12/2024 10:20:26 PM,2045469,125681,0,35408266,0,32146361,32146361,0,142254,0,0,842,18349384,145,4230715,272889,0,0,0,0,0,0,0,3384,6500,0,0,0,18787,0,0,0,0,0,0,0,900,525,525,2708,4655,0,0,0,0,206435,0,0,0,0,0,0,0,19246527,1228541,0,0,811498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289599,0,0,0,0,303152,0,0,7795354,1474844,235819,235819,3187382,0,1730212,0,0,392,0,0,0,0,0,0,0,0,0,183918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43415,32631,302749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61152,6/30/2024 0:00:00,15518,7/12/2024 10:03:55 PM,174174,29151,0,26985076,0,23981600,23981600,0,62636,5466,0,1043,12707555,262,3980034,77085,0,0,0,0,0,0,0,2371,60684,0,0,0,39981,0,0,0,0,0,0,0,1090,460,600,25076,3010,0,0,0,279161,0,0,0,0,0,0,0,0,15070849,0,0,0,378138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229131,0,0,0,0,48512,0,0,8425497,0,258696,351549,133705,0,2674430,0,0,497,0,0,0,0,0,0,0,0,0,137775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34164,20810,9281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61157,6/30/2024 0:00:00,15521,7/22/2024 10:11:53 PM,2074797,81457,0,69433798,0,58693768,58693768,0,43138,0,0,65028,54309544,193,7236515,239874,0,0,0,0,0,0,0,3383,516207,0,0,7014,654100,0,0,0,0,0,0,0,1331,633,766,61658,14383,0,0,0,0,0,0,0,0,0,0,0,0,32311909,1801936,0,0,867381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590447,0,0,0,0,441038,0,0,1422596,272109,19037137,24687154,0,0,8497056,0,0,43096,0,0,0,0,0,0,0,0,0,914453,0,0,0,0,0,0,0,0,0,0,0,0,341086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142350,27586,126878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61159,6/30/2024 0:00:00,15523,7/30/2024 9:22:03 AM,26419693,3475742,0,630035511,0,547081348,547081348,0,1631903,1658395,0,29574,484304839,2568,63972106,5399872,0,0,0,0,0,0,0,52842,11237579,0,0,657874,194313,0,0,0,0,0,0,890,924,299,299,2171184,900933,0,0,0,1459438,865788,0,0,0,0,0,0,0,255334938,13993836,0,0,14065892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5244352,0,0,0,0,8454965,27000000,0,104653681,9985807,67988632,84221192,90724905,0,37354953,0,0,11236,0,0,0,0,0,0,0,0,0,10566806,0,144146,0,0,0,0,0,0,0,0,0,0,25802920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683363,429294,3438826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61160,6/30/2024 0:00:00,15524,7/30/2024 10:54:50 PM,7539397,641854,0,291724447,0,252306129,252306129,0,466826,165654,3239,99711,140827858,14193,19068111,766819,0,0,0,0,0,0,0,20085,588894,0,0,0,339460,0,0,0,0,0,0,1090,995,824,824,522639,76931,0,0,0,0,0,0,0,0,0,0,0,0,156729523,0,0,0,5408031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363321,0,0,0,0,3325324,0,0,55493355,6219022,24375166,31099989,521954,0,39005217,0,0,64997,0,0,0,0,0,0,0,0,0,345232,0,57693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353376,263277,10435013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61165,6/30/2024 0:00:00,15529,7/23/2024 10:01:51 PM,2439862,0,0,31951728,0,28560990,28560990,0,39177,0,0,969,21522308,143,2472523,141180,0,0,0,0,0,0,0,2155,4000,0,0,0,206425,0,0,0,0,0,0,1000,1199,599,699,12177,1494,0,0,0,45725,851760,0,0,0,0,0,0,0,11025344,0,0,0,472067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263666,0,0,0,0,64187,0,0,3453569,0,4865420,6483696,6746621,0,3239468,0,0,264,0,0,0,0,0,0,0,0,0,183395,0,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46287,0,276678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
