"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
15265,6/30/2024 0:00:00,7904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,26
15296,6/30/2024 0:00:00,7918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15297,6/30/2024 0:00:00,7919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47
15304,6/30/2024 0:00:00,7920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,105242,1045014,0,0,0,0,455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,127
15307,6/30/2024 0:00:00,7922,0,0,0,0,0,0,10411745,0,0,0,0,0,0,0,10650474,0,0,0,0,0,0,0,0,0,1942245,0,0,0,0,244092,0,0,923478,24804132,0,0,0,0,2574343,13,113,1,0,0,0,2,34,5,58,8,113,121,4,0,1,9,5,126,304,372,0,0,0,0,0,0,77
15317,6/30/2024 0:00:00,7930,0,0,0,0,0,0,15932595,0,0,0,0,0,0,0,19869134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431152,0,0,2684985,38917866,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,25,25,0,0,0,0,0,25,191,285,0,0,0,0,0,0,42
15324,6/30/2024 0:00:00,7936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,54,0,0,0,0,0,0,27
15327,6/30/2024 0:00:00,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6698349,0,0,0,0,899300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,44,0,0,0,0,0,0,75
15328,6/30/2024 0:00:00,7939,0,0,0,0,0,0,3259998,0,0,0,0,0,0,0,4062904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25721,0,0,0,9970867,0,0,0,0,2622244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,278,0,0,0,0,0,0,368
15358,6/30/2024 0:00:00,7958,0,0,0,0,0,0,7951725,0,0,0,0,0,0,0,23174261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44314,0,0,1174616,42901405,0,0,0,0,10556489,18,3,0,0,0,0,0,0,3,3,3,3,6,15,0,0,0,15,21,591,303,0,0,0,0,0,0,139
15370,6/30/2024 0:00:00,7966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15375,6/30/2024 0:00:00,7970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231112,231112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
15377,6/30/2024 0:00:00,7971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383364,383364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,281
15386,6/30/2024 0:00:00,7975,0,0,0,0,0,0,391702,0,0,0,0,0,0,0,4049737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405892,0,0,0,4847331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,48,0,0,0,0,0,0,100
15393,6/30/2024 0:00:00,7979,0,0,0,0,0,0,1521820,0,0,0,0,0,0,0,2126772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45224,0,0,316489,4010305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,12
15394,6/30/2024 0:00:00,7980,0,0,0,0,0,0,36441461,0,0,0,0,0,0,0,57763482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3764590,0,0,0,98236237,0,0,0,0,266704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,984,0,0,0,0,0,0,69
15426,6/30/2024 0:00:00,8000,0,0,0,0,0,0,180624,0,0,0,0,0,0,0,5553888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17237,0,0,0,5754442,0,0,0,0,2693,27,176,0,0,158,0,7,9,20,9,27,18,27,0,0,0,0,142,203,84,55,0,0,0,0,0,0,56
15433,6/30/2024 0:00:00,8003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649,0,0,44798,489689,0,0,0,0,61965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
15438,6/30/2024 0:00:00,8008,0,0,0,0,0,0,2364357,0,0,0,0,0,0,0,4419719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92806,0,0,0,8798431,0,0,0,0,1921549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,199,0,0,0,0,0,0,201
15451,6/30/2024 0:00:00,8017,0,0,0,0,0,0,2410931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55338,2466269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,47,0,0,0,0,0,0,8
15454,6/30/2024 0:00:00,8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15459,6/30/2024 0:00:00,8023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0
15467,6/30/2024 0:00:00,8028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453288,2754623,0,0,0,0,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,18,23,0,0,0,0,0,291
15483,6/30/2024 0:00:00,8038,0,0,0,0,0,0,19287310,0,0,0,0,0,0,0,6195205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334164,0,0,0,28276429,0,0,0,0,2459750,0,86,0,0,0,0,0,0,0,13,0,18,18,0,12,0,5,68,86,411,692,0,0,0,0,56,56,486
15513,6/30/2024 0:00:00,8054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
15516,6/30/2024 0:00:00,8056,0,0,0,0,0,0,21937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22855,0,0,0,0,6221,0,0,28837,56995,0,0,0,0,0,20,0,0,9,0,0,2,0,5,0,7,0,7,4,0,0,0,13,20,175,27,6,0,0,0,0,0,292
15522,6/30/2024 0:00:00,8058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
15523,6/30/2024 0:00:00,8059,0,0,0,0,0,0,5976444,0,0,0,0,0,0,0,2067694,0,0,0,0,0,0,0,0,0,644334,0,0,0,0,0,0,0,1065326,11867537,0,0,0,0,2758073,215,0,0,41,0,0,24,0,12,0,39,0,39,135,0,3,0,176,215,537,173,71,0,0,0,0,0,837
15532,6/30/2024 0:00:00,8065,0,0,0,0,0,0,152185,0,0,0,0,0,0,0,2582641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7449,2742275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,44,0,0,0,0,0,0,17
15536,6/30/2024 0:00:00,8068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
15539,6/30/2024 0:00:00,8071,0,0,0,0,0,0,6193914,0,0,0,0,0,0,0,5249831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890509,12334254,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,17,17,107,156,48,0,0,0,0,0,760
15563,6/30/2024 0:00:00,8081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4648825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4648825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6,0,0,0,0,0,0,367
15565,6/30/2024 0:00:00,8082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15588,6/30/2024 0:00:00,8096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15589,6/30/2024 0:00:00,8097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250311,0,0,0,0,14068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
15591,6/30/2024 0:00:00,8099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,396258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,0,0,0,0,1
15602,6/30/2024 0:00:00,8105,0,0,0,0,0,0,10520458,0,0,0,0,0,0,0,6934620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224715,21721751,0,0,0,0,41958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,37,14,0,0,0,0,0,656
15614,6/30/2024 0:00:00,8110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15616,6/30/2024 0:00:00,8111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15618,6/30/2024 0:00:00,8112,0,0,0,0,0,0,1450227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505427,0,0,0,0,55200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,37,37,0,0,0,0,0,0,69
15619,6/30/2024 0:00:00,8113,0,0,0,0,0,0,15363644,0,0,0,0,0,0,0,7499770,0,0,0,0,0,0,0,0,0,6996928,0,0,0,0,291370,0,0,0,23929905,0,0,0,0,775121,452,0,13,35,0,0,75,0,53,0,176,0,183,227,0,35,0,305,452,1607,368,14,11,1,0,0,12,1613
15650,6/30/2024 0:00:00,8133,0,0,0,0,0,0,220169,0,0,0,0,0,0,0,3117786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601594,4939549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,133,0,0,0,0,0,0,135
15652,6/30/2024 0:00:00,8135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,0,0,0,0,0,0,0
15659,6/30/2024 0:00:00,8140,0,0,0,0,0,0,13804056,0,0,0,0,0,0,0,6052400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044037,0,0,0,20900493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,54
15669,6/30/2024 0:00:00,8147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4424319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4424319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,91,0,0,0,0,0,0,102
15672,6/30/2024 0:00:00,8149,0,0,0,0,0,0,7523779,0,0,0,0,0,0,0,77189130,0,0,0,0,0,0,0,0,0,7739930,0,0,0,0,1188438,0,0,4411758,90567591,0,0,0,0,254486,128,37,1,17,0,0,50,1,0,0,79,37,116,31,0,28,0,49,165,1907,808,51,0,0,36,0,36,1584
15673,6/30/2024 0:00:00,8150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
15732,6/30/2024 0:00:00,8181,0,0,0,0,0,0,190250325,0,0,0,0,0,0,0,245166963,0,0,0,0,0,0,0,0,0,21490661,0,0,0,0,64757052,0,0,35062687,570037477,0,0,0,0,34800450,177,7,0,0,0,0,6,4,114,3,176,7,183,1,0,56,0,1,184,2928,3314,0,0,0,0,0,0,3795
15741,6/30/2024 0:00:00,8187,0,0,0,0,0,0,622310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,0,505664,0,0,997767,7066653,0,0,0,0,4940912,4,2,2,0,0,0,2,0,0,2,2,2,4,0,0,0,0,1,6,446,228,14,0,0,0,0,0,1754
15752,6/30/2024 0:00:00,8193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
15757,6/30/2024 0:00:00,8195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
15766,6/30/2024 0:00:00,8202,0,0,0,0,0,0,75763268,0,0,0,0,0,0,0,94828727,0,0,0,0,0,0,0,0,0,20237755,0,0,0,0,13546605,0,0,56043315,244411209,0,0,0,0,4229294,570,13,5,101,0,0,112,3,125,10,295,13,308,169,0,41,0,275,583,1618,2542,87,0,0,0,0,0,521
15779,6/30/2024 0:00:00,8209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
15784,6/30/2024 0:00:00,8211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
15788,6/30/2024 0:00:00,8213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262854,0,0,0,0,590501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,299
15790,6/30/2024 0:00:00,8215,0,0,0,0,0,0,146062,0,0,0,0,0,0,0,1557402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18405,0,0,0,1721869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,12
15797,6/30/2024 0:00:00,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2
15815,6/30/2024 0:00:00,8230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992369,0,0,0,0,1935765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617
15817,6/30/2024 0:00:00,8231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15847,6/30/2024 0:00:00,8247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,26720,0,0,0,0,26220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
15848,6/30/2024 0:00:00,8248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,3
15874,6/30/2024 0:00:00,8266,0,0,0,0,0,0,11448,0,0,0,0,0,0,0,2634486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43171,0,0,0,3440219,0,0,0,0,751114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,9,0,0,0,0,0,0,4
15882,6/30/2024 0:00:00,8272,0,0,0,0,0,0,14948824,0,0,0,0,0,0,0,15435506,0,0,0,0,0,0,0,0,0,5049165,0,0,0,0,0,0,0,1528505,39361481,0,0,0,0,7448646,352,1,1,3,0,0,95,1,60,0,298,1,311,50,0,123,0,61,353,2035,474,50,0,0,0,0,0,407
15928,6/30/2024 0:00:00,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15935,6/30/2024 0:00:00,8301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,45
15938,6/30/2024 0:00:00,8303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,12
16009,6/30/2024 0:00:00,8339,0,0,0,0,0,0,8450377,0,0,0,0,0,0,0,2197248,0,0,0,0,0,0,0,0,0,940238,0,0,0,0,1284412,0,0,71464,14640870,0,0,0,0,2637369,170,54,1,28,0,0,9,8,11,27,32,54,86,85,0,9,19,137,224,424,94,0,3,24,0,0,27,41
16011,6/30/2024 0:00:00,8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65402,0,0,0,1060267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0,0,0,0,0,0,11
16014,6/30/2024 0:00:00,8343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
16016,6/30/2024 0:00:00,8344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
16030,6/30/2024 0:00:00,8351,0,0,0,0,0,0,9307506,0,0,0,0,0,0,0,11860433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44863,0,0,701513,23552537,0,0,0,0,1638222,6,3,0,0,0,0,6,3,0,0,6,3,9,0,0,0,0,0,9,178,332,0,0,0,0,0,0,195
16042,6/30/2024 0:00:00,8359,0,0,0,0,0,0,2284382,0,0,0,0,0,0,0,9567537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12754325,0,0,0,0,902406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,158,0,0,0,0,0,0,48
16061,6/30/2024 0:00:00,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104808,104808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
16063,6/30/2024 0:00:00,8373,0,0,0,0,0,0,2441095,0,0,0,0,0,0,0,927607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161676,3530378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,113,0,0,0,0,0,0,36
16065,6/30/2024 0:00:00,8374,0,0,0,0,0,0,846597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145158,991755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,0,0,14
16067,6/30/2024 0:00:00,8376,0,0,0,0,0,0,209604,0,0,0,0,0,0,0,3380771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113205,0,0,0,3703580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,4
16085,6/30/2024 0:00:00,8387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
16096,6/30/2024 0:00:00,8392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152313,1152313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,362
16113,6/30/2024 0:00:00,8403,0,0,0,0,0,0,4754449,0,0,0,0,0,0,0,4781270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926313,0,0,3818221,16619303,0,0,0,0,2339050,2,1,0,0,0,0,0,0,0,1,2,1,3,0,0,2,0,0,3,175,341,43,0,0,0,0,0,194
16126,6/30/2024 0:00:00,8412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16168,6/30/2024 0:00:00,8439,0,0,0,0,0,0,24723,0,0,0,0,0,0,0,8647054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787000,0,0,0,18624385,0,0,0,0,6165608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,33,12,0,0,0,0,0,331
16174,6/30/2024 0:00:00,8444,0,0,0,0,0,0,4028076,0,0,0,0,0,0,0,4991492,0,0,0,0,0,0,0,0,0,309610,0,0,0,0,0,0,0,0,10321240,0,0,0,0,1301672,0,56,0,0,0,0,0,19,0,35,0,54,54,0,2,0,0,2,56,80,113,0,0,0,0,0,0,36
16176,6/30/2024 0:00:00,8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64390,0,0,0,3502785,0,0,0,0,53545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,37
16178,6/30/2024 0:00:00,8446,0,0,0,0,0,0,6584432,0,0,0,0,0,0,0,6295555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4773814,0,0,0,20078131,0,0,0,0,2424330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,142,0,0,0,0,0,0,696
