"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
7700,12/31/2024 0:00:00,3570,Subm,550000,0,798778,0,500,500,0,0,0,0,0,11383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,0,4103,6380,0,10483,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99601,0,0,0,0,0,0,0,0,0,0,0
7715,12/31/2024 0:00:00,3575,Subm,0,547378,1129052,3250000,0,1494,0,0,0,0,0,97436,0,2885,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277,0,13742,0,0,13742,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501419,0,0,0,0,0,0,0,0,0,0,0
7716,12/31/2024 0:00:00,3576,Subm,9739000,0,12029967,0,0,116419,0,0,0,0,0,83679,0,605,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033163,0,0,0,0,0,0,0,0,0,0,0
7717,12/31/2024 0:00:00,3577,Subm,1000000,0,21512417,67664863,141640,506232,0,0,0,0,0,642738,981039,181680,44239,2969,0,0,0,0,4873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95169,15711,10676,24621,0,0,35297,51,6159,31108,0,32714,21382,0,0,0,21382,1,0,250419,11259,0,69237,330915,5,101600,0,0,73187,0,73187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414913,201686,0,413565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3838,7033284,0,0,0,0,0,0,0,4456573,0,0,0,0,0,0,0,0,0,0,0
7722,12/31/2024 0:00:00,3579,Subm,22008000,0,40159133,65481436,181400,891171,0,0,19000,0,0,6924282,10119220,365048,163944,24184,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7436,0,0,141606,71398,37178,4670,9840,123086,49,0,128486,0,0,0,0,0,0,0,0,110199,325767,0,0,0,325767,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533087,0,325767,256952,453450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139,44369870,0,0,0,0,0,0,0,8866640,0,0,0,0,0,0,0,0,0,3,16759
7723,12/31/2024 0:00:00,3580,Subm,0,0,24515160,80887932,246100,246100,135000,0,0,0,0,5352929,0,0,0,0,0,0,0,0,0,243347,59709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21604,0,7758,106695,60936,109087,87953,8649,266625,45,0,108913,0,0,45829,0,0,0,45829,2,262546,0,0,0,0,0,0,479544,67860,103495,0,19919,191274,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597956,597956,1,0,98290,0,0,0,98290,1,0,0,0,0,0,0,0,411190,0,0,588345,597956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10390954,0,0,0,0,0,0,0,0,0,0,0
7724,12/31/2024 0:00:00,3581,Subm,5414000,0,12966836,4188000,0,200991,0,0,997,0,0,537883,0,6295,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5255,0,0,1264,8913,2624,15045,3757,30339,5,36767,9945,0,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60880,0,0,41423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203551,0,0,0,0,0,0,0,0,0,0,0
7731,12/31/2024 0:00:00,3585,Subm,4620000,0,6750590,0,0,2089,0,0,0,0,0,82125,0,25099,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,3556,1458,18766,0,0,20224,7,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639411,0,0,0,0,0,0,0,0,0,0,0
7748,12/31/2024 0:00:00,3596,Subm,23228820,0,58065736,117285831,0,3455,0,0,0,0,0,13255655,10209149,49218,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423,0,0,32906,0,8654,0,0,8654,3,64224,228702,0,2565,0,0,0,0,0,0,1198884,0,0,0,0,0,0,93825,0,92208,0,0,92208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305349,0,0,35228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,40706845,119,30308105,7,10209149,0,0,0,4411847,0,0,0,0,0,0,0,0,0,0,0
7770,12/31/2024 0:00:00,3606,Subm,4233000,0,31108524,11000000,254200,388387,140806,0,0,0,0,5751390,0,718496,43156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100268,0,0,0,0,0,0,0,0,0,0,0,27357,0,0,24600,9234,65056,67,0,74357,75,0,122446,0,0,0,0,0,0,0,0,57381,0,0,0,0,0,0,355901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159037,57091,0,171576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,13171683,32,4637310,0,0,0,0,0,4190490,0,0,0,0,0,0,0,0,0,0,0
7776,12/31/2024 0:00:00,3609,Subm,7709516,0,14555360,54936436,730999,1108313,0,0,122860,6085,0,7524843,0,1128731,171220,74736,12063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986987,113059,18148,0,0,95086,88025,97223,1212,0,186460,20,0,461130,0,128144,81640,64293,0,0,145933,7,753597,289509,10335,0,0,299844,3,169979,33601,78381,0,0,111982,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972053,61434,93612,903999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,50689436,0,0,0,0,11,1671864,0,10278404,0,0,0,0,0,0,0,0,0,0,0
7790,12/31/2024 0:00:00,3616,Subm,3544000,0,5825622,0,0,41677,0,0,0,0,0,118865,0,33397,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,2614,0,0,4834,0,4834,3,0,0,0,12021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804496,0,0,0,0,0,0,0,0,0,0,0
7817,12/31/2024 0:00:00,3633,Subm,24372010,0,28832952,38195741,336212,336212,0,0,32000,0,0,9830592,0,18207,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14617,0,0,95,2653,258,0,0,2911,3,0,94807,0,0,0,0,188496,0,188496,1,996606,321935,0,0,0,321935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434012,0,0,48176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,9257014,0,0,0,0,0,0,0,1904686,-5615,0,0,0,0,0,0,0,0,0,0
7821,12/31/2024 0:00:00,3634,Subm,9817544,0,10674672,11064289,0,189143,0,0,0,0,0,542639,0,54651,2783,0,0,0,0,0,12746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062,0,37380,8780,706,27016,0,0,27722,10,2439,1813,0,19318,0,0,0,0,0,0,0,0,0,46609,47920,94529,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44400,12684,0,137246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690283,0,0,0,0,0,0,0,0,0,0,0
7822,12/31/2024 0:00:00,3635,Subm,10955000,0,41764431,1922760,629461,746743,0,0,34636,0,0,376208,0,105789,7678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121386,0,0,0,0,0,0,0,45255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45255,38950,0,11775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,21447846,0,0,0,0,0,0,0,4932112,0,0,0,0,0,0,0,0,0,0,0
7825,12/31/2024 0:00:00,3637,Subm,8838000,0,29973314,20377604,1415060,3882159,0,0,0,0,0,4028917,29974625,0,0,19767,7782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20339,0,0,11379,3054,2628,0,0,5682,4,20084,129539,0,0,0,0,0,0,0,0,168562,84015,94931,0,0,178946,3,89934,50061,70017,0,0,120078,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307092,440590,0,1030462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5617542,1816,0,0,0,0,0,0,0,0,0,0
7835,12/31/2024 0:00:00,3647,Subm,0,0,113807555,142680973,4191155,6191155,0,0,130038,0,0,31356377,42705225,2159051,244279,74447,11566,0,0,0,114978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263585,0,0,611996,223696,801033,125354,0,1150083,198,635548,426250,0,336454,5194,305914,61729,0,372837,6,0,1475006,0,959081,0,2434087,7,441455,343727,0,202152,0,545879,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534058,0,753248,0,0,753248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373006,183744,0,4418847,753248,0,0,0,0,0,70000000,-556000,0,0,0,0,0,0,0,0,0,0,4489,122495113,0,0,0,0,541,46076087,609886,36690813,0,0,135723132,0,68381448,0,68381448,3063128,767808,5,943771
7840,12/31/2024 0:00:00,3650,Subm,0,27526,371914085,305302319,4808600,7822924,3743487,0,860733,0,0,214192068,695002114,26064144,1457914,431166,97604,83483,4321,141150,42664,0,0,0,0,0,0,0,306,0,0,1767453,200647,0,0,0,844,0,0,431963,17922,9230,1385,1840918,20180,0,4943238,2425479,6305503,368608,0,9099590,1462,1270429,5094474,0,1161742,229335,402096,19375,0,650806,221,7668369,4313273,711904,1403644,385397,6814218,61,6932147,1695505,1502944,568990,415940,4183379,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071016,1178426,18260,0,1588812,36,0,0,0,0,0,0,0,224219,133072,88870,0,0,221942,34,17414791,0,170175,23732517,1285556,392126,0,0,0,0,10000000,-38517,0,0,0,0,0,0,0,0,0,0,37908,776115767,0,0,0,0,0,0,0,209196575,0,-47077,638870964,61426518,628660896,0,690087414,24496118,0,265,6324291
7842,12/31/2024 0:00:00,3651,Subm,3027596,0,4348923,12395000,0,88210,0,0,0,0,0,94478,0,10464,23591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74595,0,0,5139,10638,15777,4,0,8240,0,0,0,0,0,0,0,0,71036,24683,3446,0,0,28129,2,161036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32923,0,0,28957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964278,0,0,0,0,0,0,0,0,0,0,0
7844,12/31/2024 0:00:00,3652,Subm,300000,0,667512,0,0,10000,0,0,0,0,0,2076,0,19733,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3609,765,0,0,2979,0,0,0,2979,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132129,0,0,0,0,0,0,0,0,0,0,0
7846,12/31/2024 0:00:00,3654,Subm,10168000,7250000,20057004,0,0,37000,0,0,0,0,0,156388,0,35308,6941,6673,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21014,0,0,0,0,0,0,0,0,0,43667,21191,0,0,0,21191,1,12974,61079,0,0,0,61079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730469,0,0,0,0,0,0,0,0,0,0,0
7870,12/31/2024 0:00:00,3663,Subm,5496990,0,37273988,47550464,160100,391240,0,0,30998,0,0,6154134,1971555,1008081,132789,480326,122322,0,0,0,4897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,0,141060,43037,107436,0,0,150473,13,0,114841,0,861655,57253,295367,0,0,352620,13,135025,125378,205145,0,0,330523,3,0,20591,94832,0,0,115423,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362268,29254,0,806008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,6377082,0,0,0,0,271,2826733,0,10558095,-130689,37916,0,0,0,0,0,0,0,0,0
7873,12/31/2024 0:00:00,3664,WISE,997000,0,9290976,39656449,0,309600,0,0,0,0,0,387035,0,32727,10649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5092,0,0,22145,0,4758,0,0,4758,3,18028,78432,0,19118,12003,4233,9903,0,26139,4,0,0,0,0,0,0,0,70894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113555,0,0,284685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,24215255,0,0,0,0,0,0,0,4417946,0,0,0,0,0,0,0,0,0,0,0
7875,12/31/2024 0:00:00,3665,Subm,16176000,0,33021954,47034831,6493100,7539968,0,0,0,0,0,21303112,32475775,36734,3609,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6080,0,0,12184,0,0,0,9597,9597,1,0,40673,0,5644,0,0,0,0,0,0,871654,356274,0,262523,1263196,1881993,6,11943,0,0,0,0,0,0,0,0,0,0,147900,147900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966398,0,0,0,2966398,1,0,0,0,0,0,0,0,247476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369425,0,0,2091301,2966398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9385186,0,0,0,0,35227550,8199676,43427226,0,0,1,1879
7877,12/31/2024 0:00:00,3667,Subm,0,0,126170,0,346521,346521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679,2679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51089,0,0,0,0,0,0,0,0,0,0,0
7910,12/31/2024 0:00:00,3686,Subm,1225000,0,2036843,0,0,33400,0,0,0,0,0,169468,0,265,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323296,0,0,0,0,0,0,0,0,0,0,0
7916,12/31/2024 0:00:00,3691,WISE,48374000,0,132123457,64925182,386900,911900,25867,0,255717,25206,0,7631141,0,1943084,399203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81873,0,0,539643,92564,298215,115544,0,506323,184,0,382836,0,367483,114625,123697,116904,0,355226,186,3001469,110574,0,4688,0,115262,3,54029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55404,15875,0,0,57381,2,0,0,15000,0,0,15000,1,0,0,0,0,0,0,0,823978,0,0,413759,0,41506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7554,194746693,0,0,0,0,91,1062989,0,36514565,0,0,0,2313400,0,92374049,94687449,0,0,0,0
