"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
60967,12/31/2024 0:00:00,15349,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14014000,13926000,3231000,1993000,0,33164000,0,0,0,0,0,148845,0,0,87238,236083,14014000,14074845,3231000,1993000,87238,33400083,0,0,0,0,0,0,0,0,851158,0,0,0,0,0,0,0,0,0,0,0,305267,0,0,0,6662941,198917,0,0,198917,0,0,0,458316,6403542,0,6403542,0,0,0,0,0,0,0,0,0,0,0,0,0
60968,12/31/2024 0:00:00,15350,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173508579,0,281854854,0,0,0,0,0,0,0,0,0,0,0,73029039,70567656,0,0,77915346,72019078,0,0,151051940,122700317,0,0,228967286,194719395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301996325,265287051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265287052,0,10287351,0,0,0,0,10287351,62535280,89996443,40386647,82656033,0,275574403,0,0,0,0,0,7809733,0,0,12605925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127949110,4894588,0,0,4894588,0,0,0,8469608,124374090,0,124374090,0,0,0,0,0,0,0,0,0,0,0,0,0
60978,12/31/2024 0:00:00,15360,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215152286,0,376400421,0,0,0,0,0,0,0,0,35670298,0,0,0,0,0,0,56724264,53822756,0,0,0,0,0,0,56724264,53822756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56724264,53822756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5169000,0,0,0,0,5169000,0,0,53822756,0,0,5835907,0,0,1980212,7816119,38949685,18182855,6911753,783370,1980212,66807875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4038816,0,0,0,426760,0,0,0,123057558,3763827,0,0,3763827,0,0,0,11692525,115128860,0,115128860,0,0,0,0,0,0,0,0,0,0,0,0,0
60991,12/31/2024 0:00:00,15371,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18681000,22349000,2248000,0,0,43278000,0,0,0,0,490800,0,0,0,0,490800,19171800,22349000,2248000,0,0,43768800,0,0,0,0,0,931808,0,645643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14933281,156165,0,0,156165,0,0,0,1087083,14002363,0,14002363,0,0,0,0,0,0,0,0,0,0,0,0,0
60994,12/31/2024 0:00:00,15374,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4464000,4464000,0,0,0,0,0,0,4464000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4464000,0,8000,0,0,0,8000,2480000,1992000,0,0,0,4472000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370496,67210,0,0,67210,0,0,0,237755,3199951,0,3199951,0,0,0,0,0,0,0,0,0,0,0,0,0
61003,12/31/2024 0:00:00,15383,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60046879,0,111454814,0,0,19000000,21796034,0,0,0,0,19000000,0,0,0,0,0,0,13493599,13194343,0,0,11701947,9743703,0,0,25195546,22938046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25195546,22938046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22938046,0,0,2458741,0,0,525000,2983741,6793672,8021793,1964924,8616398,525000,25921787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8670624,0,7060730,9657579,32549793,2489137,0,0,2489137,0,0,0,3443811,31595119,0,31595119,0,0,0,0,0,0,0,0,0,0,0,0,0
61004,12/31/2024 0:00:00,15384,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001741680,0,6116158725,0,0,0,428901037,0,0,0,0,280000000,0,0,0,0,0,0,360000000,351631220,0,0,3096424405,2536659407,0,0,3456424405,2888290627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456424405,2888290627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888290627,0,0,17250000,0,0,0,17250000,370033688,38780027,671137292,1608118035,217471585,2905540627,-255178,0,0,-255178,0,0,0,0,7690501,0,4034117,32562435,0,0,0,19235386,0,0,0,0,0,0,0,0,1785367978,52255748,0,0,52255748,0,0,0,72000014,1765623712,0,1765623712,0,590476226,589304506,1171720,0,0,2888290627,289222162,2599068465,0,0,0,0
61021,12/31/2024 0:00:00,15400,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112446,61055,0,0,173501,0,0,0,0,0,500,0,0,0,500,0,112946,61055,0,0,174001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52062,16858,0,0,16858,0,0,0,7141,61779,0,61779,0,0,0,0,0,0,0,0,0,0,0,0,0
61028,12/31/2024 0:00:00,15405,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189445,189445,0,0,0,0,189445,189445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11530340,212434,0,0,212434,0,0,0,501419,11241355,0,11241355,0,0,0,0,0,0,0,0,0,0,0,0,0
61048,12/31/2024 0:00:00,15423,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58340042,0,129793742,0,0,0,0,0,0,0,0,25000000,0,0,0,0,0,0,0,0,0,0,60111288,50506540,0,0,60111288,50506540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60111288,50506540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2968000,0,0,0,0,2968000,0,0,50506540,0,0,2454800,0,0,0,2454800,5007297,5902454,14068228,26008849,4942512,55929340,0,0,0,0,0,5144219,5820000,813248,0,0,0,0,0,0,0,0,15161126,0,2024877,0,824344,42305,0,0,60687817,3795003,0,0,3795003,0,0,0,7678884,56803936,0,56803936,0,30641016,11397375,19174648,68993,0,50506540,0,50506540,0,0,0,0
61055,12/31/2024 0:00:00,15430,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150000,730000,0,0,0,2880000,0,0,0,0,2071,0,0,0,0,2071,2152071,730000,0,0,0,2882071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133777,15000,0,0,15000,0,0,0,44957,1103820,0,1103820,0,0,0,0,0,0,0,0,0,0,0,0,0
61056,12/31/2024 0:00:00,15431,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285049,50000,0,0,0,335049,0,0,0,0,0,0,0,0,0,0,285049,50000,0,0,0,335049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117716,1498,0,0,1498,0,0,0,11228,107986,0,107986,0,0,0,0,0,0,0,0,0,0,0,0,0
61065,12/31/2024 0:00:00,15439,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,243978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10954000,12089000,0,0,0,23043000,0,0,0,250000,0,0,0,0,212156,212156,11204000,12089000,0,0,212156,23505156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5790567,95339,0,0,95339,0,0,0,237787,5648119,0,5648119,0,0,0,0,0,0,0,0,0,0,0,0,0
61068,12/31/2024 0:00:00,15442,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78451997,0,103734669,0,0,0,0,0,0,0,0,30000000,0,0,0,0,0,0,11199162,9635922,0,0,61353816,51044114,0,0,72552978,60680036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224074,2179794,0,74777052,62859830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223872,447744,0,0,0,671616,0,0,62859831,0,0,2332200,0,0,0,2332200,1594550,10340324,23278167,30005766,644840,65863647,0,0,0,0,0,1377614,0,0,22094459,0,0,0,0,0,2250000,0,40809425,0,1277561,0,10230470,0,0,0,45647696,3372442,0,0,3372442,0,0,0,6404397,42615741,0,42615741,0,0,0,0,0,0,0,0,0,0,0,0,0
61077,12/31/2024 0:00:00,15450,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197293971,0,311763581,0,0,0,463552543,0,0,0,0,51500000,0,0,2944182,2695313,0,0,2000000,1990246,0,0,97089493,85233274,0,0,99089493,87223520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121284,111548,0,0,0,0,0,0,0,0,0,0,121284,111548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5428000,5372207,0,0,0,0,0,0,5428000,102154959,90030381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094000,744000,0,0,0,1838000,0,0,90030381,5428000,0,3633300,1476348,0,1426992,6536640,10820087,46823093,19601827,19242762,7345252,103833021,0,-1124,0,-1124,4894039,17185558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236782673,13504000,0,0,13504000,0,0,0,13430923,236855750,0,236855750,0,0,0,0,0,0,0,0,0,0,0,0,0
61085,12/31/2024 0:00:00,15458,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,1695,0,0,0,0,5721989,5721989,0,0,0,0,0,0,5721989,5721989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5721989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5459000,5028000,0,0,0,10487000,0,0,0,5721989,0,0,0,0,28199,28199,6709000,9324102,20514,104426,79146,16237188,0,0,0,0,0,0,0,0,430819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765341,19182,0,0,19182,0,0,0,305364,2479159,0,2479159,0,0,0,0,0,0,0,0,0,0,0,0,0
61088,12/31/2024 0:00:00,15461,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89500617,0,0,45045574,0,77911786,0,0,0,0,0,0,0,0,38000000,0,0,0,0,0,0,1970409,1748720,0,0,48282680,42093071,0,0,50253089,43841791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50253089,43841791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43841791,0,1931024,0,0,0,0,1931024,1961347,2813459,5806994,30062722,5128293,45772815,0,2025,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31343524,6903685,0,0,6903685,0,0,0,1449208,36798001,0,36798001,0,0,0,0,0,0,0,0,0,0,0,0,0
61089,12/31/2024 0:00:00,15462,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250000,45419155,0,0,0,0,6250000,0,0,13069226,11791719,0,0,67951310,65022818,0,0,246136005,215622941,0,0,314087315,280645759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20265,15685,0,0,0,0,0,0,0,0,0,0,20265,15685,0,0,954425,939517,0,0,2805000,2780975,0,0,0,0,0,330936231,296173655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806916,0,2806916,2806916,10159833,19850722,5033695,0,0,35044250,2806916,0,296173656,0,0,3156449,0,0,2957600,6114049,52615403,85767183,73965152,123865033,3926100,340138871,0,0,1820603,1820603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93662952,1969853,0,0,1969853,0,0,0,4542332,91090473,0,91090473,0,0,0,0,0,0,0,0,0,0,0,0,0
61090,12/31/2024 0:00:00,15463,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67651314,0,102501992,0,0,0,1000000,0,0,0,0,0,0,0,0,0,62246481,59994451,0,0,13624830,11032050,0,0,75871311,71026501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5496000,5510077,0,0,0,0,0,0,81367311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858300,0,0,858300,858300,3780766,1987164,0,0,0,5767930,858300,0,0,81367311,1789202,1957178,0,0,0,3746380,24129149,52775800,5427777,8133182,1274013,91739921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158400,2465000,0,0,0,0,0,0,50403291,1469222,0,0,1469222,0,0,0,4080531,47791982,0,47791982,0,0,0,0,0,0,0,0,0,0,0,0,0
61093,12/31/2024 0:00:00,15466,WISE,0,0,0,1150607,0,0,0,0,0,0,0,0,0,0,0,0,0,313996481,0,445860321,0,0,0,10712031,0,0,0,0,147500000,0,0,0,0,0,0,0,0,0,0,139522286,111774730,0,0,139522286,111774730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11078905,10654357,0,0,0,0,0,150601191,122429087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122429087,0,0,7649219,0,0,959270,8608489,11364626,10206971,4928813,45481443,59055723,131037576,0,0,423863,423863,1040000,19681882,0,0,19857138,12557624,0,0,0,0,34859595,0,37332473,0,0,0,18614804,17465854,8617274,50350155,88099474,9456801,0,0,9456801,0,0,0,7726501,89829774,0,89829774,0,53483635,48282081,5201554,0,0,122429087,148853,111774730,0,10505504,0,0
61094,12/31/2024 0:00:00,15467,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7063205,0,0,3000000,0,86554465,0,0,0,0,0,0,0,0,0,0,0,3094575,3071630,0,0,10952704,10723023,0,0,0,0,0,0,10952704,10723023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23313344,22914521,0,0,23313344,14047279,13794653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4233000,1992000,498000,0,0,6723000,0,0,13794654,23313344,0,99100,0,0,562609,661709,12385997,19791548,11752553,0,562609,44492707,0,11795,0,11795,0,0,0,0,0,0,0,0,0,0,0,0,2809168,0,0,0,0,0,0,0,12485568,253076,0,0,253076,0,0,0,778932,11959712,0,11959712,0,0,0,0,0,0,0,0,0,0,0,0,0
61101,12/31/2024 0:00:00,15474,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2578553,2559754,0,0,0,0,0,0,800000,790153,0,0,800000,790153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5138841,5133705,0,8517394,8483612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499000,10482000,0,0,0,13981000,0,0,0,8483612,163485,175814,0,0,0,339299,5150735,16003742,1649434,0,0,22803911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494296,0,0,0,0,0,0,0,0,0,7477738,324257,0,0,324257,0,0,0,529300,7272695,0,7272695,0,0,0,0,0,0,0,0,0,0,0,0,0
61123,12/31/2024 0:00:00,15493,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7867446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499965,480340,0,0,499965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8212000,4230000,2988000,0,0,15430000,0,0,0,499965,481732,547822,0,0,0,1029554,8693732,5277787,2988000,0,0,16959519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7321298,117516,0,0,117516,0,0,0,349002,7089812,0,7089812,0,0,0,0,0,0,0,0,0,0,0,0,0
61128,12/31/2024 0:00:00,15498,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11960184,10375210,0,0,0,0,0,0,11960184,10375210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11960184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15177000,1244000,248000,0,0,16669000,0,0,977933,10982251,365728,0,0,0,0,365728,15542728,2565490,1752603,8156158,977933,28994912,0,0,0,0,0,0,0,0,87664,0,0,0,0,0,0,0,0,0,0,0,15591,0,0,0,6934298,220052,0,0,220052,0,0,0,572529,6581821,0,6581821,0,0,0,0,0,0,0,0,0,0,0,0,0
61135,12/31/2024 0:00:00,15504,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3855253,4052247,0,0,0,0,0,0,3855253,4052247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3855253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249853,0,0,0,0,249853,0,0,0,3855254,0,0,0,0,111151,111151,1061659,1220062,1823386,0,111151,4216258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441440,184287,0,0,19293287,521055,0,0,521055,0,0,0,2853282,16961060,0,16961060,0,0,0,0,0,0,0,0,0,0,0,0,0
