"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
23015,12/31/2024 0:00:00,13144,0,0,0,0,24793902,97477,904006,29595934,0,24824298,97477,904006,0,0,0,9,0,0,0,0,92024,0,0,0,0,0,0,0,0,485866,0,497189,0,0,0,0,0,0,0,0,0,0,0,32825,0,0,0,0,0,0,0,0,269051,675,35981,171488,3628,7862,13046,0,0,0,0,4408,17354,3929701,0,0,2511606,0,0,0,0,0,546709,0,0,0,0,585,681,144,2433,191,0,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,983055,0,44422,357933,0,146051,0,120398,12198,0,0,0,0,0,0,0,180972,1032740,0,0,0,0,0,0,0,0,0,0,3748965,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15356,1675.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23017,12/31/2024 0:00:00,13146,0,0,0,0,113721889,136668,524501,151501929,0,113721889,136668,524501,0,0,0,44,0,0,0,0,122023,0,0,0,0,0,0,0,0,5640539,0,1235312,0,0,0,0,0,0,0,0,0,0,0,1273250,0,0,0,0,0,0,0,0,3834858,125510,1204114,1153847,223827,288345,211326,0,0,0,0,29585,65700,9864007,0,0,9056503,0,0,0,0,5219868,7247148,0,0,0,1271427,802,5337,105,9356,666,201,16467,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,6875851,0,3344840,2163505,0,487576,0,231287,0,0,0,0,0,0,0,0,1873287,15054325,0,0,0,0,0,0,0,0,0,0,17135317,1131,0,4244893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,701805,0,0,0,0,0,8000000,0,10000000,18000000,52164516,0,0,3012130,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23020,12/31/2024 0:00:00,13149,0,0,0,0,1316575955,47806333,17140864,1539737089,0,1316575955,47806333,17140864,0,0,0,364,0,0,0,0,122023,0,0,0,0,0,0,0,0,43355457,0,29710485,0,0,0,0,0,0,0,0,0,0,0,5281625,0,0,0,0,0,0,0,0,26602306,358155,1660875,11111791,2097761,3967165,2448780,0,0,0,0,264746,1242351,141494058,0,0,93004077,0,0,0,0,74292107,49839386,0,0,300691,0,6360,85468,4639,137977,0,5170,239614,0,0,0,0,0,0,0,0,0,0,0,0,0,249,6,0,0,0,0,0,0,73065942,0,11561728,23354529,0,7348130,0,900000,1627405,0,0,0,0,0,0,0,9450152,133006440,0,0,0,0,0,0,0,0,0,0,178778390,1159,0,0,0,634891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741965926,0,0,8819282,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23052,12/31/2024 0:00:00,13181,0,0,0,0,8388867,0,0,9392697,0,8388867,0,0,0,0,0,1,0,0,0,0,122023,0,0,0,0,0,0,0,0,171590,0,148998,0,0,0,0,0,0,0,0,0,0,0,10113,0,0,0,0,0,0,0,0,156017,0,11009,28228,1221,3119,12615,0,0,0,0,1185,809,799616,0,0,1117265,0,0,0,0,0,527357,0,0,0,0,0,203,0,834,178,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,320588,0,11590,84164,0,831,0,22771,0,0,0,0,0,0,0,0,28733,1215700,0,0,0,0,0,0,0,0,0,0,967299,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45591,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23060,12/31/2024 0:00:00,13189,0,0,0,0,9787577,0,0,12350938,0,9787577,0,0,0,0,0,0,0,0,0,0,32024,0,0,0,0,0,0,0,0,285972,0,308264,0,0,0,0,0,0,0,0,0,0,0,4082,0,0,0,0,0,0,0,0,137795,4949,6733,32348,16978,5899,3410,0,0,0,0,2507,5778,1937288,0,0,3031008,0,0,0,0,0,379169,0,0,0,51769,48,0,0,1806,0,0,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,594236,0,55851,49004,0,384686,0,45849,0,0,0,0,0,0,0,0,150,2432189,0,0,0,0,0,0,0,0,0,0,2560008,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,2027,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23070,12/31/2024 0:00:00,13199,0,0,0,0,43200591,4874889,488345,55820493,0,43200591,4874889,488345,0,0,0,7,0,0,0,0,92024,0,0,0,0,0,0,0,0,1658722,0,1045234,0,0,0,0,0,0,0,0,0,0,0,581694,0,0,0,0,0,0,0,0,782250,1734,40858,454110,9176,10042,133237,0,0,0,0,9721,23697,11286125,0,0,3657822,0,0,0,0,0,1753104,0,0,800,0,555,3052,137,5012,0,68,8824,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,2703956,0,627804,971812,0,784623,0,73558,0,0,0,0,0,0,0,0,586007,3465360,0,0,0,0,0,0,0,0,0,0,7198744,1290,0,0,0,26064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,79306,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23109,12/31/2024 0:00:00,13238,0,0,0,0,5853049,0,0,6954396,0,5853049,0,0,0,0,0,0,0,0,0,0,92024,0,0,0,0,0,0,0,0,217742,0,83090,0,0,0,0,0,0,0,0,0,0,0,12003,0,0,0,0,0,0,0,0,155045,0,0,32550,0,5800,3837,0,0,0,0,1337,256,1254873,0,0,3476961,0,0,0,0,0,104340,0,0,0,0,59,0,0,1206,0,0,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,300832,0,12003,68033,0,50977,0,0,0,0,0,0,0,0,0,0,0,603903,0,0,0,0,0,0,0,0,0,0,1100687,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,41306,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23125,12/31/2024 0:00:00,13254,0,0,0,0,2653290,0,0,3644080,0,2653290,0,0,0,0,0,2,0,0,0,0,122024,0,0,0,0,0,0,0,0,75634,0,123874,0,0,0,0,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,75469,0,0,29252,0,0,10695,0,0,0,0,838,0,0,0,0,0,0,0,0,0,0,598442,0,0,0,0,0,0,0,908,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,199508,0,896,7634,0,76516,0,0,0,0,0,0,0,0,0,0,0,481897,0,0,0,0,0,0,0,0,0,0,982711,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23144,12/31/2024 0:00:00,13273,0,0,0,0,14296814,95000,0,20555216,0,14297749,95000,0,0,0,0,18,0,0,0,0,62024,0,0,0,0,0,0,0,0,1063681,0,202843,0,0,0,0,0,0,0,0,0,0,0,253882,0,0,0,0,0,0,0,0,487361,0,58679,346824,4278,51264,70508,0,13985,0,0,3800,0,2438428,0,0,2460652,0,0,0,0,768954,4104688,0,0,0,0,23,1452,5,3143,287,0,4914,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1266524,0,383126,80600,0,243981,0,17134,0,0,0,0,0,0,0,0,62600,891046,0,0,0,0,0,0,0,0,0,0,6163883,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856000,0,0,931996,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23156,12/31/2024 0:00:00,13285,0,0,0,0,10061822,58102,0,11618875,0,10061822,58102,0,0,0,0,8,0,0,0,0,92024,0,0,0,0,0,0,0,0,400846,0,129620,0,0,0,0,0,0,0,0,0,0,0,116972,0,0,0,0,0,0,0,0,198339,3385,22255,148665,675,28490,33042,0,0,0,0,0,13581,4056239,0,0,2294851,0,0,0,0,186096,299834,0,0,0,0,37,664,21,1777,0,0,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,530466,0,138091,70194,0,127184,0,20400,0,0,0,0,0,0,0,0,192470,224274,0,0,0,0,0,0,0,0,0,0,1477513,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020000,0,0,35576,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23162,12/31/2024 0:00:00,13291,0,0,0,0,51048431,4947751,191031,69711418,0,55392431,4947751,191031,0,0,0,35,0,0,0,0,122023,0,0,0,0,0,0,0,0,2783843,0,1252898,0,0,0,0,0,0,0,0,0,0,0,987676,0,0,0,0,0,0,0,0,1195371,36470,185688,824728,117859,118496,407079,0,0,0,0,9908,0,14566976,0,0,5492809,0,0,0,0,1078252,2546317,0,0,-170811,0,267,2838,77,6412,0,92,9692,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,4036741,0,892435,637553,0,1286024,0,794415,0,0,0,0,0,0,0,0,1047923,5082201,0,0,0,0,0,0,0,0,0,0,8892478,1275,0,248753,0,226043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000,0,0,2836354,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23170,12/31/2024 0:00:00,13299,0,0,0,0,7367195,0,0,8436222,0,7367195,0,0,0,0,0,8,0,0,0,0,122023,0,0,0,0,0,0,0,0,277240,0,130900,0,0,0,0,0,0,0,0,0,0,0,35478,0,0,0,0,0,0,0,0,133249,7936,7200,124041,2210,11829,15956,0,0,0,0,1560,10768,2788207,0,0,1417833,0,0,0,0,45241,494791,0,0,0,0,33,704,3,2085,0,48,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,408140,0,37595,75408,0,42188,0,1488,11535,0,0,0,0,0,0,0,12403,1671340,0,0,0,0,0,0,0,0,0,0,1019774,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23174,12/31/2024 0:00:00,13303,0,0,0,0,5978286,0,0,6865189,0,6002085,0,0,0,0,0,44,0,0,0,0,62024,0,0,0,0,0,0,0,0,284051,0,58396,0,0,0,0,0,0,0,0,0,0,0,8876,0,0,0,0,0,0,0,0,175733,3947,6000,76845,3805,3060,6310,0,0,0,0,0,3105,1458018,0,0,1823283,0,0,0,0,0,1145620,0,0,0,0,6,201,0,1613,0,0,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,342447,0,8876,11877,0,-28859,0,30052,0,0,0,0,0,0,0,0,18577,986248,0,0,0,0,0,0,0,0,0,0,856344,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23177,12/31/2024 0:00:00,13306,0,0,0,0,68748,0,0,80820,0,68748,0,0,0,0,0,0,0,0,0,0,122024,0,0,0,0,0,0,0,0,3287,0,561,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,1487,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,91,6,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3848,0,260,0,0,2602,0,0,0,0,0,0,0,0,0,0,0,14703,0,0,0,0,0,0,0,0,0,0,12072,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23184,12/31/2024 0:00:00,13313,0,0,0,0,20320353,5435374,640645,31892427,0,20320353,5934374,1139645,0,0,0,4,0,0,0,0,32024,0,0,0,0,0,0,0,0,1978584,0,180026,0,0,0,0,0,0,0,0,0,0,0,309992,0,0,0,0,0,0,0,0,919031,6984,106659,467307,31193,13150,136724,0,0,0,0,6888,-176,450402,0,0,230792,0,0,0,0,0,312419,0,0,0,0,240,840,95,1915,126,0,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,2158610,0,309992,777775,0,3067,0,21133,0,0,0,0,0,0,0,0,130837,4049927,0,0,0,0,0,0,0,0,0,0,4589141,1429,0,1440058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,24011,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23198,12/31/2024 0:00:00,13327,0,0,0,0,22147995,576697,500,26146994,0,22147995,576697,500,0,0,0,5,0,0,0,0,62024,0,0,0,0,0,0,0,0,799193,0,412924,0,0,0,0,0,0,0,0,0,0,0,231148,0,0,0,0,0,0,0,0,371225,0,82732,278756,2801,29543,100278,0,0,0,0,4946,27513,4948958,0,0,2683310,0,0,0,0,135787,1154617,0,0,0,0,53,1221,7,3106,0,22,4409,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1212117,0,249046,33135,0,516784,0,83334,0,0,0,0,0,0,0,0,427763,1761853,0,0,0,0,0,0,0,0,0,0,3142282,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,55670,1641.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23245,12/31/2024 0:00:00,13374,0,0,0,0,2919139,0,0,3549077,0,2919139,0,0,0,0,0,0,0,0,0,0,122023,0,0,0,0,0,0,0,0,4732,0,121339,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,20992,0,0,13277,0,0,3818,0,0,0,0,1467,5459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,645,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,126071,0,340,60363,0,21035,0,385,0,0,0,0,0,0,0,0,0,338214,0,0,0,0,0,0,0,0,0,0,628760,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23276,12/31/2024 0:00:00,13405,0,0,0,0,8895486,991172,0,11886780,0,8895486,991172,0,0,0,0,8,0,0,0,0,42024,0,0,0,0,0,0,0,0,375163,0,156934,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,200666,2852,0,27208,357,5193,31427,0,0,0,0,2115,8349,2623607,0,0,3422004,0,0,0,0,0,1025299,0,0,0,0,167,0,9,1416,0,0,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,532097,0,288,179889,0,76155,0,145956,21810,0,0,0,0,0,0,0,0,608025,0,0,0,0,0,0,0,0,0,0,1981494,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23279,12/31/2024 0:00:00,13408,0,0,0,0,6083900469,282681800,193282853,8052688965,0,6118774298,288937800,193282853,0,0,0,3358,0,0,0,0,122023,0,0,0,0,0,0,0,0,374701685,0,33306253,0,0,0,0,0,0,0,0,0,0,0,14585315,0,0,0,0,0,0,0,0,154873303,1863046,22458678,58573344,10742407,30988228,4930121,0,0,0,0,723239,1944876,1018164717,0,0,288735551,0,0,0,0,467258046,396900686,0,0,-1743,0,81320,259267,15095,557975,12967,78850,1010433,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,60,0,0,0,0,0,476220581,408007938,0,90280883,169335714,687,-21309406,0,4037000,202702,14357,0,0,0,0,0,0,51105726,169957020,0,0,0,0,0,0,0,0,8867562,0,683338285,848,0,135534093,0,360365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74430,1615871664,0,0,0,0,0,44976332,222000000,431500000,698476332,2552875600,0,0,251506839,1711,0,0,0,0,0,4424535,1681166,535692,0,3492275,0,0,0,0,0,0,0,0,18568636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23283,12/31/2024 0:00:00,13412,0,0,0,0,124124537,8925009,4633551,166265572,0,127597712,13127039,4633551,0,0,0,305,0,0,0,0,122023,0,0,0,0,0,0,0,0,5378241,0,2059873,0,0,0,0,0,0,0,0,0,0,0,685412,0,0,0,0,0,0,0,0,5295109,175058,322372,1573116,114352,363647,592699,0,0,0,0,40338,127978,13795013,0,0,2289809,0,0,0,0,956781,5608468,0,0,0,1568298,1306,10795,500,18026,652,65,31384,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0,0,0,0,0,0,7438114,0,2989983,920170,0,349768,0,300000,312,0,6300000,0,0,0,0,0,780441,17464244,0,0,0,0,0,0,0,169944,0,0,18646188,1119,0,0,0,339750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,8800971,0,0,0,0,0,0,0,0,0,22000000,0,0,1950366,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23287,12/31/2024 0:00:00,13416,0,0,0,0,5070297,0,0,5886416,0,5070297,0,0,0,0,0,4,0,0,0,0,122023,0,0,0,0,0,0,0,0,265616,0,21733,0,0,0,0,0,0,0,0,0,0,0,2126,0,0,0,0,0,0,0,0,73762,1556,0,49740,0,3673,26736,0,0,0,0,1037,5567,2830951,0,0,555885,0,0,0,0,0,366488,0,0,0,0,129,164,0,1487,0,0,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,287349,0,2204,105819,0,9663,0,5000,0,0,0,0,0,0,0,0,254673,855427,0,0,0,0,0,0,0,0,0,0,789919,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,35417,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
