"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
15741,12/31/2024 0:00:00,8187,1/29/2025 10:10:10 PM,7172874,686086,0,416053948,0,353862047,354111047,0,1150087,463972,138966,13980,316039126,6039,122934723,3402618,0,0,0,0,0,0,0,29648,981389,0,0,0,6774205,0,0,0,0,0,1,0,1200,674,774,4759054,529377,0,0,0,0,193441,0,0,0,0,0,0,0,105367463,2967497,0,0,14398901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3244848,0,0,0,0,4057990,0,249000,89685670,16666575,72559810,87550527,50824895,0,55443926,0,0,7186,0,0,0,0,0,0,0,0,0,5442425,0,0,0,0,0,0,0,0,0,0,0,0,634793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328294,43138,28669638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15752,12/31/2024 0:00:00,8193,1/29/2025 10:16:34 PM,0,2618,0,2452281,0,1758659,1758659,0,0,0,0,99,1177432,39,545552,1303,0,0,0,0,0,0,0,284,700,0,1302,0,9316,0,0,0,0,0,0,0,1208,608,792,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,1758659,130891,0,0,82475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19111,0,0,0,0,8685,0,0,0,0,0,0,0,0,551806,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15757,12/31/2024 0:00:00,8195,1/22/2025 10:12:02 PM,0,18507,0,1122388,0,692054,692054,0,0,0,0,43,426222,24,245249,0,0,0,0,0,0,0,0,253,350,0,0,0,2791,0,0,0,0,0,0,0,1400,600,1000,14848,2329,0,0,0,0,0,0,0,0,0,0,0,0,692054,5264,0,0,113263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7179,0,0,0,0,4308,0,0,0,0,0,0,0,0,420762,0,0,11,0,0,0,0,0,0,0,0,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15766,12/31/2024 0:00:00,8202,1/24/2025 10:11:22 PM,15807724,6405054,0,1558880759,0,1394483992,1394483992,0,1371192,558404,603206,44264,1025253724,8424,293163010,3889250,0,0,0,0,0,0,0,93666,2392957,0,0,440008,19495757,0,0,0,0,0,0,1613,1310,798,828,6665934,1571803,0,0,0,0,955259,0,0,0,0,0,0,0,511504866,12445550,0,0,52871884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12580101,0,0,0,0,18431288,10000000,0,294365266,32489588,380382314,436302335,109032683,0,129704096,0,0,13557,0,0,0,0,0,0,0,0,0,24679139,0,458490,0,0,0,0,0,0,0,0,0,0,155032304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825150,715190,34799160,0,0,0,0,0,120488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15784,12/31/2024 0:00:00,8211,1/30/2025 10:51:26 PM,21013,17602,0,18055454,0,16862323,16862323,0,0,0,0,984,13018397,1003,5403848,0,0,0,0,0,0,0,0,2241,8000,0,0,49,42754,0,0,0,0,0,0,0,1427,508,575,19440,8421,0,0,0,0,0,0,0,0,0,0,0,0,12326894,0,0,0,874938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159212,0,0,0,0,-1307986,0,0,2815231,0,1607475,1720198,0,0,2501117,0,0,376,0,0,0,0,0,0,0,0,0,91295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67905,0,33235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15788,12/31/2024 0:00:00,8213,1/16/2025 10:03:21 PM,3533050,107998,0,34540367,0,29862138,29862138,0,289941,12708,0,1680,23477285,524,7887126,441527,0,0,0,0,0,0,0,3520,6000,0,0,0,489990,0,0,0,0,0,0,890,1167,527.305,591.783,406258,98931,0,0,0,0,0,0,0,0,0,0,0,0,12059685,0,0,0,2037105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319174,0,0,0,0,90665,0,0,7058881,559086,8569896,9175538,749482,0,4507009,0,0,377,0,0,0,0,0,0,0,0,0,637983,0,32772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70510,18430,164262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15790,12/31/2024 0:00:00,8215,1/21/2025 10:10:03 PM,223402,3514,0,24842152,0,21170244,21170244,0,4021,0,0,814,5077143,216,2186838,12609,0,0,0,0,0,0,0,2611,224473,0,0,0,55178,0,0,0,0,0,0,799,1200,500,600,8582,4017,0,0,0,0,0,0,0,0,0,0,0,0,15101658,0,0,0,865379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208151,0,0,0,0,83590,0,0,2218427,1462201,1004516,1018981,1368977,0,3588318,0,0,152,0,0,0,0,0,0,0,0,0,53414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7560,28260,52019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15797,12/31/2024 0:00:00,8220,1/14/2025 10:05:28 PM,0,5645,0,5604442,0,5238993,5238993,0,58752,26803,0,376,2144425,49,437381,89833,0,0,0,0,0,0,0,3487,4500,0,0,3818,8271,0,0,0,0,0,0,1299,949,360,667,5383,16504,0,0,0,0,0,0,0,0,0,0,0,0,4419050,0,0,0,291335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54798,0,0,0,0,-2897,0,0,434041,352543,25359,33359,0,0,365386,0,0,17,0,0,0,0,0,0,0,0,0,5009,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5153,8888,11564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15815,12/31/2024 0:00:00,8230,1/28/2025 6:33:16 AM,1226101,41579,0,80178313,0,66107075,68096075,0,35122,550,2080,3623,42652489,1627,22780781,144303,0,0,0,0,0,0,0,6846,10000,0,0,0,1661604,0,0,0,0,0,1,1000,1271,618,685,275428,44131,0,0,0,0,0,0,0,0,0,0,0,0,26004167,0,0,0,2370849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664703,0,0,0,0,1203888,0,1989000,5549660,2953952,26589424,29818716,0,0,11339321,0,0,1526,0,0,0,0,0,0,0,0,0,574486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168849,74023,1479740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15817,12/31/2024 0:00:00,8231,1/25/2025 10:02:26 PM,0,0,0,985895,0,751626,851626,0,3049,606,0,89,667948,43,357877,13321,0,0,0,0,0,0,0,221,300,0,0,0,11967,0,0,0,0,0,1,0,1800,700,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460018,0,0,0,60398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7858,0,0,0,0,2017,0,100000,0,0,26463,291608,0,0,128696,0,0,22,0,0,0,0,0,0,0,0,0,4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690,0,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15847,12/31/2024 0:00:00,8247,1/29/2025 10:04:12 PM,0,10366,0,6790498,0,6107578,6107578,0,20044,11920,0,830,3124508,2209,1971196,59645,0,0,0,0,0,0,0,3734,17000,0,182791,3035,5278,0,0,0,0,0,0,0,1777,481,580,168386,5851,0,0,0,0,0,0,0,0,0,0,0,0,5033559,238794,0,0,723592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66282,0,0,0,0,62538,0,0,1074019,0,0,0,0,0,381588,0,0,84,0,0,0,0,0,0,0,0,0,49821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15848,12/31/2024 0:00:00,8248,1/30/2025 10:35:18 PM,0,0,0,17472077,0,15663143,15663143,0,0,1018,0,525,7657868,95,1866137,1018,0,0,0,0,0,0,0,1250,10000,0,0,0,62663,0,0,0,0,0,0,1065,1235,571,596,6932,5481,0,0,0,0,0,0,0,0,0,0,0,0,7281307,0,0,0,615975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165040,0,0,0,0,21054,0,0,4872126,500631,269712,622552,2045570,0,1787880,0,0,88,0,0,0,0,0,0,0,0,0,90377,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19725,18900,45234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15874,12/31/2024 0:00:00,8266,2/18/2025 10:00:44 PM,0,2179,0,24386285,0,19864977,19864977,0,4361,1316,0,1316,15219750,161,3966966,28355,0,0,0,0,0,0,0,3211,55000,0,0,321,216837,0,0,0,0,0,0,999,999,625,675,43916,9770,0,0,0,0,0,0,0,0,0,0,0,0,8760203,249095,0,0,1088980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207997,0,0,0,0,67961,0,0,3346719,260955,2279634,2671437,4501112,0,4195809,0,0,267,0,0,0,0,0,0,0,0,0,13672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43218,21328,34565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15882,12/31/2024 0:00:00,8272,1/24/2025 10:24:19 PM,13169586,1177330,0,496476063,0,437804280,437804280,0,1010713,227734,0,14051,320082304,2602,81507865,2346835,0,0,0,0,0,0,0,25157,50000,0,0,1387979,7765455,0,0,0,0,0,0,1349,1199,724,749,862804,90569,0,0,0,0,0,0,0,0,0,0,0,0,119407840,22531654,0,0,15689196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3763827,0,0,0,0,4751936,0,0,140988967,16003538,79283924,93328219,61000637,0,33218595,0,0,2877,0,0,0,0,0,0,0,0,0,3318644,0,219695,0,0,0,0,0,0,0,0,0,0,79372981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883411,122651,15766391,0,0,0,0,0,5304922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15928,12/31/2024 0:00:00,8296,1/9/2025 10:01:28 PM,0,3600,0,3320044,0,2736372,2736372,0,0,0,0,165,2133852,62,971379,19366,0,0,0,0,0,0,0,508,1200,0,-269,0,53122,0,0,0,0,0,0,0,1200,490,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736372,43062,0,0,88948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26370,0,0,0,0,4165,0,0,0,0,0,0,0,0,536445,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15935,12/31/2024 0:00:00,8301,1/8/2025 10:03:40 PM,0,19195,0,10854143,0,9345305,9345305,0,0,0,0,429,5325211,132,2081281,0,0,0,0,0,0,0,0,1281,3000,0,0,0,36611,0,0,0,0,0,0,0,1679,674,749,10351,650,0,0,0,0,135591,0,0,0,0,0,0,0,4920794,284306,0,0,468582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95588,0,0,0,0,10710,0,0,1563727,0,2725193,2725193,0,0,1213822,0,0,144,0,0,0,0,0,0,0,0,0,6589,0,0,0,0,0,0,0,0,0,0,0,0,57894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15938,12/31/2024 0:00:00,8303,1/30/2025 11:38:26 PM,0,21235,0,5038310,0,4628758,4628758,0,22666,25096,505,222,3584801,126,1273488,51600,0,0,0,0,0,0,0,838,5000,0,19145,3,7616,0,0,0,0,0,0,0,1200,850,925,10682,6316,0,0,0,0,15463,0,0,0,0,0,0,0,3707750,136603,0,0,282608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49629,0,0,0,0,1945,0,0,384889,0,520656,520656,0,0,267003,0,0,85,0,0,0,0,0,0,0,0,0,123494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,26127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16009,12/31/2024 0:00:00,8339,1/30/2025 10:22:23 PM,4067500,761754,0,204402382,0,177045549,177045549,0,241285,177233,7543,5677,145578814,1567,39481789,744164,0,0,0,0,0,0,0,12451,567500,0,0,1,2869549,0,0,0,0,0,0,990,950,700,650,832103,245387,0,0,0,0,0,0,0,0,0,0,0,0,44722862,0,0,0,6627989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584177,0,0,0,0,154339,0,0,34761359,4306486,37348123,51887527,40261026,0,26423079,0,0,2502,0,0,0,0,0,0,0,0,0,1811405,0,24744,0,0,0,0,0,0,0,0,0,0,18041794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600754,1078868,5158931,0,0,0,0,0,2987173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16011,12/31/2024 0:00:00,8340,1/30/2025 10:46:39 PM,313913,18037,0,24488743,0,21651127,21651127,0,0,0,0,815,5228659,90,1356919,35,0,0,0,0,0,0,0,1572,2000,0,0,0,45518,0,0,0,0,0,0,1190,810,458,558,40481,61,0,0,0,0,0,0,0,0,0,0,0,0,14793370,222333,0,0,663891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227818,0,0,0,0,48778,0,0,3557220,0,409626,419851,2880686,0,2566505,0,0,109,0,0,0,0,0,0,0,0,0,4003,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4892,79364,63225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16014,12/31/2024 0:00:00,8343,1/27/2025 10:25:50 PM,56995,7745,0,3164287,0,2554754,2554754,0,17193,0,0,515,2457584,512,1471874,23465,0,0,0,0,0,0,0,954,3000,0,31529,0,7896,0,0,0,0,0,0,0,1038,647,868,59103,8634,0,0,0,0,0,0,0,0,0,0,0,0,2503399,0,0,0,218800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28522,0,0,0,0,6938,0,0,0,0,0,51355,0,0,602595,0,0,100,0,0,0,0,0,0,0,0,0,40469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8320,0,8773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16016,12/31/2024 0:00:00,8344,1/30/2025 11:21:15 PM,0,14959,0,5873952,0,5127143,5127143,0,6814,1268,0,353,3666852,34,294339,9758,0,0,0,0,0,0,0,1367,1500,0,0,0,11205,0,0,0,0,0,0,0,1199,499,549,2382,2382,0,0,0,0,0,0,0,0,0,0,0,0,4752289,108395,0,0,218899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51589,0,0,0,0,16302,0,0,374854,0,0,0,0,0,622112,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
