"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
19501,12/31/2024 0:00:00,10299,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,37223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14113,14113,1937864,0,-14113,-14113,0,0,0,0,0,91701,0,55178,55178,0,0,0,0,0,0,0,6598676,41065,41065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6598676,0,0,14113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,489753,40000,0,0,0,489753,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,489753,40000,0,5517465,5517465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19508,12/31/2024 0:00:00,10304,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,17112545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59287350,0,0,0,0,0,0,0,14757753,0,0,0,0,0,0,0,0,1443627,1443627,137275616,0,-1443627,-1443627,0,0,0,0,0,15811010,0,1623406,1623406,0,0,0,0,0,0,0,201939261,179779,179779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201939261,0,0,1443627,152,15615198,272320,183,9842955,2877277,33,2953620,2070939,0,0,0,343,30006680,6719854,58418453,11940390,56,2154149,609897,1,22718,0,40,1567560,712041,72,2511260,70422,6255687,1392360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,64674140,13332750,32540658,179882345,182269345,2387000,0,0,0,0,3,755894,3,0,3,755894,269,0,0,0,0,0,0,0,0,0,0,0,0,99556114,0,0,335000
19510,12/31/2024 0:00:00,10305,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,62534763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134969064,0,0,0,0,0,0,0,47029736,0,0,0,0,0,0,0,0,3784727,3784727,371497101,0,-3784727,-3784727,0,0,0,0,0,17867867,0,4348215,4348215,0,0,0,0,0,0,0,488340856,563488,563488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488340856,0,0,3784727,520,71969256,16898054,435,29455339,5966755,40,6134018,300000,286,45821209,7803245,99,5027565,6276706,158407387,37244760,548,27731006,12520190,0,0,0,0,0,0,232,7144635,7621150,34875641,20141340,0,0,0,2,78805,0,0,0,0,0,0,0,78805,0,2162,193361833,57386100,61876166,451900830,454291830,2391000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22111184,0,0
19514,12/31/2024 0:00:00,10309,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,8550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7081527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78898,78898,7002629,0,-78898,-78898,0,0,0,0,0,224011,0,157949,157949,0,0,0,0,0,0,0,17120512,79051,79051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17120512,0,0,78898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15459136,15459136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19522,12/31/2024 0:00:00,10313,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,27543272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39110576,0,0,0,0,0,0,0,3409417,0,0,0,0,0,0,0,0,1350996,1350996,96297753,0,-1350996,-1350996,0,0,0,0,0,6071906,0,1408321,1408321,0,0,0,0,0,0,0,152668042,57325,57325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152668042,0,0,1350996,77,11310428,0,1,126706,0,0,0,0,0,0,0,61,3680727,691694,15117861,691694,37,3965060,0,0,0,0,0,0,0,634,36045835,5150637,40010895,5150637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,55128756,5842331,17678012,136932335,136932335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165576
19538,12/31/2024 0:00:00,10323,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,19544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8060135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94705,94705,7965430,0,-94705,-94705,0,0,0,0,0,288655,0,135775,135775,0,0,0,0,0,0,0,16127228,41070,41070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16127228,0,0,94705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14130292,14130292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19541,12/31/2024 0:00:00,10325,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,21057643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35221015,0,0,0,0,0,0,0,66584088,0,0,0,0,0,0,-768625,0,1196153,1196153,307362125,-768625,-1196153,-1196153,0,0,0,0,0,16377333,0,3079754,3079754,0,0,0,0,0,0,0,385755051,1883601,1883601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385755051,0,0,1196153,398,47812574,24988551,68,12347586,10037367,446,82635459,12640570,196,18524562,7442064,118,4965507,7958000,166285688,63066552,66,2704528,547600,15,2468847,0,1,220000,0,675,34305488,20496631,39698863,21044231,5,95290,0,8,287587,0,0,0,0,16,680302,486266,1063179,486266,2012,207047730,84597049,145183611,295005459,319003596,23998137,0,0,0,0,85,23947621,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841350,0,0
19552,12/31/2024 0:00:00,10332,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,13136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45002418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35787,35787,54128449,0,-35787,-35787,0,0,0,0,0,3761784,0,597128,597128,0,0,0,0,0,0,0,67354670,561341,561341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67354670,0,0,35787,174,6776387,272815,21,1439422,0,0,0,0,0,0,0,0,0,0,8215809,272815,24,946009,364388,0,0,0,0,0,0,0,0,0,946009,364388,5,127154,0,0,0,0,0,0,0,18,755702,116864,882856,116864,242,10044674,754067,368977,60189169,60189169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19567,12/31/2024 0:00:00,10343,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060814,0,0,0,0,0,0,0,69111,0,0,0,0,0,0,0,0,39959,39959,4465860,0,-39959,-39959,0,0,0,0,0,296105,0,56981,56981,0,0,0,0,0,0,0,7192325,17022,17022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7192325,0,0,39959,26,958608,0,20,417286,0,0,0,0,0,0,0,0,0,0,1375894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1375894,0,0,6023763,6023763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19593,12/31/2024 0:00:00,10357,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,19818764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14233341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272411,272411,15056176,0,-272411,-272411,0,0,0,0,0,1135409,0,338013,338013,0,0,0,0,0,0,0,41564877,65602,65602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41564877,0,0,272411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1095246,100524,0,0,0,0,0,0,0,0,0,1095246,100524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1095246,100524,0,34693461,34693461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40200
19605,12/31/2024 0:00:00,10361,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,8686416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4778867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308811,308811,12499399,0,-308811,-308811,0,0,0,0,0,252318,0,188644,188644,0,0,0,0,0,0,0,22161029,-120167,-120167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22161029,0,0,308811,53,7567261,1650137,3,138123,0,0,0,0,0,0,0,0,0,0,7705384,1650137,4,323959,150000,0,0,0,0,0,0,0,0,0,323959,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8029343,1800137,1363736,18722340,18722340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19608,12/31/2024 0:00:00,10364,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,173900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25252062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79103,79103,61365849,0,-79103,-79103,0,0,0,0,0,4785699,0,522431,522431,0,0,0,0,0,0,0,72827571,443328,443328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72827571,0,0,79103,16,4568876,1548252,113,9941936,1512753,75,13258258,615903,0,0,0,0,0,0,27769070,3676908,501,6197083,2070878,0,0,0,0,0,0,36,2226738,533586,8423821,2604464,17,1165673,386826,0,0,0,0,0,0,0,0,0,1165673,386826,758,37358564,6668198,3608622,61859536,61859536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19619,12/31/2024 0:00:00,10374,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8788,8788,765597,0,-8788,-8788,0,0,0,0,0,35589,0,21188,21188,0,0,0,0,0,0,0,2411415,12400,12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411415,0,0,8788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675987,2047447,371460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19655,12/31/2024 0:00:00,10397,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3999037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68609972,0,0,0,0,0,0,0,3853784,0,0,0,0,0,0,0,0,820201,820201,93774816,0,-820201,-820201,0,0,0,0,0,6238987,0,1318298,1318298,0,0,0,0,0,0,0,154602561,498097,498097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154602561,0,0,820201,10,478566,0,338,15535541,3013299,0,0,0,15,1396709,787200,42,962653,99937,18373469,3900436,129,3379017,1172479,1,35108,0,0,0,0,22,343667,55000,3757792,1227479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,22131261,5127915,5586157,135570409,135570409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19665,12/31/2024 0:00:00,10403,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19065,19065,30671,0,-19065,-19065,0,0,0,0,0,3383,0,2524,2524,0,0,0,0,0,0,0,242854,-16541,-16541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242854,0,0,19065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183600,183600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19668,12/31/2024 0:00:00,10405,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,19735445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13671839,0,0,0,0,0,0,0,45515,0,0,0,0,0,0,0,0,115628,115628,27238074,0,-115628,-115628,0,0,0,0,0,2878294,0,584812,584812,0,0,0,0,0,0,0,64390059,469184,469184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64390059,0,0,115628,31,6014722,0,29,3886980,0,0,0,0,0,0,0,0,0,0,9901702,0,1,823,0,0,0,0,0,0,0,113,3733823,250000,3734646,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,13636348,250000,4213190,56667052,56667052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604
19678,12/31/2024 0:00:00,10410,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,22233352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8473982,0,0,0,0,0,0,0,9370496,0,0,0,0,0,0,0,0,432963,432963,38917251,0,-432963,-432963,0,0,0,0,0,4386901,0,633309,633309,0,0,0,0,0,0,0,71812123,200346,200346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71812123,0,0,432963,58,6805642,0,73,5781772,0,18,478549,0,2,87500,0,1,19230,0,13172693,0,47,1216385,432000,484,7116658,2871821,0,0,0,0,0,0,8333043,3303821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,21505736,3303821,5386375,62597914,62597914,0,1108,13981671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19700,12/31/2024 0:00:00,10423,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,135670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32005777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296137,296137,38623857,0,-296137,-296137,0,0,0,0,0,2200225,0,530937,530937,0,0,0,0,0,0,0,66862246,234800,234800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66862246,0,0,296137,56,2995511,534227,46,3527035,515100,4,142390,0,0,0,0,0,0,0,6664936,1049327,7,249281,197400,0,0,0,0,0,0,0,0,0,249281,197400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6914217,1246727,409965,57136452,57136452,0,2922,830586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13722
19708,12/31/2024 0:00:00,10428,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11120244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75793,75793,14692589,0,-75793,-75793,0,0,0,0,0,264320,0,161411,161411,0,0,0,0,0,0,0,17301905,85618,85618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17301905,0,0,75793,0,0,0,11,372807,122254,0,0,0,0,0,0,2,44793,0,417600,122254,89,2654016,846623,3,29030,0,0,0,0,18,547492,94610,3230538,941233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3648138,1063487,1224935,14935851,14935851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19723,12/31/2024 0:00:00,10437,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,132498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7171833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58095,58095,7113738,0,-58095,-58095,0,0,0,0,0,152110,0,98564,98564,0,0,0,0,0,0,0,10538550,40469,40469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10538550,0,0,58095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8998661,8998661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147
19732,12/31/2024 0:00:00,10442,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,12994066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27399201,0,0,0,0,0,0,0,696895,0,0,0,0,0,0,0,0,101667,101667,53892685,0,-101667,-101667,0,0,0,0,0,5739713,0,589488,589488,0,0,0,0,0,0,0,77947409,487821,487821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77947409,0,0,101667,0,0,0,109,12016877,1450548,0,0,0,10,718939,387500,23,3432797,1440800,16168613,3278848,42,2815686,1527000,0,0,0,0,0,0,77,6913958,2353016,9729644,3880016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,25898257,7158864,15660763,67500390,67500390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19739,12/31/2024 0:00:00,10447,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,26016726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3719591,0,0,0,0,0,0,0,2772689,0,0,0,0,0,0,0,0,129950,129950,38241069,0,-129950,-129950,0,0,0,0,0,1798163,0,646784,646784,0,0,0,0,0,0,0,72277144,516834,516834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72277144,0,0,129950,0,0,0,0,0,0,9,3948831,0,57,21216921,200000,0,0,0,25165752,200000,0,0,0,6,542966,0,0,0,0,39,6170021,3915000,6712987,3915000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,31878739,4115000,27929908,63896363,63896363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
