"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
1646,12/31/2024 0:00:00,805,0,0,100,0,1,0,12869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806000,3192000,1845000,0,0,6843000,0,0,0,-9117,0,0,0,-9117,0,0,0,0,0,10360420,0,0,0,0,0,0,0,0,01/01/2023,24399,12049291,0,0,0,0,0,0,0,0,0,0,0,23073,0,0,0,0,0,0,0,0,0,0
1658,12/31/2024 0:00:00,812,0,0,544896,36719,1,0,345729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000,2000000,0,0,0,3750000,0,0,0,189757,0,0,0,189757,0,0,0,0,0,62658816,0,0,0,0,0,0,0,0,07/01/2023,369032,68416814,0,0,0,0,0,0,0,0,0,0,0,324122,0,0,0,0,0,0,0,0,0,0
1660,12/31/2024 0:00:00,813,0,0,0,0,1,0,8963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215823,0,0,0,0,0,0,0,0,01/01/2024,0,249231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,12/31/2024 0:00:00,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382253,0,0,0,0,0,0,0,0,,0,482095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,12/31/2024 0:00:00,817,0,0,3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,450000,0,0,0,1750000,0,0,0,0,0,0,0,0,0,0,0,0,0,6547280,0,0,0,0,0,0,0,0,,0,8598224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,12/31/2024 0:00:00,820,0,514295916,17561844,146615,1,0,6345998,0,0,0,0,0,0,0,0,0,0,0,0,0,3765254,10553245,50471626,4098126,68888251,0,0,0,0,0,0,0,-15535136,0,4205000,0,0,0,4205000,0,0,0,0,0,3850500832,0,0,0,0,0,0,0,0,01/01/2023,2025492,4218184047,0,0,0,0,0,0,0,0,0,0,0,44239935,0,0,0,0,0,0,0,0,0,0
1717,12/31/2024 0:00:00,834,0,125909058,3497957,1210231,1,0,1676372,0,0,0,0,0,0,0,0,0,0,0,0,366181,10965578,26696141,90003814,0,128031714,35587926,54996323,16648193,4150038,0,111382480,0,-33143641,0,416242,0,0,1763,418005,0,0,0,0,1763,929890288,0,0,0,0,0,0,0,0,01/01/2023,550057,1020613495,0,0,0,0,0,0,0,0,0,0,0,3079420,0,0,1203,0,0,0,0,0,0,0
1718,12/31/2024 0:00:00,835,0,326502757,5914275,9590230,1,0,10516859,0,0,0,0,48965544,48965544,0,0,0,0,0,0,154721014,308090562,122767292,96772512,29270449,711621829,0,0,0,0,0,0,0,-31418183,0,5090030,0,0,-69980,5020050,0,0,0,0,42230,2507062343,0,0,0,0,0,0,0,0,01/01/2023,1677800,2704875458,0,0,0,0,0,0,0,0,0,0,0,14320632,0,1040457,0,0,0,0,0,0,0,0
1719,12/31/2024 0:00:00,836,0,0,4563653,0,1,0,3457091,0,0,0,1668799,2911292,4580091,0,0,0,0,0,0,459970,54329856,8811343,37925697,1564743,103091609,71942823,57718909,7876724,0,0,137538456,0,-15731336,0,1338008,0,0,0,1338008,0,0,0,0,74,685443215,0,0,0,0,0,0,0,0,07/01/2023,243562,739933745,0,0,0,0,0,0,0,0,0,0,0,2012001,0,386645,0,0,0,0,0,0,0,0
1725,12/31/2024 0:00:00,838,0,0,576152,0,1,0,68879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292,0,2292,0,0,0,137312,0,0,0,137312,0,0,0,0,0,42469398,0,0,0,0,0,0,0,0,06/01/2023,20795,49029247,0,0,0,0,0,0,0,0,0,0,0,389498,0,0,0,0,0,0,0,0,0,0
1726,12/31/2024 0:00:00,839,0,8182826,2757343,6773092,1,0,3734098,0,0,0,1121790,0,1121790,0,0,0,0,0,0,4230237,810819,0,0,0,5041056,0,0,0,0,0,0,0,-320931,0,2119321,0,0,0,2119321,0,0,0,0,0,386236831,0,0,0,0,0,0,0,0,10/01/2023,2813369,439686376,0,0,0,0,0,0,0,0,0,0,0,3016711,0,59484,0,0,0,0,0,0,0,0
1729,12/31/2024 0:00:00,841,0,130953,173720,0,1,0,50595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220000,12911000,1980000,0,0,19111000,0,0,0,56800,0,0,0,56800,0,0,0,0,0,39200433,0,0,0,0,0,0,0,0,06/01/2023,0,42926514,0,0,0,0,0,0,0,0,0,0,0,221242,0,0,0,0,0,0,0,0,0,0
1733,12/31/2024 0:00:00,843,0,29762857,3550521,0,1,1397,1957246,0,0,0,0,0,0,0,0,0,0,0,0,21338738,21602700,27591393,108403759,9960586,188897176,4606537,3101782,2389663,1181981,0,11279963,0,-34463360,0,1120703,0,0,16108,1136811,0,0,0,0,44200,644786252,0,0,0,0,0,0,0,0,01/01/2023,678933,673887900,0,0,0,0,0,0,0,0,0,0,0,2507556,0,0,124699,0,0,0,0,0,0,1397
1739,12/31/2024 0:00:00,845,0,0,165041,0,1,0,73074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,7500,0,0,0,0,0,26537041,0,0,0,0,0,0,0,0,03/01/2023,129544,30440920,0,0,0,0,0,0,0,0,0,0,0,115702,0,0,0,0,0,0,0,0,0,0
1750,12/31/2024 0:00:00,850,0,0,952510,128951,1,0,197397,4245000,0,0,0,0,4245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5684194,1874125,0,7558320,0,0,0,0,0,0,0,0,0,0,0,0,0,53660250,0,0,0,0,0,0,0,0,01/01/2023,0,60381613,0,0,0,0,0,0,0,0,0,0,0,152974,0,245000,0,0,0,0,0,0,0,0
1759,12/31/2024 0:00:00,851,0,0,1633415,1065528,1,0,1301506,0,0,0,0,0,0,0,0,0,0,0,0,0,11702120,1170514,1323507,0,14196142,0,0,0,0,0,0,0,-1333431,0,722632,0,0,10223,732855,0,0,0,0,10223,352334872,0,0,0,0,0,0,0,0,01/01/2023,1062964,372064552,0,0,0,0,0,0,0,0,0,0,0,1791402,0,482498,-270421,0,0,0,0,0,0,0
1784,12/31/2024 0:00:00,858,0,0,329580,0,1,0,320818,263959,0,0,0,609640,873599,0,0,0,0,0,0,14569869,18968268,3676176,985783,575271,38775367,0,0,0,0,0,0,0,-349580,0,115739,0,0,0,115739,0,0,0,0,0,110910554,0,0,0,0,0,0,0,0,01/01/2023,22777,130311001,0,0,0,0,0,0,0,0,0,0,0,375589,0,0,79514,0,0,0,0,0,0,0
1785,12/31/2024 0:00:00,859,0,0,104711,0,1,0,228180,0,0,0,0,0,0,0,0,0,0,0,0,2422220,11434105,1326970,0,3846770,19030065,3466000,5167000,7919000,0,0,16552000,0,-1969935,0,-35722,0,0,7,-35715,0,0,0,0,7,68153855,0,0,0,0,0,0,0,0,07/01/2023,137538,76024322,0,0,0,0,0,0,0,0,0,0,0,100486,0,0,0,0,0,0,0,0,0,0
1788,12/31/2024 0:00:00,861,0,0,157413,0,1,0,248871,0,0,0,0,0,0,0,0,0,0,0,0,20142,8248,8189,26890,0,63469,1031244,10282034,1068012,557014,190958,13129262,0,-4577,0,351277,0,0,0,351277,0,0,0,0,0,49719062,0,0,0,0,0,0,0,0,01/01/2023,78,54948645,0,0,0,0,0,0,0,0,0,0,0,261992,0,0,0,0,0,0,0,0,0,0
1792,12/31/2024 0:00:00,863,0,6735458,2107183,-1875809,1,0,343506,457960,0,0,140438,3120351,3718749,0,0,0,0,0,0,830910,994060,14735877,30972602,1066818,48600268,0,0,0,0,0,0,0,-8664230,0,655946,0,0,0,655946,0,0,0,0,0,291802609,0,0,0,0,0,0,0,0,01/01/2023,0,319097358,0,0,0,0,0,0,0,0,0,0,0,1575813,0,759662,0,0,0,0,0,0,0,0
1810,12/31/2024 0:00:00,868,0,0,421820,0,1,0,166927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47647,0,0,0,47647,0,0,0,0,0,26209707,0,0,0,0,0,0,0,0,01/01/2023,16279,29477892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,12/31/2024 0:00:00,872,0,292773804,6455416,4588693,1,2941,23959117,5010014,0,0,7275608,0,12285622,0,0,0,0,0,0,98483563,134833998,230946493,183522338,47425909,695212301,2584477,10842427,876368,574249,0,14877521,0,-85100286,0,12379278,18874,-1552,0,12396600,0,0,0,0,0,2409075544,3,50527,24033,0,0,0,1,2461,01/01/2023,7000000,2584177272,0,0,0,0,0,0,0,0,0,0,0,12148770,0,1416282,-436536,11,8430756,0,0,0,0,342367
1817,12/31/2024 0:00:00,873,0,0,43330,0,1,0,28166,0,0,0,0,0,0,0,0,0,0,0,0,0,3148196,3896444,3268334,2864097,13177071,0,0,0,0,0,0,0,-1834962,0,2556,0,0,0,2556,0,0,0,0,0,27426140,0,0,0,0,0,0,0,0,12/01/2023,2301,31733885,0,0,0,0,0,0,0,0,0,0,0,14470,0,0,-262,0,0,0,0,0,0,2556
1821,12/31/2024 0:00:00,874,0,617176,239181,0,1,0,306189,0,0,0,0,0,0,0,0,0,0,0,0,8177427,8719961,3926899,479601,0,21303888,0,0,0,0,0,0,0,-597435,0,-84763,0,0,0,-84763,0,0,0,0,0,43479901,0,0,0,0,0,0,0,0,01/01/2023,67826,47029548,0,0,0,0,0,0,0,0,0,0,0,130075,0,0,0,0,0,0,0,0,0,0
1827,12/31/2024 0:00:00,876,0,0,434575,0,1,0,209407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89000,0,0,0,89000,0,0,0,0,0,18733404,0,0,0,0,0,0,0,0,01/01/2023,0,22490692,0,0,0,0,0,0,0,0,0,0,0,134379,0,0,0,0,0,0,0,0,0,0
1829,12/31/2024 0:00:00,877,0,136888039,2095220,0,1,0,9074607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65669966,128022938,113038142,3492030,0,310223076,0,0,0,3686005,0,0,9473,3695478,0,0,0,0,66562,841868395,0,0,0,0,0,0,0,0,01/01/2023,692729,927870521,0,0,0,0,0,0,0,0,0,0,0,6005857,0,0,0,0,0,0,0,0,0,0
1830,12/31/2024 0:00:00,878,0,20000000,1429675,0,1,0,3019755,0,0,0,0,0,0,0,0,0,0,0,0,10858004,6161458,11482929,7769495,0,36271886,3515208,5132007,1944386,781573,0,11373174,0,-3885767,0,1268573,0,0,0,1268573,0,0,0,0,0,350252462,3,17364,15598,0,0,0,0,0,01/01/2023,695807,393415250,0,0,0,0,0,0,0,0,0,0,0,844703,0,25632,0,0,0,0,0,0,0,0
1838,12/31/2024 0:00:00,881,0,0,58156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4807165,0,0,0,0,0,0,0,0,,0,5176717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,12/31/2024 0:00:00,883,0,0,2544819,2627699,1,0,3697879,0,0,0,0,0,0,0,0,0,0,0,0,71841120,127353529,70741034,92163283,13472880,375571845,0,0,0,0,0,0,0,-42336803,0,3545646,0,0,-9,3545637,0,0,0,0,1,1254365919,0,0,0,0,0,0,0,0,01/01/2023,709744,1348114143,0,0,0,0,0,0,0,0,0,0,0,7281378,0,0,0,0,0,0,0,0,0,0
1851,12/31/2024 0:00:00,885,0,198528,8414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2947494,0,0,0,0,0,0,0,0,,0,3534138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,12/31/2024 0:00:00,892,0,0,1430794,0,1,0,4575593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558914,450255,0,2009170,31035618,31623539,22153851,56446779,10493782,151753568,0,-177221,0,443574,0,0,0,443574,0,0,0,0,0,384758906,0,0,0,0,0,0,0,0,10/01/2023,2659286,450320618,0,0,0,0,0,0,0,0,0,0,0,360474,0,0,0,0,0,0,0,0,0,0
1869,12/31/2024 0:00:00,895,0,0,110315,0,1,0,176997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99879,207249,118751,0,0,425879,0,0,0,31168,0,0,0,31168,0,0,0,0,0,27477912,0,0,0,0,0,0,0,0,Fiscal Year 2023,4046,33803484,0,0,0,0,0,0,0,0,0,0,0,42360,0,0,0,0,0,0,0,0,0,0
1870,12/31/2024 0:00:00,896,0,11510117,792535,0,1,0,712828,0,0,0,0,0,0,0,0,0,0,0,0,5962173,18720628,17337397,19823825,0,61844023,0,0,0,0,0,0,0,-5243865,0,-96782,0,0,-656,-97438,0,0,0,0,2819,187652254,0,0,0,0,0,0,0,0,01/01/2023,415157,211051394,0,0,0,0,0,0,0,0,0,0,0,1024463,0,0,0,0,0,0,0,0,0,0
1879,12/31/2024 0:00:00,902,0,0,370718,0,1,0,201866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206950,0,0,0,206950,0,0,0,0,0,22839650,0,0,0,0,0,0,0,0,01/01/2023,137554,26756310,0,0,0,0,0,0,0,0,0,0,0,49500,0,0,0,0,0,0,0,0,0,0
1880,12/31/2024 0:00:00,903,0,0,155210,0,1,0,732121,0,0,0,0,0,0,0,0,0,0,0,0,557285,417803,0,0,0,975088,0,0,0,0,0,0,0,-37406,0,61522,0,0,0,61522,0,0,0,0,0,79577202,0,0,0,0,0,0,0,0,10/01/2023,262411,88665057,0,0,0,0,0,0,0,0,0,0,0,269698,0,0,0,0,0,0,0,0,0,0
1882,12/31/2024 0:00:00,904,0,0,373054,0,1,0,293604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620000,6708000,1983000,0,0,13311000,0,0,0,240341,0,0,0,240341,0,0,0,0,0,52476179,0,0,0,0,0,0,0,0,03/01/2023,48878,62011102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,12/31/2024 0:00:00,906,0,0,516625,727905,1,0,907016,0,0,0,0,0,0,0,0,0,0,0,0,3901346,8610182,1488198,0,0,13999726,0,0,0,0,0,0,0,-522274,0,27000,0,0,0,27000,0,0,0,0,0,148258996,0,0,0,0,0,0,0,0,10/01/2023,0,172611261,0,0,0,0,0,0,0,0,0,0,0,906265,0,0,0,0,0,0,0,0,0,0
1904,12/31/2024 0:00:00,909,0,260186,248367,0,1,0,283292,0,0,0,0,0,0,0,0,0,0,0,0,5784349,5889351,2042104,0,0,13715804,0,0,0,0,0,0,0,-302530,0,184000,0,0,0,184000,0,0,0,0,0,40385020,0,0,0,0,0,0,0,0,07/01/2023,36000,45816927,0,0,0,0,0,0,0,0,0,0,0,421158,0,0,0,0,0,0,0,0,0,0
1909,12/31/2024 0:00:00,911,0,76771379,718725,0,1,0,125154,0,0,0,0,0,0,0,0,0,0,0,0,122051706,14337712,0,0,0,136389418,0,0,0,0,0,0,0,-1798701,0,36057,0,0,0,36057,0,0,0,0,0,245684990,0,0,0,0,0,0,0,0,10/01/2023,19799,282379418,0,0,0,0,0,0,0,0,0,0,0,161191,0,0,0,0,0,0,0,0,0,0
1911,12/31/2024 0:00:00,912,0,2846252,612402,0,1,0,483761,0,0,0,0,0,0,0,0,0,0,0,0,2995599,1981830,7977622,16422250,12995550,42372851,7442000,4712000,248000,0,0,12402000,0,-5565111,0,70596,0,0,0,70596,0,0,0,0,0,128767591,0,0,0,0,0,0,0,0,01/01/2023,0,178655074,0,0,0,0,0,0,0,0,0,0,0,101684,0,0,4000,0,0,0,0,0,0,0
1941,12/31/2024 0:00:00,927,0,79176613,8017527,0,1,0,13129988,0,0,0,0,0,0,0,0,0,0,0,0,8051640,15266841,8275039,54696165,12836373,99126058,0,0,0,0,0,0,0,-1319627,0,14152018,0,0,42,14152060,0,0,0,0,0,1583661994,0,0,0,41,148292,148292,0,0,10/01/2023,1495441,1812542388,0,0,0,0,0,0,0,0,0,0,0,26502391,0,0,0,0,0,0,0,0,0,0
1961,12/31/2024 0:00:00,936,0,0,964218,0,1,0,1509363,0,0,0,1405305,0,1405305,0,0,0,0,0,0,58528356,54765327,24109642,11337203,947719,149688248,0,0,0,0,0,0,0,-7266607,0,1447117,0,0,0,1447117,0,0,0,0,0,429853753,0,0,0,0,0,0,0,0,01/01/2023,293948,471445843,0,0,0,0,0,0,0,0,0,0,0,1735095,0,50909,0,0,0,0,0,0,0,0
1969,12/31/2024 0:00:00,938,0,0,766701,0,1,0,123740,0,0,0,0,0,0,0,0,0,0,0,0,7885859,13557450,7071412,0,0,28514721,0,0,0,0,0,0,0,-686322,0,48357,0,0,0,48357,0,0,0,0,0,61638063,0,0,0,0,0,0,0,0,01/01/2023,53860,69477216,0,0,0,0,0,0,0,0,0,0,0,337427,0,0,0,0,0,0,0,0,0,0
1982,12/31/2024 0:00:00,945,0,32754359,5556534,958806,1,0,6580350,0,0,0,0,0,0,0,0,0,0,0,0,24283,4368867,3965239,391977,0,8750366,0,0,0,0,0,0,0,-804383,0,4718411,0,0,0,4718411,0,0,0,0,0,348733561,0,0,0,0,0,0,0,0,01/01/2023,0,394158379,0,0,0,0,0,0,0,0,0,0,0,5584910,0,0,-460000,0,0,0,0,0,0,0
1987,12/31/2024 0:00:00,946,0,0,41443,0,1,0,19578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6473,0,0,0,6473,0,0,0,0,0,10244185,0,0,0,0,0,0,0,0,03/01/2023,0,13285582,0,0,0,0,0,0,0,0,0,0,0,13211,0,0,0,0,0,0,0,0,0,0
1992,12/31/2024 0:00:00,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215361,0,0,0,0,0,0,0,0,,0,235344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,12/31/2024 0:00:00,949,0,687688870,30110385,61638263,1,0,80478778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024964569,250995101,166743525,394435059,212790884,0,0,0,-122074364,0,29980000,0,0,358838,30338838,0,0,0,0,458838,8482953686,0,0,0,0,0,0,0,0,01/01/2023,0,9726331677,0,0,0,0,0,0,0,0,0,0,0,48405362,0,13540438,198045,0,0,0,0,0,0,0
2003,12/31/2024 0:00:00,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3087654,0,0,0,0,0,0,0,0,,0,4073887,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0
2008,12/31/2024 0:00:00,954,0,543546,331137,0,1,0,214916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600000,10713722,7023000,0,0,27336722,0,0,0,30187,0,0,0,30187,0,0,0,0,0,47329253,0,0,0,0,0,0,0,0,01/01/2023,0,55211420,0,0,0,0,0,0,0,0,0,0,0,217016,0,0,0,0,0,0,0,0,0,0
2021,12/31/2024 0:00:00,961,0,0,43359,0,1,0,81607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,9000,0,0,0,0,0,13957279,0,0,0,0,0,0,0,0,01/01/2023,55361,16102963,0,0,0,0,0,0,0,0,0,0,0,3569,0,0,0,0,0,0,0,0,0,0
2024,12/31/2024 0:00:00,962,0,46023348,2093260,0,1,0,1696244,0,0,0,0,0,0,0,0,0,0,0,0,7518656,17876432,16581855,17905649,1014980,60897572,0,0,0,0,0,0,0,-7981699,0,704300,0,0,0,704300,0,0,0,0,0,519058104,0,0,0,0,0,0,0,0,10/01/2023,1010759,559757591,0,0,0,0,0,0,0,0,0,0,0,257664,0,0,0,0,0,0,0,0,0,0
2046,12/31/2024 0:00:00,969,0,0,90666,0,1,0,62712,0,0,0,1011256,0,1011256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5808,0,0,0,-5808,0,0,0,0,0,10725280,0,0,0,0,0,0,0,0,01/01/2023,0,12071051,0,0,0,0,0,0,0,0,0,0,0,124033,0,0,0,0,0,0,0,0,0,0
2049,12/31/2024 0:00:00,970,0,0,124699,0,1,0,136381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489280,2495794,0,0,0,6985074,0,0,0,44000,0,0,0,44000,0,0,0,0,0,39189993,0,0,0,0,0,0,0,0,01/01/2023,0,47179569,0,0,0,0,0,0,0,0,0,0,0,5898,0,0,0,0,0,0,0,0,0,0
2051,12/31/2024 0:00:00,972,0,0,1120135,0,1,0,301895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3027000,1234000,0,0,0,4261000,0,0,0,240000,0,0,0,240000,0,0,0,0,0,61150440,0,0,0,0,0,0,0,0,03/01/2023,0,70070720,0,0,0,0,0,0,0,0,0,0,0,518016,0,0,0,0,0,0,0,0,0,0
2056,12/31/2024 0:00:00,975,0,0,85808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7296733,0,0,0,0,0,0,0,0,,0,7904231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,12/31/2024 0:00:00,982,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6785000,0,0,0,0,0,0,0,0,,0,7413412,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0
2068,12/31/2024 0:00:00,983,0,0,385209,0,1,0,152324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745000,1990000,248000,0,0,3983000,0,0,0,55000,0,0,0,55000,0,0,0,0,0,26048305,0,0,0,0,0,0,0,0,01/01/2023,0,28434242,0,0,0,0,0,0,0,0,0,0,0,162436,0,0,0,0,0,0,0,0,0,0
2098,12/31/2024 0:00:00,994,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118178,0,0,0,0,0,0,0,0,,0,162190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,12/31/2024 0:00:00,995,0,332184474,14357333,11980505,1,0,35683297,0,0,0,0,0,0,0,0,0,0,0,0,162539757,430482,28806553,44572858,4455597,240805246,0,0,0,0,0,0,0,-24361194,0,28529973,0,0,0,28529973,0,0,0,0,0,5595960101,0,0,0,0,0,0,0,0,01/01/2023,13448585,6166393886,0,0,0,0,0,0,0,0,0,0,0,35880612,0,0,0,122,2267004,0,0,0,0,0
2112,12/31/2024 0:00:00,1000,0,0,629743,0,1,0,393172,0,0,0,0,0,0,0,0,0,0,0,0,1404392,7607342,12304000,2490047,0,23805781,0,0,0,0,0,0,0,-2334205,0,537406,0,0,0,537406,0,0,0,0,0,88567296,0,0,0,0,0,0,0,0,01/01/2023,245553,99522097,0,0,0,0,0,0,0,0,0,0,0,129043,0,0,0,0,0,0,0,0,0,0
2115,12/31/2024 0:00:00,1002,0,55554,887397,0,1,0,1055544,0,0,0,0,0,0,0,0,0,0,0,0,848704,0,0,0,0,848704,2999920,5500000,1500000,3230769,0,13230690,0,-44372,0,882721,0,0,0,882721,0,0,0,0,0,111272334,0,0,0,0,0,0,0,0,01/01/2024,96542,124191645,0,0,0,0,0,0,0,0,0,0,0,857785,0,0,0,154,1194439,0,0,0,0,0
2127,12/31/2024 0:00:00,1010,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5402250,0,0,0,0,0,0,0,0,,0,6107338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,12/31/2024 0:00:00,1012,0,36704997,9235143,0,1,0,5192424,1495744,0,0,0,0,1495744,0,0,0,0,0,0,26261397,6369350,8111044,21214806,7003293,68959890,0,461981,0,0,0,461981,0,-7225820,0,2534671,0,0,0,2534671,0,0,0,0,0,665297714,0,0,0,0,0,0,0,0,04/01/2023,3936515,727668834,0,0,0,0,0,0,0,0,0,0,0,6175777,0,429187,0,0,0,0,0,0,0,0
2141,12/31/2024 0:00:00,1015,0,11062208,701526,0,1,0,890915,0,0,0,0,0,0,0,0,0,0,0,0,9689275,4292750,0,0,0,13982025,26860000,15649000,0,0,0,42509000,0,-517975,0,375875,0,0,0,375875,0,0,0,0,0,123093620,0,0,0,0,0,0,0,0,01/01/2023,-9663,142210441,0,0,0,0,0,0,0,0,0,0,0,497212,0,0,0,0,0,0,0,0,0,0
2155,12/31/2024 0:00:00,1019,0,0,41724,34747,1,0,51415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15101,0,0,0,15101,0,0,0,0,0,53715508,0,0,0,0,0,0,0,0,01/01/2023,58931,69033511,0,0,0,0,0,0,0,0,0,0,0,46359,0,0,0,0,0,0,0,0,0,0
