"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
60125,9/30/2024 0:00:00,14599,0,0,0,0,311277140,11804170,2526712,376206452,0,311277140,11804170,2526712,0,0,0,48,0,0,0,0,62024,2,0,0,0,0,0,0,0,11242589,0,311611,0,0,0,0,0,0,0,0,0,0,0,641907,0,0,0,0,0,0,0,0,5738899,87686,910415,1868026,341458,1014522,1764094,0,0,0,0,0,121099,26299063,0,0,3347539,0,0,0,0,12667489,1085232,0,0,-76853,0,1874,16888,689,15463,23856,1327,60097,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,0,0,0,0,0,0,11906961,0,2421468,2108060,0,384249,0,150000,230428,0,0,0,0,374431033,0,0,1486615,7423920,0,0,0,0,0,0,0,0,0,0,35414621,945,0,3028623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1092687,0,0,0,0,0,4000000,2000000,6000000,12000000,94954879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60137,9/30/2024 0:00:00,14611,0,0,0,0,1902116801,156081279,29238908,2335104578,0,1902116801,156081279,29238908,0,0,0,226,0,0,0,0,122023,3,0,0,0,0,0,0,0,50550582,6037024,33247729,0,0,0,0,0,0,0,0,0,0,0,2055000,0,0,0,0,0,0,0,0,14199805,199741,1014871,1799079,1081336,2480268,6596943,0,0,0,0,124500,187003,389230960,46482892,0,83061760,0,0,0,0,41693365,23460715,0,0,0,817,22131,51602,0,105734,2428,19507,201402,0,0,0,0,0,0,0,0,0,0,0,0,0,164,16,0,0,0,0,0,0,77761287,0,15287945,49578354,0,11584146,0,0,6635266,0,0,0,0,0,0,0,7777330,83279461,0,0,0,0,0,0,0,0,3121740,0,238191617,1020,0,85032470,0,99025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23949,461407611,0,0,0,0,0,0,0,0,0,1107910810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60149,9/30/2024 0:00:00,14623,0,0,0,0,29028453,153463,0,35422731,0,29028453,153463,0,0,0,0,9,0,0,0,0,72024,3,0,0,0,0,0,0,0,725550,0,318309,0,0,0,0,0,0,0,0,0,0,0,96530,0,0,0,0,0,0,0,0,486817,16356,65467,196714,20896,14027,13973,0,0,0,0,0,22284,2707672,0,0,1843839,0,0,0,0,0,472788,0,0,0,0,66,1482,118,2902,0,0,4568,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1043859,0,102064,58624,0,285553,0,178208,0,0,0,0,0,0,0,0,266097,5198200,0,0,0,0,0,0,0,0,0,0,6010305,1693,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24821,0,0,0,0,0,0,0,0,0,4300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60151,9/30/2024 0:00:00,14625,0,0,0,0,53363198,1987727,102789,66032165,0,53363198,1987727,102789,0,0,0,12,0,0,0,0,92023,2,0,0,0,0,0,0,0,1994086,0,240276,0,0,0,0,0,0,0,0,0,0,0,160410,0,0,0,0,0,0,0,0,592769,5601,114453,475265,13944,71169,60884,0,0,0,0,2822,14921,24445056,0,0,7373105,0,0,0,0,923107,2052248,0,0,0,8449,385,4497,61,6277,191,166,11577,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,2234362,0,486225,367742,0,893941,0,24581,16153,0,0,0,0,0,0,0,768612,2846291,0,0,0,0,0,0,0,0,0,0,10473516,1586,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,14279727,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60153,9/30/2024 0:00:00,14627,0,0,0,0,3833815382,61461066,316072,4375444724,0,3833815382,61461066,316072,0,0,0,4268,0,0,0,0,62023,2,0,0,0,0,0,0,0,122885234,0,32777745,0,0,0,0,0,0,0,0,0,0,0,27114716,0,0,0,0,0,0,0,0,54623172,0,9303879,44167973,1274600,4324352,7209596,0,0,0,0,106625,5914913,406510736,0,0,143326950,0,0,0,0,205441038,459366490,0,0,0,0,39357,403325,6520,720716,6763,7332,1184013,0,0,0,0,0,0,0,0,0,0,0,0,0,558,27,0,0,0,0,0,0,155662979,0,60881748,14680443,0,62770492,0,0,899238,0,0,0,0,0,0,4323389740,97793004,510417628,0,0,0,0,0,0,0,0,-483180,0,495848089,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8882,177567774,0,0,0,0,0,0,0,0,0,717458331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60160,9/30/2024 0:00:00,14632,0,0,0,0,341011479,5106858,288135,391164905,0,341011479,5106858,288135,0,0,0,97,0,0,0,0,122023,2,0,0,0,0,0,0,0,9200732,0,2335628,0,0,0,0,0,0,0,0,0,0,0,1777360,0,0,0,0,0,0,0,0,5850975,87317,900165,5013595,267195,727851,526431,0,0,0,0,78750,309395,63688482,0,0,29925935,0,0,0,0,0,8837778,0,0,400,-13763,2064,17618,795,30443,4592,1628,57140,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,0,0,0,0,0,0,11536360,0,3839157,3270135,0,-1731292,0,1836731,1,0,0,0,0,0,0,0,1495517,26741402,0,0,0,0,0,0,0,0,0,0,32815700,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2757,54480822,0,0,0,0,0,0,20000000,0,20000000,182710283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,9/30/2024 0:00:00,14636,0,0,0,0,86563053,30740,0,102544056,0,86563053,30740,0,0,0,0,37,0,0,0,0,62023,3,0,0,0,0,0,0,0,1164594,0,1868823,0,0,0,0,0,0,0,0,0,0,0,118678,0,0,0,0,0,0,0,0,533204,4170,47800,142568,19958,112091,502629,0,0,0,0,10000,70453,9865990,0,0,7747795,0,0,0,0,441986,527009,0,0,0,0,12,4045,88,8273,738,112,13268,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3033417,0,349567,71925,0,1823186,0,539176,125,0,0,0,0,0,0,0,1216721,3173408,0,0,0,0,0,0,0,0,-338396,0,16265635,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60165,9/30/2024 0:00:00,14637,0,0,0,0,25997502,296338,68884,29825577,0,25997502,296338,68884,0,0,0,39,0,0,0,0,62024,3,0,0,0,0,0,0,0,1094318,0,126833,0,0,0,0,0,0,0,0,0,0,0,236445,0,0,0,0,0,0,0,0,688420,8495,80645,483379,7204,54534,184109,0,0,0,0,1269,10878,9315596,0,0,4797585,0,0,0,0,665733,642374,0,0,0,0,100,2049,53,5791,0,35,8028,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1221151,0,485124,100349,0,37390,17523,0,0,0,0,0,0,0,0,0,466713,727176,0,0,0,0,0,0,0,0,0,0,3107382,1036,0,0,0,25464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,7138971,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60167,9/30/2024 0:00:00,14639,0,0,0,0,18427404,612469,0,23183582,0,18686347,612469,0,0,0,0,9,0,0,0,0,62024,2,0,0,0,0,0,0,0,1109976,0,41617,0,0,0,0,0,0,0,0,0,0,0,83966,0,0,0,0,0,0,0,0,245806,4535,31544,196125,71064,30121,54750,0,0,0,0,3514,24800,8184554,0,0,5409182,0,0,0,0,0,1185422,0,0,-1,0,245,894,1,2617,0,0,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1151593,0,151865,383395,0,94694,0,98200,68883,0,0,0,0,0,0,0,82620,1042786,0,0,0,0,0,0,0,0,0,0,3572711,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60175,9/30/2024 0:00:00,14647,0,0,0,0,17187982,0,0,20139278,0,17187982,0,0,0,0,0,8,0,0,0,0,32024,3,0,0,0,0,0,0,0,683131,0,118501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281512,11924,40747,39389,11630,6270,71238,0,0,0,0,7689,16872,2385725,0,0,2290667,0,0,0,0,0,6270040,0,0,0,0,0,0,0,3015,0,0,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,801632,0,1500,144912,0,160949,0,0,0,0,0,0,0,0,0,0,1700,1342179,0,0,0,0,0,0,0,0,0,0,2937975,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60184,9/30/2024 0:00:00,14656,0,0,0,0,9256408,907305,0,10880261,0,9256408,907305,0,0,0,0,44,0,0,0,0,122023,2,0,0,0,0,0,0,0,280197,0,96571,0,0,0,0,0,0,0,0,0,0,0,37570,0,0,0,0,0,0,0,0,126461,60,31857,38932,3353,26120,50681,0,0,0,0,5232,21041,2402334,0,0,1000627,0,0,0,0,264642,522040,0,0,0,0,197,269,47,1771,42,0,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,376768,0,37570,140997,0,-58530,0,0,0,0,0,0,0,0,0,0,93673,365471,0,0,0,0,0,0,0,0,0,0,958326,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60186,9/30/2024 0:00:00,14658,0,0,0,0,31638135,12303026,0,52335904,0,31638135,12303026,0,0,0,0,29,0,0,0,0,92024,2,0,0,0,0,0,0,0,1574193,0,206806,0,0,0,0,0,0,0,0,0,0,0,137782,0,0,0,0,0,0,0,0,588069,5670,43818,335373,14608,31814,29290,0,0,0,0,16917,33662,9708256,0,0,6035955,0,0,0,0,1381951,2442183,0,0,0,0,504,1714,71,3785,0,0,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1780999,0,281559,337892,0,467995,60814,121628,23662,0,0,0,0,0,0,0,753327,5613166,0,0,0,0,0,0,0,0,0,0,8258055,1578,0,0,0,81657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60189,9/30/2024 0:00:00,14661,0,0,0,0,130491457,4648684,2182133,153950400,0,130491457,4648684,2182133,0,0,0,17,0,0,0,0,122023,3,0,0,0,0,0,0,0,3908634,355,1824945,0,0,0,0,0,0,0,0,0,0,0,800208,0,0,0,0,0,0,0,0,2101816,38912,288657,1251878,154584,227627,79410,0,2837,0,0,34119,27767,34002020,0,0,11937222,0,0,0,0,0,2957931,0,0,0,0,870,6409,383,11776,0,353,19791,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,5733224,0,1341685,2333046,0,548297,0,320100,208,0,0,0,0,0,0,0,1774862,13429563,0,0,0,0,0,0,0,0,-260434,0,15381379,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121251,30874429,0,0,0,0,0,0,0,0,0,42041705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60190,9/30/2024 0:00:00,14662,0,0,0,0,3099699,0,0,4299296,0,3099699,0,0,0,0,0,0,0,0,0,0,32023,2,0,0,0,0,0,0,0,137208,0,11333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39514,0,0,10032,2112,0,4429,0,6344,0,0,2762,0,1631871,10153,0,934586,0,0,0,0,0,376589,0,0,0,0,25,0,0,402,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,148541,0,4141,48524,0,38965,0,0,0,0,0,0,0,0,0,0,0,368042,0,0,0,0,0,0,0,0,0,0,1199597,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60198,9/30/2024 0:00:00,14668,0,0,0,0,8959423,369089,0,10665639,0,8959423,369089,0,0,0,0,39,0,0,0,0,122023,3,0,0,0,0,0,0,0,318950,0,59591,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,70314,775,0,6834,1353,10732,1500,0,6114,0,0,7984,23049,4513169,0,0,2419526,0,0,0,0,0,577344,0,0,0,0,106,0,58,1349,0,0,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,378541,0,9079,129671,0,129294,0,0,28117,0,0,0,0,0,0,0,0,889516,0,0,0,0,0,0,0,0,0,0,1303119,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,9/30/2024 0:00:00,14671,0,0,0,0,18545678,0,0,20568941,0,18545678,0,0,0,0,0,29,0,0,0,0,92023,2,0,0,0,0,0,0,0,858237,0,62192,0,0,0,0,0,0,0,0,0,0,0,141981,0,0,0,0,0,0,0,0,310723,0,58135,133943,630,24239,51465,0,0,0,0,12797,279571,9727451,0,0,494291,0,0,0,0,0,1504603,0,0,0,32558,125,741,0,2283,0,0,3149,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,920429,0,202198,158423,0,-487299,0,10800,11077,0,0,0,0,0,0,0,374754,1065474,0,0,0,0,0,0,0,0,0,0,1941273,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60205,9/30/2024 0:00:00,14675,0,0,0,0,264047074,21074853,432334,316098143,0,264047074,21074853,432334,0,0,0,91,0,0,0,0,122023,3,0,0,0,0,0,0,0,7000537,0,1275671,0,0,0,0,0,0,0,0,0,0,0,1570869,0,0,0,0,0,0,0,0,3966856,31171,832257,1334850,832593,615478,1193462,0,0,0,0,0,151739,55400638,0,0,35521184,0,0,0,0,0,15568222,0,0,0,1822,776,15532,451,27228,0,642,44629,0,0,0,0,0,0,0,0,0,0,0,0,0,77,5,0,0,0,0,0,0,8276208,0,3725830,1372674,0,848573,0,0,54464,0,0,0,0,0,0,0,2396965,10982551,0,0,0,0,0,0,0,0,59553,0,33384629,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7117,76826622,0,0,0,0,0,1000000,0,0,1000000,67577640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60207,9/30/2024 0:00:00,14677,0,0,0,0,126018167,1007850,46124,145216729,0,126018167,1007850,46124,0,0,0,13,0,0,0,0,32024,3,0,0,0,0,0,0,0,4386731,0,578197,0,0,0,0,0,0,0,0,0,0,0,235437,0,0,0,0,0,0,0,0,1613862,25425,293744,270995,124083,319467,691756,0,0,0,0,9000,9687,16107227,0,0,2891339,0,0,0,0,1983100,697360,0,0,0,0,665,4900,174,9611,34,424,15808,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,4964928,0,656932,816741,0,1105233,0,0,310965,0,0,0,0,0,0,0,925468,7426118,0,0,0,0,0,0,0,0,0,0,17933091,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,7431493,0,0,0,0,0,0,0,0,0,34591497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60212,9/30/2024 0:00:00,14681,0,0,0,0,11175232,0,0,12645127,0,11175232,0,0,0,0,0,4,0,0,0,0,122023,3,0,0,0,0,0,0,0,265901,4800,41186,0,0,0,0,0,0,0,0,0,0,0,20761,0,0,0,0,0,0,0,0,164673,1847,26491,53254,4670,2670,2405,0,3068,0,0,16136,6914,3367784,83564,0,2947247,0,0,0,0,0,231712,0,0,0,0,159,0,0,1215,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,302287,0,45600,99934,0,-34175,5000,0,0,0,0,0,0,0,0,0,12000,999715,0,0,0,0,0,0,0,0,0,0,1442256,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60215,9/30/2024 0:00:00,14684,0,0,0,0,54024179,2547146,3396693,64566171,0,54024179,2547146,3396693,0,0,0,22,0,0,0,0,72024,2,0,0,0,0,0,0,0,2091409,0,263570,0,0,0,0,0,0,0,0,0,0,0,870630,0,0,0,0,0,0,0,0,1189307,26596,197375,793521,21013,194578,173220,0,4562,0,0,6571,41309,5924282,0,0,2271448,0,0,0,0,547661,3210083,0,0,-194,0,721,5201,309,11082,0,208,17521,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,2354979,0,870436,488951,0,44110,123523,0,0,0,0,0,0,0,0,0,1712008,4110700,0,0,0,0,0,0,0,0,-396716,0,5400058,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1873963,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60216,9/30/2024 0:00:00,14685,0,0,0,0,873043881,34706533,8866693,1141915251,0,890244403,34706533,8866693,0,0,0,352,0,0,0,0,122023,2,0,0,0,0,0,0,0,33906437,0,3222553,0,0,0,0,0,0,0,0,0,0,0,3719606,0,0,0,0,0,0,0,0,15303680,175765,1612593,5525351,816726,1134613,946529,0,0,0,0,22065,2842287,148239608,0,0,39370663,0,0,0,0,162945,13615941,0,0,-157055,0,9170,43158,2994,67312,0,5210,127905,0,0,0,0,0,0,0,0,0,0,0,0,0,196,5,0,0,0,0,0,0,37128990,0,11067466,13270499,0,3310884,0,0,2230763,0,0,0,0,0,0,0,10616399,45865172,0,0,0,0,0,0,0,0,0,690772,111765879,979,0,19221100,0,1186997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9290,246182360,0,0,0,0,0,8500000,70000000,0,78500000,210787856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
