"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
60378,9/30/2024 0:00:00,14825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3245414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3245414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,5,0,0,0,0,0,83
60383,9/30/2024 0:00:00,14830,0,0,0,0,0,0,555657,0,0,0,0,0,0,0,6204995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173886,0,0,0,8654621,0,0,0,0,1720083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,135,0,0,0,0,0,0,566
60388,9/30/2024 0:00:00,14835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89000,427103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,16,0,0,0,0,0,0,177
60389,9/30/2024 0:00:00,14836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302739,0,0,0,0,253500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,16,0,0,0,0,0,0,0
60390,9/30/2024 0:00:00,14837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12180,0,0,0,53814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,4
60392,9/30/2024 0:00:00,14839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,61,28,0,0,0,0,0,0,6
60396,9/30/2024 0:00:00,14843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
60400,9/30/2024 0:00:00,14847,0,0,0,0,0,0,6932583,0,0,0,0,0,0,0,878372,0,0,0,0,0,0,0,0,0,1641707,0,0,0,0,0,0,0,2426688,10440551,0,0,0,0,202908,96,35,0,0,0,0,35,0,0,4,71,30,101,25,5,36,0,30,131,204,386,0,0,0,26,0,26,1990
60406,9/30/2024 0:00:00,14852,0,0,0,0,0,0,13076054,0,0,0,0,0,0,0,18179330,0,0,0,0,0,0,0,0,0,181915,0,0,0,0,1117252,0,0,138938,40467345,0,0,0,0,7955771,9,49,0,0,0,0,8,13,0,24,8,49,57,1,0,0,9,1,58,557,794,1,0,0,0,0,0,896
60408,9/30/2024 0:00:00,14854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49092,2503027,0,0,0,0,120321,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,69,0,0,0,0,0,0,0,17
60409,9/30/2024 0:00:00,14855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
60423,9/30/2024 0:00:00,14868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721042,0,0,0,2227923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,142,0,0,0,0,0,0,0,314
60428,9/30/2024 0:00:00,14873,0,0,0,0,0,0,8111427,0,0,0,0,0,0,0,23673818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6080523,0,0,5250000,48341403,0,0,0,0,5225635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,600,1,0,0,0,0,0,384
60429,9/30/2024 0:00:00,14874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874402,0,0,0,0,345870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,39,0,0,0,0,0,0,25
60435,9/30/2024 0:00:00,14880,0,0,0,0,0,0,8465476,0,0,0,0,0,0,0,9773769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168988,0,0,0,22837469,0,0,0,0,4429236,0,5,0,0,0,0,0,0,0,3,0,5,5,0,0,0,2,0,5,246,538,2,0,0,0,0,0,19
60436,9/30/2024 0:00:00,14881,0,0,0,0,0,0,756613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031183,0,0,1344334,3132130,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,2,312,98,1,0,0,0,0,0,355
60438,9/30/2024 0:00:00,14883,0,0,0,0,0,0,227984348,0,0,0,0,0,0,0,194403743,0,0,0,0,0,0,0,0,0,38033997,0,0,0,0,0,0,0,17522580,534377466,0,0,0,0,94466795,247,0,0,21,0,0,24,0,93,0,199,0,199,27,0,62,0,48,247,2418,4828,0,1,0,0,0,1,1681
60457,9/30/2024 0:00:00,14898,0,0,0,0,0,0,24963440,0,0,0,0,0,0,0,72642324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427753,0,0,1039603,106527355,0,0,0,0,6454235,0,39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,39,39,814,1079,0,0,0,0,0,0,112
60466,9/30/2024 0:00:00,14906,0,0,0,0,0,0,5545781,0,0,0,0,0,0,0,21212337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876117,0,0,1278763,31536409,0,0,0,0,2623411,0,3,0,0,0,1,0,1,0,0,0,2,2,0,0,0,1,1,3,308,485,0,0,0,0,0,0,379
60467,9/30/2024 0:00:00,14907,0,0,0,0,0,0,312917,0,0,0,0,0,0,0,5731869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4330405,0,0,272409,10656558,0,0,0,0,8958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,95,0,0,0,0,0,1035
60470,9/30/2024 0:00:00,14910,0,0,0,0,0,0,1429280,0,0,0,0,0,0,0,6358353,0,0,0,0,0,0,0,0,0,60275,0,0,0,0,0,0,0,0,8695542,0,0,0,0,907909,5,20,0,0,0,0,2,3,0,11,3,20,23,2,0,1,2,2,25,165,129,1,0,0,0,0,0,189
60475,9/30/2024 0:00:00,14915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,44
60483,9/30/2024 0:00:00,14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875881,0,0,0,3122949,0,0,0,0,246400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
60484,9/30/2024 0:00:00,14921,0,0,0,0,0,0,100926397,0,0,0,0,0,0,0,205471644,0,0,0,0,0,0,0,0,0,150000,0,0,0,0,4547816,0,0,10908517,348717007,0,0,0,0,26862633,16,25,0,0,0,0,8,6,8,18,16,25,41,0,0,0,0,0,41,2201,3423,0,0,0,0,0,0,466
60491,9/30/2024 0:00:00,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26
60494,9/30/2024 0:00:00,14930,0,0,0,0,0,0,1329,0,0,0,0,0,0,0,1525346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545330,0,0,0,0,18655,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,4,92,11,0,0,3,0,0,3,67
60497,9/30/2024 0:00:00,14933,0,0,0,0,0,0,60484901,0,0,0,0,0,0,0,179422472,0,0,0,0,0,0,0,0,0,23033641,0,0,0,0,46720026,0,0,31601,329489756,0,0,0,0,42830756,338,0,0,95,0,0,86,0,102,0,219,0,219,24,0,22,0,119,338,2036,2550,48,0,0,0,0,0,4400
60500,9/30/2024 0:00:00,14936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593962,0,0,0,3215124,0,0,0,0,2621162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,90,0,0,0,0,0,0,1236
60501,9/30/2024 0:00:00,14937,0,0,0,0,0,0,9020103,0,0,0,0,0,0,0,1651426,0,0,0,0,0,0,0,0,0,24842,0,0,0,0,0,0,0,190343,16720372,0,0,0,0,5858500,23,0,0,0,0,0,10,0,7,0,23,0,23,0,0,6,0,0,23,553,259,0,0,0,0,0,0,413
60509,9/30/2024 0:00:00,14945,0,0,0,0,0,0,10509122,0,0,0,0,0,0,0,33471121,0,0,0,0,0,0,0,0,0,1406435,0,0,0,0,216963,0,0,0,55282650,0,0,0,0,11085444,190,47,0,128,0,0,28,10,14,23,47,47,94,15,0,4,11,143,237,1615,942,5,0,0,0,0,0,1696
60520,9/30/2024 0:00:00,14954,0,0,0,0,0,0,158791511,0,0,0,0,0,0,0,617108912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34156571,0,0,44181470,932739213,0,0,0,0,78500749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714,3890,0,0,0,0,0,0,2359
60522,9/30/2024 0:00:00,14956,0,0,0,0,0,0,43184712,0,0,0,0,0,0,0,87351009,0,0,0,0,0,0,0,0,0,1565721,0,0,0,0,12470368,0,0,0,226122161,0,0,0,0,83116072,96,139,0,2,0,0,20,48,39,57,92,138,230,2,1,32,32,5,235,1785,3353,7,0,0,0,0,0,6065
60531,9/30/2024 0:00:00,14965,0,0,0,0,0,0,29080,0,0,0,0,0,0,0,2504639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18850,0,0,0,2564648,0,0,0,0,12079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2,0,0,0,0,0,0,106
60532,9/30/2024 0:00:00,14966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27530,0,0,92141,7437169,0,0,0,0,2569465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,11,0,0,0,0,0,0,14
60533,9/30/2024 0:00:00,14967,0,0,0,0,0,0,3629,0,0,0,0,0,0,0,5152038,0,0,0,0,0,0,0,0,0,1098235,0,0,0,0,0,0,0,145007,8965913,0,0,0,0,3665239,205,0,0,11,0,0,18,0,20,0,46,0,46,148,0,0,0,159,205,252,15,12,5,0,0,0,5,555
60543,9/30/2024 0:00:00,14977,0,0,0,0,0,0,24673587,0,0,0,0,0,0,0,22563337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216357,0,0,0,47825906,0,0,0,0,372625,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,737,537,0,0,0,0,0,0,68
60545,9/30/2024 0:00:00,14979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243245,0,0,0,2012008,0,0,0,0,181800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14
60582,9/30/2024 0:00:00,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
60583,9/30/2024 0:00:00,15010,0,0,0,0,0,0,17723682,0,0,0,0,0,0,0,236550314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628681,0,0,10430533,270880742,0,0,0,0,5547532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,756,0,0,0,0,0,0,2511
60605,9/30/2024 0:00:00,15030,0,0,0,0,0,0,13083398,0,0,0,0,0,0,0,26625355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541762,0,0,0,70810765,0,0,0,0,29560250,9,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,0,8,9,688,767,0,0,0,0,0,0,6544
60608,9/30/2024 0:00:00,15033,0,0,0,0,0,0,463425,0,0,0,0,0,0,0,122980021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233498,0,0,0,133080320,0,0,0,0,9403376,41,21,0,3,0,0,9,4,0,0,10,21,31,28,0,0,17,31,62,799,227,0,0,0,0,0,0,1772
60619,9/30/2024 0:00:00,15044,0,0,0,0,0,0,1212035,0,0,0,0,0,0,0,478978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,24,0,0,0,0,0,0,107
60627,9/30/2024 0:00:00,15051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
60645,9/30/2024 0:00:00,15064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394365,0,0,0,1885828,0,0,0,0,352000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,26,12,0,0,0,0,0,211
60646,9/30/2024 0:00:00,15065,0,0,0,0,0,0,13829195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48483,0,0,0,15284386,0,0,0,0,1406708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,156,0,0,0,0,0,0,64
60648,9/30/2024 0:00:00,15066,0,0,0,0,0,0,9753562,0,0,0,0,0,0,0,1719702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11473264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,166,0,0,0,0,0,0,37
60657,9/30/2024 0:00:00,15075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
60660,9/30/2024 0:00:00,15078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96310,96310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
60666,9/30/2024 0:00:00,15083,0,0,0,0,0,0,4046978,0,0,0,0,0,0,0,13367042,0,0,0,0,0,0,0,0,0,2816699,0,0,0,0,719986,0,0,6501675,32783257,0,0,0,0,8147576,2,152,0,0,0,0,0,40,0,65,0,152,150,2,0,0,31,2,154,187,490,2,0,0,0,0,0,184
60680,9/30/2024 0:00:00,15096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60683,9/30/2024 0:00:00,15099,0,0,0,0,0,0,7726226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258348,0,0,0,0,0,0,0,0,13731042,0,0,0,0,6004816,144,29,1,10,0,0,74,0,19,29,112,29,139,21,0,17,0,31,173,208,1081,3,0,0,0,0,0,649
60686,9/30/2024 0:00:00,15101,0,0,0,0,0,0,5666650,0,0,0,0,0,0,0,9229252,0,0,0,0,0,0,0,0,0,3066898,0,0,0,0,1775780,0,0,288000,17711169,0,0,0,0,751487,118,32,0,6,0,0,24,10,26,10,73,31,103,39,1,9,8,46,150,336,254,8,11,0,0,0,11,490
60688,9/30/2024 0:00:00,15103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60689,9/30/2024 0:00:00,15104,0,0,0,0,0,0,1167568,0,0,0,0,0,0,0,2285437,0,0,0,0,0,0,0,0,0,1163249,0,0,0,0,0,0,0,1326212,5097119,0,0,0,0,317902,122,9,2,0,0,0,31,9,4,0,35,9,41,85,0,0,0,84,131,455,67,0,0,0,0,0,0,534
60696,9/30/2024 0:00:00,15109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639620,639620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
60700,9/30/2024 0:00:00,15113,0,0,0,0,0,0,31296672,0,0,0,0,0,0,0,175194028,0,0,0,0,0,0,0,0,0,1702500,0,0,0,0,40010093,0,0,4445200,265144993,0,0,0,0,14199000,46,23,0,0,0,0,6,0,24,16,44,23,67,2,0,14,7,2,69,258,2225,0,0,0,0,0,0,4432
60705,9/30/2024 0:00:00,15118,0,0,0,0,0,0,10302059,0,0,0,0,0,0,0,764306363,0,0,0,0,0,0,0,0,0,69973431,0,0,0,0,39854202,0,0,15796341,851579923,0,0,0,0,21320958,293,8,2,66,0,0,49,4,60,2,157,7,164,68,1,16,0,137,301,9899,835,4,1,0,0,0,1,14233
60707,9/30/2024 0:00:00,15120,0,0,0,0,0,0,794913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,182
60712,9/30/2024 0:00:00,15125,0,0,0,0,0,0,5261053,0,0,0,0,0,0,0,9164752,0,0,0,0,0,0,0,0,0,149886,0,0,0,0,345293,0,0,3716455,21870324,0,0,0,0,3382771,135,0,0,1,0,0,50,0,0,0,50,0,50,84,0,0,0,85,135,560,206,0,0,0,0,0,0,541
60715,9/30/2024 0:00:00,15128,0,0,0,0,0,0,142289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235936,378225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,20
60716,9/30/2024 0:00:00,15129,0,0,0,0,0,0,11385570,0,0,0,0,0,0,0,6600893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127915,0,0,0,18645887,0,0,0,0,531509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,318,0,0,0,0,0,0,38
60718,9/30/2024 0:00:00,15131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37388,216285,0,0,0,0,178897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,12,0,0,0,0,0,0,79
60721,9/30/2024 0:00:00,15134,0,0,0,0,0,0,4800333,0,0,0,0,0,0,0,16508210,0,0,0,0,0,0,0,0,0,3885810,0,0,0,0,2871797,0,0,0,24180340,0,0,0,0,0,137,0,5,8,0,0,26,0,35,0,95,0,95,29,0,34,0,42,137,1402,255,3,0,0,0,0,0,197
60726,9/30/2024 0:00:00,15139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235378,0,0,0,1258120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,173
60728,9/30/2024 0:00:00,15141,0,0,0,0,0,0,1076949,0,0,0,0,0,0,0,8370831,0,0,0,0,0,0,0,0,0,196812,0,0,0,0,81414,0,0,0,12557519,0,0,0,0,3028325,0,20,0,0,0,0,0,2,0,12,0,20,20,0,0,0,4,0,20,542,439,7,0,0,0,0,0,1267
60731,9/30/2024 0:00:00,15143,0,0,0,0,0,0,478939,0,0,0,0,0,0,0,974159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025853,0,0,0,2478951,0,0,0,0,0,15,0,0,0,0,0,0,0,14,0,14,0,14,1,0,0,0,1,15,18,36,0,0,0,0,0,0,63
60735,9/30/2024 0:00:00,15147,0,0,0,0,0,0,8138647,0,0,0,0,0,0,0,3194242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664284,17897761,0,0,0,0,5900588,0,15,0,0,0,0,0,1,0,5,0,15,15,0,0,0,7,0,15,258,0,187,0,0,0,0,0,276
60745,9/30/2024 0:00:00,15155,0,0,0,0,0,0,2809756,0,0,0,0,0,0,0,4133106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22341,0,0,0,7252607,0,0,0,0,287404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,76,0,0,0,0,0,0,602
60747,9/30/2024 0:00:00,15157,0,0,0,0,0,0,85662546,0,0,0,0,0,0,0,37440845,0,0,0,0,0,0,0,0,0,8015442,0,0,0,0,0,0,0,3299816,127613207,0,0,0,0,1210000,98,10,0,19,0,0,14,0,19,7,68,10,78,11,0,33,0,30,108,1567,1973,3,0,0,0,0,0,121
60750,9/30/2024 0:00:00,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
60755,9/30/2024 0:00:00,15164,0,0,0,0,0,0,596127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417151,1013278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,19,0,0,0,0,0,0,17
60768,9/30/2024 0:00:00,15176,0,0,0,0,0,0,61637317,0,0,0,0,0,0,0,23871422,0,0,0,0,0,0,0,0,0,30222107,0,0,0,0,0,0,0,1742238,99683066,0,0,0,0,12432089,1120,9,21,217,0,0,183,0,105,2,507,8,515,243,0,73,3,614,1129,3965,1286,74,146,132,3,1,282,1313
60780,9/30/2024 0:00:00,15188,0,0,0,0,0,0,1714410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,229,0,0,0,0,0,0,31
60782,9/30/2024 0:00:00,15190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
60784,9/30/2024 0:00:00,15191,0,0,0,0,0,0,383911135,0,0,0,0,0,0,0,236985503,0,0,0,0,0,0,0,0,0,21454743,0,0,0,0,8877376,0,0,14253410,744507308,0,0,0,0,100479884,765,240,20,135,0,0,65,2,256,4,392,7,399,218,54,71,1,606,1005,3214,6252,0,0,0,0,179,179,283
60787,9/30/2024 0:00:00,15194,0,0,0,0,0,0,2408181,0,0,0,0,0,0,0,1537511,0,0,0,0,0,0,0,0,0,3705740,0,0,0,0,0,0,0,42087,3987779,0,0,0,0,0,386,5,1,1,0,0,17,0,39,4,160,5,165,180,0,51,0,226,391,318,103,0,33,44,0,0,77,740
60790,9/30/2024 0:00:00,15196,0,0,0,0,0,0,8035621,0,0,0,0,0,0,0,25615467,0,0,0,0,0,0,0,0,0,54260401,0,0,0,0,111012,0,0,1985138,47471494,0,0,0,0,11724256,3363,8,37,1233,0,0,7,1,169,4,737,8,745,584,0,256,2,2626,3371,364,541,0,269,772,0,0,1041,1192
60791,9/30/2024 0:00:00,15197,0,0,0,0,0,0,6100260,0,0,0,0,0,0,0,4790594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576190,0,0,284342,15832135,0,0,0,0,4080749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,151,0,0,0,0,0,0,1168
60793,9/30/2024 0:00:00,15199,0,0,0,0,0,0,546198812,0,0,0,0,0,0,0,1176883091,0,0,0,0,0,0,0,0,0,19011971,0,0,0,0,65304392,0,0,38465316,2078721962,0,0,0,0,251870351,938,1,8,15,0,0,422,1,176,0,672,1,673,243,0,61,0,266,939,6158,7614,2,10,0,0,0,10,7436
60798,9/30/2024 0:00:00,15204,0,0,0,0,0,0,6613522,0,0,0,0,0,0,0,7093390,0,0,0,0,0,0,0,0,0,617270,0,0,0,0,1887971,0,0,0,15847389,0,0,0,0,252506,26,0,0,3,0,0,4,0,1,0,11,0,11,12,0,5,0,14,26,350,418,1,1,0,0,0,1,804
60799,9/30/2024 0:00:00,15205,0,0,0,0,0,0,184399,0,0,0,0,0,0,0,5799231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59421,0,0,0,11300543,0,0,0,0,5257492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,278,0,0,0,0,0,0,994
60801,9/30/2024 0:00:00,15207,0,0,0,0,0,0,82040643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12987003,0,0,826500,96187852,0,0,0,0,333706,32,99,0,0,0,0,10,0,13,93,32,99,131,0,0,9,6,0,131,1258,1065,0,0,0,0,0,0,6267
60806,9/30/2024 0:00:00,15212,0,0,0,0,0,0,36736398,0,0,0,0,0,0,0,76423079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28499095,0,0,18579147,162400625,0,0,0,0,2162906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,1296,15,0,0,0,0,0,950
