"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
20042,9/30/2024 0:00:00,10641,11/13/2024 8:06:18 AM,24772062,19410867,0,1858227836,0,1615173809,1636684986,0,4122037,865776,1385636,59002,1406122898,2486,109576816,9758941,0,0,0,0,0,0,0,151927,1314236,0,0,2394101,25330596,0,0,0,0,0,93,1120,1243,534,634,10801890,1201063,0,0,0,-292027,0,0,0,0,0,0,0,0,626053025,0,0,0,49000248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14849578,0,0,0,0,38068176,76149419,21511177,327815818,34716295,323351768,493171257,86920000,0,137178242,0,0,6831,0,0,0,0,0,0,0,0,0,7372085,0,6522,0,0,0,0,0,0,0,0,0,0,184284320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5462673,878826,19489038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20053,9/30/2024 0:00:00,10650,10/22/2024 10:24:42 PM,927728,101336,0,154125823,0,126642266,126642266,0,59464,0,0,6416,80401246,1285,21652775,128207,0,0,0,0,0,0,0,18445,114173,0,0,0,388019,0,0,0,0,0,0,1290,736,565,630,99345,49792,0,0,0,0,0,0,0,0,0,0,0,0,89889054,0,0,0,3200089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303195,0,0,0,0,263962,0,0,23863530,7613592,3312501,4257059,0,0,24220155,0,0,2068,0,0,0,0,0,0,0,0,0,875449,0,4064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315888,35413,261707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060,9/30/2024 0:00:00,10656,10/31/2024 12:03:43 AM,0,544,0,327783,0,170372,170372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,150,0,262,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9454,16980,0,0,0,0,0,0,0,153392,7382,0,0,80104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,0,0,0,0,112700,0,0,0,0,0,0,0,0,46783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061,9/30/2024 0:00:00,10657,10/25/2024 10:03:06 PM,786510,964394,0,423402392,0,299486710,341434710,0,642095,71260,0,17940,354277511,1119,32825758,1704079,0,0,0,0,0,0,0,26935,40000,0,0,1112402,8848976,0,0,0,0,0,6,1329,1140,472,464,1569808,408115,0,0,0,0,0,0,0,0,0,0,0,0,43602495,3768665,0,0,10364762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496112,0,0,0,0,2787796,35000000,41948000,44742859,15268838,98106430,154564171,31845777,0,40781196,0,0,1714,0,0,0,0,0,0,0,0,0,5275592,0,306940,0,0,0,0,0,0,0,0,0,0,13892202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316991,71451,2123557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20063,9/30/2024 0:00:00,10659,10/21/2024 10:09:30 PM,0,77747,0,30915137,0,25703912,25703912,0,15341,0,0,1714,21280385,345,6257639,26171,0,0,0,0,0,0,0,2198,4750,0,0,937,344820,0,0,0,0,0,0,1049,1000,403,497,26515,1227,0,0,0,342209,16475,0,0,0,0,0,0,0,9123226,0,0,0,613390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250710,0,0,0,0,118316,0,0,3798848,577259,5048538,6826731,4116649,0,4750567,0,0,622,0,0,0,0,0,0,0,0,0,22395,0,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42236,24738,72041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20114,9/30/2024 0:00:00,10689,10/30/2024 10:10:43 PM,1042124,73840,0,15992101,0,14282422,14282422,0,93645,42057,100962,867,9703670,586,2622114,352023,0,0,0,0,0,0,0,1972,2800,0,0,177,325427,0,0,0,0,0,0,0,999,574,574,59354,34142,0,0,0,-186838,82590,0,0,0,0,0,0,0,4621686,119282,0,0,470853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156580,0,0,0,0,-280994,0,0,1000177,0,8460343,8577969,0,0,2058198,0,0,226,0,0,0,0,0,0,0,0,0,399079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35160,0,37968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20147,9/30/2024 0:00:00,10715,10/22/2024 2:41:05 PM,0,76032,0,5070260,0,4678750,4678750,0,29724,27854,11086,284,3555433,97,1262316,68664,0,0,0,0,0,0,0,1099,5000,0,4000,0,20018,0,0,0,0,0,0,900,1600,500,600,0,0,0,0,0,3619,0,0,0,0,0,0,0,0,3644792,0,0,0,234148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50514,0,0,0,0,3600,0,0,143437,41238,849283,849283,0,0,384291,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12434,0,29912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20186,9/30/2024 0:00:00,10744,10/25/2024 10:16:34 PM,0,0,0,44143326,0,35717693,35717693,0,5083,377,7261,1654,19683630,153,2549582,14071,0,0,0,0,0,0,0,5983,19632,0,0,0,346619,0,0,0,0,0,0,1090,1390,700,720,10603,4110,0,0,0,0,0,0,0,0,0,0,0,0,18992156,498458,0,0,566979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307057,0,0,0,0,149274,0,0,4928322,74913,2034262,2797288,8921058,0,7764348,0,0,556,0,0,0,0,0,0,0,0,0,7133,0,7133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41439,103628,48741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20194,9/30/2024 0:00:00,10748,10/25/2024 10:28:08 PM,21110706,2435383,0,755038729,0,681000277,681000277,0,1043036,252832,123803,33612,605612569,7386,211322074,3640055,0,0,0,0,0,0,0,63620,332201,0,0,2,8381124,0,0,0,0,0,0,1099,1299,559,609,2328553,330895,0,0,0,2922061,5874579,0,0,0,0,0,0,0,335437286,0,0,0,22856470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6185787,0,0,0,0,8105271,0,0,72097858,18044089,184419325,209716723,36946420,0,59916375,0,0,16563,0,0,0,0,0,0,0,0,0,4285364,0,54812,0,0,0,0,0,0,0,0,0,0,52524878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004980,18246,9452349,0,0,0,0,0,805353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20204,9/30/2024 0:00:00,10752,10/16/2024 10:01:53 PM,48364,0,0,6067543,0,4920644,4920644,0,0,0,0,196,2396116,40,710965,0,0,0,0,0,0,0,0,686,1700,0,0,0,34968,0,0,0,0,0,0,0,1058,404,478,0,0,0,0,0,25295,0,0,0,0,0,0,0,0,3915818,173055,0,0,96815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60917,0,0,0,0,10334,0,0,0,0,1004827,1004827,0,0,936678,0,0,85,0,0,0,0,0,0,0,0,0,28159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3241,0,11083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20207,9/30/2024 0:00:00,10755,10/22/2024 10:05:47 PM,0,2467243,0,56196501,0,41497184,41497184,0,149750,148196,21650,3156,19285275,1515,5456259,319596,0,0,0,0,0,0,0,6637,10000,0,0,0,115218,0,0,0,0,0,0,1190,1290,500,599,111630,12489,0,0,0,0,19870,0,0,0,0,0,0,0,26721349,979208,0,0,1724222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427306,0,0,0,0,1683548,0,0,5442618,695376,0,3064381,5553590,0,12036561,0,0,146,0,0,0,0,0,0,0,0,0,71527,0,18675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57755,86674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20222,9/30/2024 0:00:00,10764,10/24/2024 6:33:19 AM,0,14535,0,20429983,0,17236026,17236026,0,0,0,0,826,8337691,125,2228337,8993,0,0,0,0,0,0,0,2425,5000,0,0,0,110354,0,0,0,0,0,0,1299,1142,429,552,0,182,0,0,0,343237,734404,0,0,0,0,0,0,0,12203243,0,0,0,380101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163383,0,0,0,0,109284,0,0,2881266,0,1417113,1417113,0,0,2714756,0,0,330,0,0,0,0,0,0,0,0,0,2477,0,2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19956,45499,15328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20228,9/30/2024 0:00:00,10769,10/7/2024 10:01:38 PM,0,7158,0,5372862,0,3301039,3301039,0,15860,0,0,266,4923628,266,4923628,46894,0,0,0,0,0,0,0,679,700,0,0,139,139966,0,0,0,0,0,0,0,960,800,800,0,193,0,0,0,-48842,0,0,0,0,0,0,0,0,3301039,432996,0,0,99472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29120,0,0,0,0,1006864,0,0,0,0,0,0,0,0,680805,0,0,41,0,0,0,0,0,0,0,0,0,106470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20258,9/30/2024 0:00:00,10787,10/29/2024 10:23:40 PM,8737460,2553178,0,689753689,0,611475715,611475715,0,386955,188094,480602,33335,470354271,26092,194250127,1324414,0,0,0,0,0,0,0,46967,963184,0,0,117,4939335,0,0,0,0,0,0,1275,1800,549,599,818669,182266,0,0,0,0,23968239,0,0,0,0,0,0,0,144772995,2979121,0,0,22673534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5928279,0,0,0,0,18319778,0,0,128385908,24262791,118457853,122443782,166227707,0,61368266,0,0,6148,0,0,0,0,0,0,0,0,0,1905481,0,159349,0,0,0,0,0,0,0,0,0,0,40900621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549855,397296,9098587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20267,9/30/2024 0:00:00,10793,10/29/2024 10:27:34 PM,0,800,0,6508643,0,4459867,4459867,0,0,0,0,592,5067705,265,1910116,0,0,0,0,0,0,0,0,1675,9000,0,0,0,53609,0,0,0,0,0,0,0,1800,800,800,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,1850965,0,0,0,258284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45119,0,0,0,0,21737,0,0,0,0,2608901,2608901,0,0,2027039,0,0,205,0,0,0,0,0,0,0,0,0,55171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20279,9/30/2024 0:00:00,10799,10/16/2024 10:06:55 PM,0,97,0,8267983,0,7321975,7321975,0,4162,0,0,293,3605755,64,1062323,4910,0,0,0,0,0,0,0,1394,55000,0,3200,0,20359,0,0,0,0,0,0,0,1064,465,524,9650,8615,0,0,0,-1903,1542987,0,0,0,0,0,0,0,5778988,0,0,0,217210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77554,0,0,0,0,31953,0,0,0,0,0,0,0,0,900436,0,0,120,0,0,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20290,9/30/2024 0:00:00,10806,11/13/2024 10:01:37 PM,238143,43772,0,37956970,0,34750167,34750167,0,0,0,0,1391,16297963,311,4742659,0,0,0,0,0,0,0,0,2692,106940,0,0,6,106475,0,0,0,0,0,0,875,1342,516,686,14469,13227,0,0,0,0,0,0,0,0,0,0,0,0,21496590,0,0,0,1192897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336667,0,0,0,0,417636,0,0,8943992,1006933,1855017,3198933,0,0,4599289,0,0,377,0,0,0,0,0,0,0,0,0,97312,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41982,86960,97613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20292,9/30/2024 0:00:00,10808,10/9/2024 10:05:24 PM,0,0,0,1744028,0,1469399,1469399,0,0,0,0,138,1357991,13,174651,0,0,0,0,0,0,0,0,489,600,0,0,0,2738,0,0,0,0,0,0,0,748,272,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469399,0,0,0,41751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14810,0,0,0,0,3684,0,0,0,0,0,0,0,0,270945,0,0,8,0,0,0,0,0,0,0,0,0,19081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302,9/30/2024 0:00:00,10813,10/24/2024 10:16:26 PM,39584,26952,0,38819446,0,33967022,33967022,0,6308,38133,4728,2480,15898149,384,4142784,54296,0,0,0,0,0,0,0,2312,5000,0,0,1,216045,0,0,0,0,0,0,890,1390,599,639,14837,1545,0,0,0,0,11118,0,0,0,0,0,0,0,14520386,0,0,0,926934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329437,0,0,0,0,98711,0,0,6510191,1668003,4096266,8044220,2281900,0,4753713,0,0,259,0,0,0,0,0,0,0,0,0,24894,0,3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49063,69656,100839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20303,9/30/2024 0:00:00,10814,10/25/2024 10:34:01 PM,0,1329,0,4876279,0,3840815,3840815,0,78792,78631,15133,158,2032294,28,317800,187423,0,0,0,0,0,0,0,856,1200,0,0,0,49091,0,0,0,0,0,0,0,1250,850,1050,0,0,0,0,0,4708,0,0,0,0,0,0,0,0,2220757,186274,0,0,129516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41398,0,0,0,0,6823,0,0,395,0,1605990,1619663,0,0,837659,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5125,30294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20324,9/30/2024 0:00:00,10829,11/14/2024 11:36:27 AM,777063,15923,0,26232097,0,22327999,22327999,0,172370,56863,31155,1633,19779735,518,5819030,446464,0,0,0,0,0,0,0,4694,39000,0,0,0,224219,0,0,0,0,0,0,0,1252,435,533,96353,2100,0,0,0,0,0,0,0,0,0,0,0,0,13961017,0,0,0,897523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241684,0,0,0,0,-9183,0,0,3301097,2121597,2452839,2803294,0,0,3903335,0,0,579,0,0,0,0,0,0,0,0,0,56919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38398,32231,695655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
