"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
6949,9/30/2024 0:00:00,3153,0,0,176680,0,1,0,40041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3037000,2447000,0,0,0,5484000,0,0,0,0,0,0,0,0,0,0,0,0,0,14330146,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,15639257,0,0,0,0,0,0,0,0,0,0,0,5675,0,0,0,0,0,0,0,0,0,0
6974,9/30/2024 0:00:00,3165,0,0,759693,200,1,0,415400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,0,0,0,160000,0,0,0,0,0,35760869,0,0,0,0,0,0,0,0,01/01/2023,120000,45097176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6986,9/30/2024 0:00:00,3169,0,0,2229299,710001,1,0,605820,0,0,0,0,0,0,0,0,0,0,0,0,2718844,13707455,252347,0,0,16678646,0,0,0,0,0,0,0,-480354,0,452893,0,0,0,452893,0,0,0,0,0,148984552,0,0,0,0,0,0,0,0,10/01/2023,0,164800643,0,0,0,0,0,0,0,0,0,0,0,445713,0,0,0,0,0,0,0,0,0,0
6992,9/30/2024 0:00:00,3171,0,228018,363433,0,1,0,172033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,45000,0,0,0,0,0,14664290,0,0,0,0,0,0,0,0,01/01/2023,0,16255850,0,0,0,0,0,0,0,0,0,0,0,56309,0,0,0,0,0,0,0,0,0,0
7000,9/30/2024 0:00:00,3176,0,153634856,15288150,4424506,1,0,35872278,247385,0,0,0,6310196,6557581,541458,1324125,810375,978441,0,3654398,0,14941905,44848997,152755531,108716892,321263325,0,0,0,0,0,0,0,-49644748,0,10134551,0,0,57282,10191833,0,0,0,0,286243,2024787706,0,0,0,0,0,0,0,0,01/01/2023,5346619,2354095617,0,0,0,0,0,0,0,0,0,0,0,10662227,0,663227,3091330,0,0,0,0,0,0,0
7002,9/30/2024 0:00:00,3177,0,0,1402522,2919,1,0,332488,0,0,0,0,0,0,0,0,0,0,0,0,951800,1542208,1112427,0,0,3606435,0,0,0,0,0,0,0,-235455,0,56411,0,0,0,56411,0,0,0,0,0,77653874,0,0,0,0,0,0,0,0,07/01/2023,75304,89026622,0,0,0,0,0,0,0,0,0,0,0,618199,0,0,0,0,0,0,0,0,0,0
7020,9/30/2024 0:00:00,3183,0,0,340658,0,1,0,71932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736000,2186000,750000,0,0,4672000,0,0,0,0,0,0,0,0,0,0,0,0,0,36380758,0,0,0,0,0,0,0,0,02/01/2023,0,41276085,0,0,0,0,0,0,0,0,0,0,0,58305,0,0,0,0,0,0,0,0,0,0
7021,9/30/2024 0:00:00,3184,0,0,197400,0,1,0,13972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,4000,0,0,0,0,0,10287750,0,0,0,0,0,0,0,0,Fiscal Year 2022,13000,11350186,0,0,0,0,0,0,0,0,0,0,0,3648,0,0,0,0,0,0,0,0,0,0
7023,9/30/2024 0:00:00,3186,0,0,410972,0,1,0,133517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502001,0,0,0,0,1502001,0,0,0,48898,0,1502,0,50400,0,0,0,0,0,17117694,0,0,0,0,0,0,0,0,01/01/2023,100000,19874517,0,0,0,0,0,0,0,0,0,0,0,141979,0,0,0,0,0,0,0,0,0,0
7024,9/30/2024 0:00:00,3187,0,0,20225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5058623,0,0,0,0,0,0,0,0,,0,5839140,0,0,0,0,0,0,0,0,0,0,0,2672,0,0,0,0,0,0,0,0,0,0
7027,9/30/2024 0:00:00,3188,0,0,138062,0,1,0,77520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11105757,0,0,0,0,0,0,0,0,01/01/2023,0,13109857,0,0,0,0,0,0,0,0,0,0,0,47836,0,0,0,0,0,0,0,0,0,0
7039,9/30/2024 0:00:00,3193,0,0,181577,0,1,0,204680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100100,0,0,0,100100,0,0,0,0,0,22795288,0,0,0,0,0,0,0,0,07/01/2023,65865,25335743,0,0,0,0,0,0,0,0,0,0,0,140741,0,0,0,0,0,0,0,0,0,0
7045,9/30/2024 0:00:00,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607277,0,0,0,0,0,0,0,0,,0,1781060,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0
7063,9/30/2024 0:00:00,3208,0,21043700,6054353,0,1,0,2805171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939539,1327054,0,3266592,494000,0,0,0,0,494000,0,-428641,0,1258977,0,0,0,1258977,0,0,0,0,0,287259419,0,0,0,0,0,0,0,0,04/01/2023,265656,321652738,0,0,0,0,0,0,0,0,0,0,0,2226,0,0,0,0,0,0,0,0,0,0
7064,9/30/2024 0:00:00,3209,0,19703522,5407522,0,1,0,3259785,0,0,0,0,0,0,0,0,0,0,0,0,2272493,16832859,34402409,40291841,0,93799602,0,0,0,0,0,0,0,-11662299,0,936958,0,0,2108,939066,0,0,0,0,58538,606453539,3,100331,3749,0,0,0,1,3749,01/01/2023,1451266,658234361,0,0,0,0,0,0,0,0,0,0,0,4362557,0,0,0,0,0,0,0,0,0,0
7066,9/30/2024 0:00:00,3211,0,0,1076016,0,1,0,273133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104469,0,0,0,104469,0,0,0,0,0,35168862,0,0,0,0,0,0,0,0,01/01/2023,33697,39788276,0,0,0,0,0,0,0,0,0,0,0,230958,0,0,0,0,0,61,1337508,0,0,0
7067,9/30/2024 0:00:00,3212,0,0,684781,0,1,0,179591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0,0,0,140000,0,0,0,0,0,37287641,0,0,0,0,0,0,0,0,04/01/2023,90000,41628549,0,0,0,0,0,0,0,0,0,0,0,1130628,0,0,-113130,0,0,0,0,0,0,0
7069,9/30/2024 0:00:00,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9267624,0,0,0,0,0,0,0,0,,0,10631609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7072,9/30/2024 0:00:00,3217,0,0,201337,0,1,0,201379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51000,0,0,0,51000,0,0,0,0,0,19842243,0,0,0,0,0,0,0,0,06/01/2023,0,22066027,0,0,0,0,0,0,0,0,0,0,0,43244,0,0,0,0,0,0,0,0,0,0
7088,9/30/2024 0:00:00,3226,0,0,141958,0,1,0,262609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984000,5456000,248000,0,0,7688000,0,0,0,15000,0,0,0,15000,0,0,0,0,0,27968740,0,0,0,0,0,0,0,0,01/01/2023,0,32968334,0,0,0,0,0,0,0,0,0,0,0,121748,0,0,0,0,0,0,0,0,0,0
7091,9/30/2024 0:00:00,3228,0,167305143,12123991,0,1,0,4775935,0,0,0,0,0,0,0,0,0,0,0,0,21643731,210032,495134,0,0,22348897,0,0,970000,0,0,970000,0,-1418863,0,2070000,0,0,0,2070000,0,0,0,0,0,515209907,0,0,0,2,388922,388922,0,0,01/01/2023,0,584105296,0,0,0,0,0,0,0,0,0,0,0,4435250,0,0,0,0,0,0,0,0,0,0
7101,9/30/2024 0:00:00,3234,0,0,818431,0,1,0,121015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19020757,23726061,3544403,4235000,0,50526221,0,0,0,76000,0,0,0,76000,0,0,0,0,0,125561963,0,0,0,0,0,0,0,0,01/01/2023,0,138904146,0,0,0,0,0,0,0,0,0,0,0,194715,0,0,0,0,0,0,0,0,0,0
7118,9/30/2024 0:00:00,3239,0,0,40,0,1,0,12928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,428,0,0,0,0,0,13658335,0,0,0,0,0,0,0,0,03/01/2023,28000,15667549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7126,9/30/2024 0:00:00,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194096,0,0,0,0,0,0,0,0,,0,452358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129,9/30/2024 0:00:00,3243,0,0,1664088,0,1,0,1132521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4645315,8927770,883425,767441,0,15223951,0,0,0,350086,0,0,0,350086,0,0,0,0,0,140153138,0,0,0,0,0,0,0,0,01/01/2023,478755,160238087,0,0,0,0,0,0,0,0,0,0,0,627033,0,0,0,0,0,0,0,0,0,0
7149,9/30/2024 0:00:00,3254,0,0,707994,0,1,0,79625,0,0,0,0,0,0,0,0,0,0,0,0,1522526,7874224,9385111,5089571,308077,24179510,0,0,0,0,0,0,0,-1885341,0,-9753,0,0,0,-9753,0,0,0,0,0,37962042,0,0,0,0,0,0,0,0,01/01/2023,0,41970566,0,0,0,0,0,0,0,0,0,0,0,211249,0,0,0,0,0,0,0,0,0,0
7151,9/30/2024 0:00:00,3255,0,8649420,715610,0,1,0,1373080,0,0,0,0,0,0,0,0,0,0,0,0,4840825,4029357,12683996,20729349,0,42283527,0,0,83311,0,0,83311,0,-2392906,0,810000,0,0,-42,809958,0,0,0,0,0,156084788,0,0,0,0,0,0,0,0,01/01/2023,0,187779600,0,0,0,0,0,0,0,0,0,0,0,722648,0,0,0,0,0,0,0,0,0,0
7154,9/30/2024 0:00:00,3258,0,0,281191,0,1,0,96314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000,0,0,0,72000,0,0,0,0,0,24115026,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,27612640,0,0,0,0,0,0,0,0,0,0,0,51359,0,0,0,0,0,0,0,0,0,0
7172,9/30/2024 0:00:00,3269,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876445,0,0,0,0,0,0,0,0,,0,1290249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7182,9/30/2024 0:00:00,3275,0,0,838018,0,1,0,161300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40626,0,0,0,40626,0,0,0,0,0,46651114,0,0,0,0,0,0,0,0,01/01/2023,0,54844885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,9/30/2024 0:00:00,3277,0,0,1038778,0,1,0,849000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4460089,13607696,3700000,4500000,0,26267785,0,0,0,1106180,0,0,0,1106180,0,0,0,0,0,106327339,0,0,0,0,0,0,0,0,01/01/2023,0,122031334,0,0,0,0,0,0,0,0,0,0,0,612130,0,0,0,0,0,0,0,0,0,0
7210,9/30/2024 0:00:00,3290,0,0,188082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7825923,0,0,0,0,0,0,0,0,,0,8787291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7217,9/30/2024 0:00:00,3294,0,136493888,1179595,0,1,0,5166588,559330,0,0,0,0,559330,0,0,0,0,0,0,40371663,123226716,73342648,5510422,0,242451448,24652572,68497279,45345818,5342730,0,143838399,0,-13805841,0,0,0,0,0,0,0,0,0,0,0,1181311679,0,0,0,0,0,0,0,0,01/01/2023,112171,1423757056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7219,9/30/2024 0:00:00,3296,0,0,767559,0,1,0,566444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207128504,0,0,0,0,0,0,0,0,03/01/2023,0,239657051,0,0,0,0,0,0,0,0,0,0,0,677587,0,0,0,0,0,0,0,0,0,0
7238,9/30/2024 0:00:00,3306,0,2299540,8698499,0,1,0,11006619,0,0,0,0,0,0,0,0,0,0,0,0,69163955,227008631,12813674,12519379,3544178,325049817,0,0,0,0,0,0,0,-19153286,0,5246319,0,0,0,5246319,0,0,0,0,0,1505713910,4,19939,0,0,0,0,4,19939,10/01/2023,6620792,1711314713,0,0,0,0,0,0,0,0,0,0,0,10509997,0,0,0,0,0,0,0,0,0,0
7244,9/30/2024 0:00:00,3308,0,4716446,360953,447065,1,0,529461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504865,5552671,307886,500000,0,7865422,0,0,0,387520,0,0,0,387520,0,0,0,0,0,116776468,0,0,0,0,0,0,0,0,01/01/2023,0,130280550,0,0,0,0,0,0,0,0,0,0,0,245773,0,0,-1094,0,0,0,0,0,0,0
7253,9/30/2024 0:00:00,3316,0,0,381609,6849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4229037,0,0,0,0,0,0,0,0,,0,4671687,0,0,0,0,0,0,0,0,0,0,0,35952,0,0,0,0,0,0,0,0,0,0
7256,9/30/2024 0:00:00,3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96901,0,0,0,0,0,0,0,0,,0,128964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7264,9/30/2024 0:00:00,3321,0,865218,364313,0,1,0,886735,0,0,0,0,0,0,0,0,0,0,0,0,1294788,4307803,880070,1666903,0,8149564,0,0,0,0,0,0,0,-718919,0,135493,0,0,0,135493,0,0,0,0,0,98985349,0,0,0,0,0,0,0,0,Fiscal Year 2022,232385,109677197,0,0,0,0,0,0,0,0,0,0,0,508400,0,0,0,0,0,0,0,0,0,0
7289,9/30/2024 0:00:00,3336,0,0,452422,0,1,0,285089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,1000000,0,3182,358585,1387767,0,0,0,0,0,0,0,0,0,0,0,0,0,33316847,0,0,0,0,0,0,0,0,01/01/2023,0,37846461,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,0,0,257,933869,0,0,0
7297,9/30/2024 0:00:00,3341,0,0,1013453,0,1,0,868444,0,0,0,0,0,0,0,0,0,0,0,0,6114121,0,0,981021,410604,7505746,498000,1251398,0,0,0,1749398,0,-302518,0,233032,0,0,0,233032,0,0,0,0,0,111772983,0,0,0,0,0,0,0,0,01/01/2023,611308,121008332,0,0,0,0,0,0,0,0,0,0,0,880860,0,0,-7,0,0,0,0,0,0,0
7301,9/30/2024 0:00:00,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446551,0,0,0,0,0,0,0,0,,0,615140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7307,9/30/2024 0:00:00,3347,0,0,342029,160893,1,0,26643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9238,0,0,0,9238,0,0,0,0,1543,25646184,0,0,0,0,0,0,0,0,05/01/2023,14014,29765561,0,0,0,0,0,0,0,0,0,0,0,114004,0,0,0,0,0,0,0,0,0,0
7316,9/30/2024 0:00:00,3351,0,3711402,7223645,1944551,1,0,6305661,115212,0,0,0,4283823,4399035,0,0,0,0,0,0,53073761,18283053,42059425,41269460,17029358,171715056,0,0,0,0,0,0,0,-11502430,0,3986851,0,0,5447,3992298,0,0,0,0,5447,1155285872,0,0,0,0,0,0,0,0,07/01/2023,3125073,1268920331,0,0,0,0,0,0,0,0,0,0,0,4629751,0,919090,-63393,0,0,0,0,0,0,0
7331,9/30/2024 0:00:00,3357,0,0,146797,0,1,0,70332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108590,0,0,0,108590,0,0,0,0,0,25107498,0,0,0,0,0,0,0,0,01/01/2023,-10382,28304239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7345,9/30/2024 0:00:00,3367,0,0,1137215,17211,1,0,19904441,0,0,0,0,0,0,0,0,0,0,0,0,2449708,2345265,0,0,0,4794974,130189687,3500000,0,0,0,133689686,0,-50026,0,6094503,0,0,-21636,6072867,0,0,0,0,102742,627941656,0,0,0,0,0,0,0,0,01/01/2023,14621927,709272019,0,0,0,0,0,0,0,0,0,0,0,64077,0,0,0,0,0,0,0,0,0,0
7346,9/30/2024 0:00:00,3368,0,68145643,4767476,0,1,113338,2072186,0,0,0,0,0,0,0,0,0,0,0,0,15839848,1594903,0,10237869,0,27672620,26788057,33086308,64129490,67379016,1320564,192703435,0,-211653,0,47894,0,29717,0,77611,0,0,0,0,0,882911024,0,0,0,0,0,0,0,0,07/01/2023,182704,1019636157,0,0,0,0,0,0,0,0,0,0,0,2705209,0,0,0,0,0,0,0,0,0,0
7361,9/30/2024 0:00:00,3379,0,17792436,15301559,0,1,0,13687650,0,0,0,0,0,0,0,0,0,0,0,0,34616597,11161704,38895980,7809982,0,92484263,0,0,0,0,0,0,0,-5040656,0,12084285,0,0,0,12084285,0,0,0,0,0,1931358865,3,29560,29560,0,0,0,3,29560,01/01/2023,12948818,2100193439,0,0,0,0,0,0,0,0,0,0,0,8399364,0,1653,0,0,0,0,0,0,0,0
7376,9/30/2024 0:00:00,3387,0,0,252988,0,1,0,22208,0,0,0,0,0,0,0,0,0,0,0,0,392190,1868198,0,208418,362126,2830932,0,0,0,0,0,0,0,-209955,0,32015,0,0,0,32015,0,0,0,0,0,14878490,0,0,0,0,0,0,0,0,02/01/2023,1098,16595461,0,0,0,0,0,0,0,0,0,0,0,75262,0,0,0,0,0,0,0,0,0,0
7383,9/30/2024 0:00:00,3391,0,0,200540,0,1,0,93653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30050,0,0,0,30050,0,0,0,0,0,14214475,0,0,0,0,0,0,0,0,01/01/2023,1407,16264445,0,0,0,0,0,0,0,0,0,0,0,54313,0,0,0,0,0,0,0,0,0,0
7392,9/30/2024 0:00:00,3395,0,0,245314,0,1,0,144392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50350,0,0,0,50350,0,0,0,0,0,16211087,0,0,0,0,0,0,0,0,01/01/2023,48319,19859174,0,0,0,0,0,0,0,0,0,0,0,25256,0,0,0,0,0,0,0,0,0,0
7397,9/30/2024 0:00:00,3397,0,193093473,42418329,0,1,0,21564064,0,0,0,0,0,0,0,0,0,0,0,0,57496095,44327148,138153884,367101712,61868407,668947246,0,0,0,0,0,0,0,-96385574,0,13550536,273018,0,127611,13951165,0,0,0,0,127611,3871154337,0,0,0,0,0,0,0,0,01/01/2023,3094794,4387693253,0,0,0,0,0,0,0,0,0,0,0,19012479,0,374296,-548954,0,0,0,0,0,0,273018
7405,9/30/2024 0:00:00,3402,0,0,237000,0,1,0,78571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86000,0,0,0,86000,0,0,0,0,0,21594311,0,0,0,0,0,0,0,0,03/01/2023,75421,24449333,0,0,0,0,0,0,0,0,0,0,0,68986,0,0,0,0,0,0,0,0,0,0
7415,9/30/2024 0:00:00,3408,0,200535,1012256,0,1,0,134664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19700000,14000000,3500000,1605525,0,38805525,0,0,0,-16308,0,0,0,-16308,0,0,0,0,0,106405860,0,0,0,0,0,0,0,0,01/01/2023,0,120804053,0,0,0,0,0,0,0,0,0,0,0,75243,0,0,0,0,0,0,0,0,0,0
7423,9/30/2024 0:00:00,3413,0,0,130514,0,1,0,71438,0,0,0,242473,0,242473,0,0,0,0,0,0,249595,1942026,0,0,0,2191621,1633,4937,197847,0,0,204417,0,-77905,0,41825,0,0,0,41825,0,0,0,0,0,26303257,0,0,0,0,0,0,0,0,01/01/2023,51000,31861069,0,0,0,0,0,0,0,0,0,0,0,53695,0,4946,0,0,0,0,0,0,0,0
7428,9/30/2024 0:00:00,3416,0,0,1364813,0,1,0,420397,96827,97980,87120,0,0,281927,0,0,0,0,0,0,0,0,0,0,0,49715984,13968814,27756853,7990317,0,0,0,0,-1004987,0,220045,0,0,0,220045,0,0,0,0,0,110196230,0,0,0,0,0,0,0,0,01/01/2023,85589,122174031,0,0,0,0,0,0,0,0,0,0,0,441538,0,22797,0,0,0,0,0,0,0,0
7448,9/30/2024 0:00:00,3424,0,84933828,5812632,1542726,1,0,4906261,0,0,0,3376621,0,3376621,0,0,0,0,0,0,22511805,27032326,38504822,39149276,7563128,134761357,0,0,0,0,0,0,0,-4188817,0,2340103,0,0,0,2340103,0,0,0,0,0,858503577,1,692,692,0,0,0,1,692,07/01/2023,729690,1000917517,0,0,0,0,0,0,0,0,0,0,0,4831676,0,147780,0,0,0,0,0,0,0,0
7465,9/30/2024 0:00:00,3435,0,0,2165259,0,1,0,1172002,0,0,0,0,0,0,0,0,0,0,0,0,6138330,9203181,1017245,0,0,16358756,27244,217655,0,0,0,244899,0,-459219,0,750251,0,0,216,750467,0,0,0,0,4977,166440105,0,0,0,0,0,0,0,0,09/01/2023,-133155,187632756,0,0,0,0,0,0,0,0,0,0,0,1033279,0,0,0,0,0,0,0,0,0,0
7471,9/30/2024 0:00:00,3436,0,0,277848,0,1,0,448247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222133,443507,742140,0,1407780,0,0,0,-43263,0,0,0,-43263,0,0,0,0,0,29879940,0,0,0,0,0,0,0,0,01/01/2023,298848,35886566,0,0,0,0,0,0,0,0,0,0,0,151699,0,0,0,0,0,0,0,0,0,0
7473,9/30/2024 0:00:00,3438,0,0,24285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4944364,0,0,0,0,0,0,0,0,,0,6534304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7482,9/30/2024 0:00:00,3443,0,0,368478,0,1,0,98690,0,0,0,0,0,0,0,0,0,0,0,0,0,43260,133241,0,0,176501,0,0,0,0,0,0,0,-12419,0,81789,0,0,0,81789,0,0,0,0,0,24280696,0,0,0,0,0,0,0,0,01/01/2023,93407,26614324,0,0,0,0,0,0,0,0,0,0,0,16616,0,0,0,0,0,0,0,0,0,0
7504,9/30/2024 0:00:00,3450,0,249822,10673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151968,189263,1370340,405565,2117136,0,0,0,0,0,0,0,0,0,0,0,0,0,7584382,0,0,0,0,0,0,0,0,,0,8479181,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,-10673,0,0,1,150000,0,0,0
7509,9/30/2024 0:00:00,3453,0,0,1123818,604739,1,0,189168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3465000,2481000,0,0,0,5946000,0,0,0,37375,0,0,0,37375,0,0,0,0,0,66512191,0,0,0,0,0,0,0,0,01/01/2023,147050,74746452,0,0,0,0,0,0,0,0,0,0,0,182357,0,0,0,5,782000,0,0,0,0,0
7520,9/30/2024 0:00:00,3456,0,0,1034950,80829,1,0,269944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4916596,4916596,1509055,1550000,500000,0,0,3559055,0,-472121,0,453896,0,0,0,453896,0,0,0,0,0,43239865,0,0,0,0,0,0,0,0,01/01/2023,15000,46400879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22249,0,0,0,0,0,0,0
7524,9/30/2024 0:00:00,3459,0,1480472,2451193,685549,1,0,583515,0,0,0,0,0,0,0,0,0,0,0,0,6322155,8487645,0,0,0,14809800,0,0,0,0,0,0,0,-181378,0,225000,0,0,0,225000,0,0,0,0,0,282249013,0,0,0,0,0,0,0,0,01/01/2023,0,328047993,0,0,0,0,0,0,0,0,0,0,0,987550,0,0,0,0,0,2,1600525,0,0,0
7531,9/30/2024 0:00:00,3462,0,396757763,3067233,4031205,1,0,32986285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26267817,0,0,0,26267817,0,0,0,0,0,2112577656,0,0,0,0,0,0,0,0,01/01/2023,24165801,2354575146,0,0,0,0,0,0,0,0,0,0,0,6284765,0,0,0,0,0,0,0,0,0,0
