"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
10865,9/30/2024 0:00:00,5319,Subm,0,0,486416,7033000,0,27254,0,0,0,0,0,82097,0,12366,15388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127379,6794,3999,0,0,10793,6,0,17992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24786,0,0,22039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241055,0,0,0,0,0,0,0,0,0,0,0
10866,9/30/2024 0:00:00,5320,Subm,1240000,0,82260924,25638994,0,626311,0,0,314250,0,0,21770516,1180868,783439,150558,0,0,0,0,48549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42019,0,0,281059,219721,483108,458073,0,1160902,159,597649,1259406,0,24785,3507,0,0,0,3507,2,34269,0,0,482357,0,482357,2,15656,38889,21916,50296,0,111101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161191,0,0,4433732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7607,216026775,0,0,0,0,0,0,0,17681963,50429,0,45060972,276970,5039925,45000,5361895,0,0,18,477139
10880,9/30/2024 0:00:00,5324,Subm,10207000,0,30467816,28147229,0,263878,0,0,0,0,0,7219059,0,25646,8177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6488,0,0,0,0,0,0,0,0,0,0,0,0,295381,160688,0,110736,143383,414807,3,576604,0,42491,0,0,42491,1,126939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167176,42491,414807,330054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,18877373,52,10272008,0,0,253,24756538,0,3685736,0,0,0,0,0,0,0,0,0,1,126945
10882,9/30/2024 0:00:00,5325,Subm,9878000,0,10523126,0,0,6309,0,0,0,0,0,38155,0,33557,3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4203,22407,15455,7294,16590,61746,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22407,0,0,44360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,225812,0,0,0,0,0,208436,0,0,0,0,0,0,0,0,0,0,0
10898,9/30/2024 0:00:00,5333,Subm,0,0,6184653,28091786,193200,476088,0,0,3140,0,0,9055586,757355,140869,7023,0,3495,4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11326,0,0,88726,9615,2012,0,0,11627,4,0,132859,0,71161,0,0,0,0,0,0,1215591,220834,50041,68717,0,339592,24,167559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374634,339592,0,61292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,22360980,0,0,0,0,62,704686,0,6121809,0,0,0,0,0,0,0,0,0,0,0
10904,9/30/2024 0:00:00,5336,Subm,4229000,0,15413606,17831928,0,88921,0,0,0,0,0,813065,0,92949,3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25559,36418,52850,787,13650,103705,18,0,46337,0,0,0,0,0,0,0,0,221223,0,0,0,0,0,0,0,0,54706,0,0,54706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82755,40559,0,683030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,878649,0,0,0,0,0,0,0,3623413,0,0,0,0,0,0,0,0,0,0,0
10913,9/30/2024 0:00:00,5340,Subm,21341000,0,24704154,14754162,0,129463,0,0,0,0,0,755164,0,28564,3848,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12439,0,0,49792,11071,11825,0,0,22896,4,15805,22109,0,0,0,0,0,0,0,0,27403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61424,54714,0,20874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,2335335,0,0,0,0,0,0,0,2101681,0,0,0,0,0,0,0,0,0,0,0
10920,9/30/2024 0:00:00,5344,Subm,0,0,125967578,41750882,10062400,11620365,245843,254267,199008,0,0,98581255,227780744,1898139,256450,98137,32133,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608,0,0,5341,5,0,0,115442,0,152145,293487,195464,121227,0,0,316691,40,434954,3172007,0,433398,27353,61350,77547,84675,250925,14,592615,819533,210074,406388,53250,1489245,15,1258739,515032,365703,35809,65583,982127,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102951,308613,386524,0,798088,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5534881,0,0,10094973,996503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37376,919762296,0,0,0,0,538,14662052,0,57095767,981701,80043,193358965,68552607,96429044,0,164981651,6281761,999333,199,5064795
10933,9/30/2024 0:00:00,5349,Subm,0,0,52467074,56783400,6615044,6715044,0,0,71495,9000,0,3780957,0,0,0,211625,18222,10394,3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7769,0,0,0,0,0,0,0,0,0,79509,705637,0,1202882,169056,168575,51011,0,388642,71,2314378,618442,184178,225760,179558,1207938,27,327121,48984,0,0,0,48984,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629397,0,0,1511672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12287423,0,0,0,0,0,0,0,0,0,65,1926387
10938,9/30/2024 0:00:00,5352,Subm,3737000,0,10009774,1370334,0,10000,0,0,415434,0,0,875307,0,13844,6893,18302,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,11684,0,8031,0,0,8031,3,218340,67001,0,55124,0,48425,18326,0,66751,3,0,0,0,0,410000,410000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285692,0,0,773518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349238,-7606,0,0,0,0,0,0,0,0,2,21043
10939,9/30/2024 0:00:00,5353,Subm,53002000,0,72780531,2500000,119100,393762,0,0,0,0,0,2855424,0,36718,32611,144740,33310,2055,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6185,0,0,28719,0,0,0,0,0,0,0,60044,0,146594,0,0,7328,0,7328,2,0,88794,0,94828,14163,197785,25,32739,27384,0,0,0,27384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182407,94649,0,9626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146,61616847,0,0,0,0,683,10130536,0,5224066,0,0,0,0,0,0,0,0,0,0,0
10954,9/30/2024 0:00:00,5362,Subm,15575011,0,16999956,1392935,0,169518,0,0,0,0,0,292073,0,12122,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4257,0,0,6041,1781,91,176,0,2048,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6038,492,0,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718301,0,0,0,0,0,0,0,0,0,0,0
10958,9/30/2024 0:00:00,5364,Subm,9707000,0,17772946,21112995,75200,452767,0,0,15223,0,0,737656,221196,30960,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15844,0,0,62428,28245,15758,6662,25924,76589,23,0,77324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42216,4610,65041,0,111867,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163629,0,0,575264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789557,0,0,0,0,0,0,0,0,0,0,0
10973,9/30/2024 0:00:00,5371,Subm,52992000,0,88187439,249000,0,682816,0,0,67968,0,0,5857204,0,105864,796,0,0,72420,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543,0,0,147764,21480,49122,19754,0,90356,46,84024,190500,0,0,0,0,0,0,0,0,554516,31952,119465,0,55150,206567,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330499,0,0,0,127642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4764223,0,0,0,0,0,0,0,0,0,0,0
10994,9/30/2024 0:00:00,5381,Subm,29020000,0,49100557,17320340,983762,1102333,0,0,64590,0,0,3581492,0,150401,37614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10192,0,0,17922,25916,41372,30218,31506,129012,69,39403,3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79230,0,0,3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610046,0,0,0,0,0,0,0,0,0,0,0
11011,9/30/2024 0:00:00,5384,Subm,19238000,0,34172547,31232718,67200,292569,0,0,24980,0,0,518293,48267,116156,29001,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42676,19915,0,0,0,19915,1,0,27067,0,19188,0,0,0,0,0,0,0,31617,0,0,130269,161886,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78599,0,0,361177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4015860,0,0,0,0,0,0,0,0,0,0,0
11014,9/30/2024 0:00:00,5387,Subm,323077,0,3213505,0,0,10000,0,0,0,0,0,23621,0,31589,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58379,17322,51489,38562,19072,126445,15,0,32503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338990,0,0,0,0,0,0,0,0,0,0,0
11030,9/30/2024 0:00:00,5394,Subm,3983000,0,6661896,21078306,93515,343790,400760,42000,0,0,0,4645093,12101994,10709,665,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4880,0,0,892,4735,0,0,0,4735,2,0,28637,0,0,0,0,0,0,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482881,0,482881,1,79452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38252,0,0,0,482881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651149,0,0,0,0,0,0,0,0,0,0,0
11032,9/30/2024 0:00:00,5396,WISE,200000,0,2352848,6375956,0,0,0,0,354767,36649,0,328476,0,5006,4878,11316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,90,706,0,0,796,3,0,19745,0,34,0,21761,16706,0,38467,7,0,0,23269,0,0,23269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19835,0,0,34143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2225909,0,0,0,0,0,0,0,1491996,0,0,0,0,0,0,0,0,0,0,0
11045,9/30/2024 0:00:00,5404,Subm,3000000,0,4131610,0,0,4868,0,0,0,0,0,43498,0,13443,3669,58074,10216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7132,1709,1613,0,0,3322,2,0,8047,0,4532,11260,0,0,0,11260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389607,0,0,0,0,0,0,0,0,0,0,0
11056,9/30/2024 0:00:00,5410,Subm,250000,0,5244229,0,0,146777,0,0,0,0,0,398939,0,1937,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30604,0,1704,0,0,0,0,0,0,60894,0,0,0,37771,37771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30604,0,0,62043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205183,0,0,0,0,0,0,0,0,0,0,0
11057,9/30/2024 0:00:00,5411,Subm,10199000,0,17669214,6246245,836816,890987,0,0,209505,0,0,3823657,0,155664,28833,104200,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10283,0,0,77776,34145,31586,2473,0,68204,29,81999,236269,0,253713,75618,3754,65568,0,144940,11,0,394,0,0,0,394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438708,0,0,157730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4363433,0,0,0,0,0,0,0,0,0,0,0
11065,9/30/2024 0:00:00,5417,Subm,0,0,1196562810,434625033,100902675,106458925,0,836698,2831716,38628,6737150,321845112,870422492,12323329,1417539,377473,109578,6638,1800,46583,7502,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,157,311640,0,0,0,0,0,1758880,0,0,2399912,1495628,1953150,44902,0,3493680,625,4794242,8684129,0,594920,262930,116403,52591,174,432098,116,227036,15678651,12885545,6681163,7507032,42752391,298,30906,6005815,7429855,4407392,6375324,24218386,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49242,0,0,49242,1,38680275,272552,1779835,98975802,5907393,0,0,0,0,0,0,0,15600000,13891,0,0,13536458,100957,0,0,0,0,137551,3251833797,900,777679617,0,0,835,12035170,0,278806388,173779,-102578,0,28673692,628491315,1196507639,1853672646,21209034,4458319,39,2064121
11067,9/30/2024 0:00:00,5418,Subm,3968000,0,9911592,15987625,2758606,2758606,0,0,0,0,0,773586,0,8418,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10196,0,0,2550,6197,4070,0,0,10267,3,33808,49536,0,26699,0,0,0,0,0,0,417510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99737,0,0,9816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,12184675,0,0,7,369078,5,8362,0,3031642,0,0,0,0,0,0,0,0,0,0,0
11099,9/30/2024 0:00:00,5436,Subm,0,0,3751601,60428073,405415,588105,0,0,0,0,0,1170814,7077478,12885,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13019,0,2190,3932,1249,0,0,0,1249,3,0,11430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27888,65298,0,59877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2675029,1809,0,0,0,0,0,0,0,0,0,0
11111,9/30/2024 0:00:00,5443,Subm,0,0,47027280,35455790,5306200,7806200,0,121350,0,0,0,37190966,377552121,1040680,271471,0,0,0,0,17208,83577,0,0,0,0,0,0,0,0,0,0,0,10489,0,0,0,0,0,0,0,0,0,0,37880,17524,0,76625,63748,0,0,0,63748,18,64464,345962,0,16,670,0,0,0,670,1,2873880,538706,736578,167718,174092,1617094,23,403356,166785,211219,168891,29564,576459,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235739,0,0,1849988,0,0,0,0,0,0,16000000,1642859,0,0,0,0,0,0,0,0,0,0,8110,140570137,0,0,0,0,0,0,0,22300569,0,81815,35880065,91926810,60007525,18190626,170124961,2445908,301861,0,0
11123,9/30/2024 0:00:00,5451,WISE,0,0,154942,0,2955000,3105044,0,0,0,0,0,26492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65494,0,0,0,0,0,0,0,0,0,0,0
